seq_len,topk,nume,moeh,sed,h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,average_iter_time,target_iter,final_iter,exp_name,moe_layer_enum_type,mfa_version,numld,Nattn,N,Na,M,kvcache,D,D/N,total_time,Na/N,moe_name
2048,1,8,3528,3528,1408,3904,11,16,0.001381,256,3814,2.629436,2.643596915478709,2.168711,-1,3813,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.381e-03_bs256_ti3814_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,8271.463754,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.001381,512,1907,2.696697,2.6974533503062235,4.161287,-1,1906,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.381e-03_bs512_ti1907_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,7935.574309,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.001953,32,30517,2.73149,2.688527031472424,0.511682,-1,30516,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.953e-03_bs32_ti30517_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,15614.999594,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.001953,64,15258,2.628143,2.6929482378842446,0.714299,-1,15257,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.953e-03_bs64_ti15258_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,10898.774142,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.001953,128,7629,2.670081,2.673868220325652,1.184679,-1,7628,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.953e-03_bs128_ti7629_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,9037.916091,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.001953,256,3814,2.672147,2.685861241079863,2.167988,-1,3813,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.953e-03_bs256_ti3814_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,8268.706231999999,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.001953,512,1907,2.729777,2.731064874180717,4.153214,-1,1906,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.953e-03_bs512_ti1907_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,7920.179098,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.002762,32,30517,2.760523,2.725364017389744,0.506302,-1,30516,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr2.762e-03_bs32_ti30517_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,15450.818134,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.002762,64,15258,2.643021,2.7082176861876426,0.715928,-1,15257,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr2.762e-03_bs64_ti15258_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,10923.629424,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.002762,128,7629,2.735744,2.738826837060642,1.175713,-1,7628,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr2.762e-03_bs128_ti7629_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,8969.514477,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.002762,256,3814,2.731581,2.747906478331748,2.169779,-1,3813,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr2.762e-03_bs256_ti3814_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,8275.537106,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.002762,512,1907,2.817949,2.8198912411448824,4.166447,-1,1906,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr2.762e-03_bs512_ti1907_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,7945.414428999999,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0001726,32,61035,2.427314,2.465002791762729,0.502392,-1,61034,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.726e-04_bs32_ti61035_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,30663.495719999995,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0001726,64,30517,2.481859,2.4692752715284594,0.718082,-1,30516,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.726e-04_bs64_ti30517_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,21913.708394,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0001726,128,15258,2.528912,2.490866266425605,1.167384,-1,15257,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.726e-04_bs128_ti15258_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,17811.945072,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0001726,256,7629,2.586071,2.534703698684296,2.181276,-1,7628,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.726e-04_bs256_ti7629_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,16640.954604,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0001726,512,3814,2.603729,2.6140480847647405,4.149835,-1,3813,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.726e-04_bs512_ti3814_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,15827.470690000002,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0002441,32,61035,2.423343,2.458626900958984,0.502584,-1,61034,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr2.441e-04_bs32_ti61035_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,30675.214440000003,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0002441,64,30517,2.467362,2.456397423911413,0.712089,-1,30516,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr2.441e-04_bs64_ti30517_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,21730.820013,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0002441,128,15258,2.507315,2.46858318150616,1.168329,-1,15257,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr2.441e-04_bs128_ti15258_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,17826.363881999998,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0002441,256,7629,2.554355,2.5023081765350983,2.16327,-1,7628,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr2.441e-04_bs256_ti7629_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,16503.58683,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0002441,512,3814,2.552318,2.5623179501705526,4.172052,-1,3813,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr2.441e-04_bs512_ti3814_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,15912.206328,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0003453,32,61035,2.419566,2.458806683314249,0.505305,-1,61034,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs32_ti61035_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,30841.290675,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0003453,64,30517,2.462849,2.4506326372222125,0.713659,-1,30516,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs64_ti30517_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,21778.731703,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0003453,128,15258,2.496586,2.45667800380803,1.17227,-1,15257,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs128_ti15258_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,17886.49566,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0003453,256,7629,2.532815,2.481190751464535,2.15856,-1,7628,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs256_ti7629_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,16467.65424,0.2739621497598428,1in8
