h,ffnh,numh,numl,lr,bs,ti,D,N,loss
960,9368,15,7,0.0156,192,50862,20000000000,214663680,2.618534
960,9368,15,7,0.000488,16,610351,20000000000,214663680,2.512046
960,9368,15,7,0.0221,192,50862,20000000000,214663680,6.63727
960,9368,15,7,0.0156,512,19073,20000000000,214663680,6.921087
960,9368,15,7,0.00195,192,50862,20000000000,214663680,2.452602
960,9368,15,7,0.00391,96,101725,20000000000,214663680,2.438979
960,9368,15,7,0.000977,24,406901,20000000000,214663680,2.469494
960,9368,15,7,0.00195,32,305175,20000000000,214663680,2.464086
960,9368,15,7,0.000691,16,610351,20000000000,214663680,2.522726
960,9368,15,7,0.000488,64,152587,20000000000,214663680,2.458313
960,9368,15,7,0.000977,16,610351,20000000000,214663680,2.522792
960,9368,15,7,0.0156,96,101725,20000000000,214663680,2.611853
960,9368,15,7,0.00276,32,305175,20000000000,214663680,2.483795
960,9368,15,7,0.0156,1024,9536,20000000000,214663680,6.94879
960,9368,15,7,0.000977,1024,9536,20000000000,214663680,2.517687
960,9368,15,7,0.000977,128,76293,20000000000,214663680,2.516394
960,9368,15,7,0.00781,1024,9536,20000000000,214663680,2.508005
960,9368,15,7,0.00138,192,50862,20000000000,214663680,2.458791
960,9368,15,7,0.000977,512,19073,20000000000,214663680,2.462515
960,9368,15,7,0.000691,64,152587,20000000000,214663680,2.452272
960,9368,15,7,0.000488,1024,9536,20000000000,214663680,2.549835
960,9368,15,7,0.0111,24,406901,20000000000,214663680,2.687451
960,9368,15,7,0.00781,256,38146,20000000000,214663680,2.440518
960,9368,15,7,0.0156,64,152587,20000000000,214663680,2.646775
960,9368,15,7,0.00781,16,610351,20000000000,214663680,2.728677
960,9368,15,7,0.0221,96,101725,20000000000,214663680,7.023315
960,9368,15,7,0.000488,512,19073,20000000000,214663680,2.489049
960,9368,15,7,0.00552,512,19073,20000000000,214663680,2.454207
960,9368,15,7,0.00552,128,76293,20000000000,214663680,2.522601
960,9368,15,7,0.00781,96,101725,20000000000,214663680,2.478249
960,9368,15,7,0.00138,1024,9536,20000000000,214663680,2.506747
960,9368,15,7,0.000488,32,305175,20000000000,214663680,2.442447
960,9368,15,7,0.00391,1024,9536,20000000000,214663680,2.485996
960,9368,15,7,0.00138,64,152587,20000000000,214663680,2.445543
960,9368,15,7,0.00138,512,19073,20000000000,214663680,2.45591
960,9368,15,7,0.00195,64,152587,20000000000,214663680,2.453401
960,9368,15,7,0.00552,96,101725,20000000000,214663680,2.455462
960,9368,15,7,0.0111,64,152587,20000000000,214663680,2.630713
960,9368,15,7,0.00276,64,152587,20000000000,214663680,2.460922
960,9368,15,7,0.0156,128,76293,20000000000,214663680,2.672587
960,9368,15,7,0.000977,256,38146,20000000000,214663680,2.445514
960,9368,15,7,0.00138,24,406901,20000000000,214663680,2.474348
960,9368,15,7,0.00391,64,152587,20000000000,214663680,2.47108
960,9368,15,7,0.000977,32,305175,20000000000,214663680,2.450245
960,9368,15,7,0.0111,16,610351,20000000000,214663680,2.735737
960,9368,15,7,0.0111,32,305175,20000000000,214663680,2.68172
960,9368,15,7,0.00195,96,101725,20000000000,214663680,2.42812
960,9368,15,7,0.00391,32,305175,20000000000,214663680,2.507806
960,9368,15,7,0.00195,24,406901,20000000000,214663680,2.491533
960,9368,15,7,0.000691,32,305175,20000000000,214663680,2.44266
960,9368,15,7,0.000488,96,101725,20000000000,214663680,2.445467
960,9368,15,7,0.0221,128,76293,20000000000,214663680,2.763548
960,9368,15,7,0.0156,32,305175,20000000000,214663680,5.815404
960,9368,15,7,0.0221,64,152587,20000000000,214663680,6.29287
960,9368,15,7,0.00276,512,19073,20000000000,214663680,2.433714
960,9368,15,7,0.00276,1024,9536,20000000000,214663680,2.484759
960,9368,15,7,0.00552,32,305175,20000000000,214663680,2.535059
960,9368,15,7,0.0221,1024,9536,20000000000,214663680,6.852975
960,9368,15,7,0.0221,24,406901,20000000000,214663680,7.338076
960,9368,15,7,0.00781,64,152587,20000000000,214663680,2.526995
