h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,exp_name,D,N,D/N
1280,9472,10,10,0.0009766,64,381469,2.374638,2.2879226922833293,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr9.766e-04_bs64_ti381469_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.002762,1024,23841,2.269282,2.278254603847574,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr2.762e-03_bs1024_ti23841_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.007812,32,762939,2.504388,2.4953724454060726,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr7.812e-03_bs32_ti762939_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.002762,512,47683,2.268514,2.264134638408878,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr2.762e-03_bs512_ti47683_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.007812,256,95367,2.304266,2.298323277846284,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr7.812e-03_bs256_ti95367_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0003453,64,381469,2.382755,2.290722156498173,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr3.453e-04_bs64_ti381469_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.007812,2048,11920,2.333815,2.3272444848776543,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr7.812e-03_bs2048_ti11920_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0006905,32,762939,2.341608,2.321038761230927,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr6.905e-04_bs32_ti762939_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.005524,512,47683,2.274103,2.270563519231469,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr5.524e-03_bs512_ti47683_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.01105,128,190734,2.38166,2.380826230326287,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.105e-02_bs128_ti190734_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0006905,256,95367,2.270352,2.2699461148171403,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr6.905e-04_bs256_ti95367_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0009766,736,33171,2.284757,2.2757902176254645,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr9.766e-04_bs736_ti33171_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.002762,352,69358,2.268668,2.256846216026606,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr2.762e-03_bs352_ti69358_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.005524,2048,11920,2.317239,2.3107227310410337,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr5.524e-03_bs2048_ti11920_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.005524,1024,23841,2.275781,2.2841504146636544,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr5.524e-03_bs1024_ti23841_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.001953,32,762939,2.374369,2.3598201928555778,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.953e-03_bs32_ti762939_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0006905,352,69358,2.282735,2.2746774291881264,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr6.905e-04_bs352_ti69358_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.01105,32,762939,2.541102,2.5305816047880176,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.105e-02_bs32_ti762939_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0006905,512,47683,2.284502,2.2799890022134486,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr6.905e-04_bs512_ti47683_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.001953,2048,11920,2.313457,2.3066412662887785,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.953e-03_bs2048_ti11920_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0009766,1024,23841,2.279144,2.287555419507644,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr9.766e-04_bs1024_ti23841_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0009766,256,95367,2.266384,2.265202587741609,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr9.766e-04_bs256_ti95367_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0006905,128,190734,2.270832,2.2722661166117057,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr6.905e-04_bs128_ti190734_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.002762,256,95367,2.26295,2.260271593806434,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr2.762e-03_bs256_ti95367_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0002441,64,381469,2.386691,2.2955731434390456,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr2.441e-04_bs64_ti381469_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.001953,64,381469,2.390102,2.3021162377655826,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.953e-03_bs64_ti381469_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.001381,128,190734,2.268898,2.2682934156213674,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.381e-03_bs128_ti190734_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0009766,512,47683,2.276339,2.2719770796023435,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr9.766e-04_bs512_ti47683_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0009766,128,190734,2.268314,2.269611208400272,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr9.766e-04_bs128_ti190734_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0009766,2048,11920,2.318591,2.312226105057901,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr9.766e-04_bs2048_ti11920_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0003453,352,69358,2.30142,2.292157272613764,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr3.453e-04_bs352_ti69358_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0003453,352,11097,2.52349,2.4967282518721268,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr3.453e-04_bs352_ti11097_mlr1.00e-05,8000000000,429260800,18.63668893129771
1280,9472,10,10,0.0003453,736,5307,2.551696,2.5461344334987177,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr3.453e-04_bs736_ti5307_mlr1.00e-05,8000000000,429260800,18.63668893129771
1280,9472,10,10,0.001953,256,15258,2.475902,2.4563287365186093,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.953e-03_bs256_ti15258_mlr1.00e-05,8000000000,429260800,18.63668893129771
1280,9472,10,10,0.003906,736,5307,2.52603,2.520036856405836,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr3.906e-03_bs736_ti5307_mlr1.00e-05,8000000000,429260800,18.63668893129771
1280,9472,10,10,0.005524,32,122070,2.754362,2.6736363461277977,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr5.524e-03_bs32_ti122070_mlr1.00e-05,8000000000,429260800,18.63668893129771
1280,9472,10,10,0.0003453,2048,1907,2.678938,2.691513906478911,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr3.453e-04_bs2048_ti1907_mlr1.00e-05,8000000000,429260800,18.63668893129771
1280,9472,10,10,0.001953,512,7629,2.477001,2.472118528364322,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.953e-03_bs512_ti7629_mlr1.00e-05,8000000000,429260800,18.63668893129771
