,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
235,[0.6813503],[0.25514869],[0.24701824],[0.77939159],[0.11423231],[0.03818713],[0.18635673],[0.61311586]
236,[0.67033231],[0.29854814],[0.29013656],[0.77176358],[0.15275927],[0.0049304],[0.22737755],[0.01526004]
237,[0.67266673],[0.28935294],[0.28100092],[0.77337976],[0.14459642],[0.01197663],[0.21868631],[0.02405601]
238,[0.66619997],[0.31482527],[0.30630826],[0.76890267],[0.16720896],[0.00754267],[0.24276257],[0.02219846]
239,[0.65575952],[0.19976635],[0.19165352],[0.76881667],[0.14335813],[0.03673533],[0.2346424],[0.00068275]
240,[0.64612223],[0.23335479],[0.22501483],[0.7623445],[0.17536737],[0.06575958],[0.26920722],[0.03106737]
241,[0.65459632],[0.20382039],[0.19568014],[0.7680355],[0.14722156],[0.04023849],[0.23881428],[0.0286113]
242,[0.65079221],[0.21707871],[0.20884881],[0.76548075],[0.15985653],[0.05169519],[0.25245801],[0.00724102]
243,[0.86559578],[0.53156682],[0.53473438],[0.90973747],[0.55359068],[0.59522017],[0.51794993],[0.02171566]
244,[0.64744766],[0.22873533],[0.2204266],[0.76323463],[0.1709651],[0.06176784],[0.26445347],[0.01885358]
245,[0.64657743],[0.23176828],[0.22343905],[0.76265021],[0.17385546],[0.06438866],[0.26757459],[0.02928134]
246,[0.65687614],[0.19587464],[0.18778812],[0.76956656],[0.13964939],[0.03337245],[0.23063756],[0.01486839]
247,[0.87102192],[0.55047831],[0.55351798],[0.91338153],[0.57161302],[0.61156185],[0.53741115],[0.02873607]
248,[0.65200113],[0.21286529],[0.20466388],[0.76629263],[0.15584121],[0.04805432],[0.24812211],[0.02291585]
249,[0.6475598],[0.22834449],[0.22003841],[0.76330994],[0.17059264],[0.06143012],[0.26405128],[0.02938162]
250,[0.64386767],[0.24121249],[0.23281939],[0.7608304],[0.18285563],[0.07254953],[0.27729333],[0.02398573]
251,[0.64928874],[0.22231868],[0.21405335],[0.76447105],[0.16485014],[0.05622313],[0.2578503],[0.02809146]
252,[0.6527784],[0.21015631],[0.20197321],[0.76681463],[0.15325959],[0.04571344],[0.24533437],[0.02242633]
253,[0.65882231],[0.18909174],[0.18105109],[0.77087356],[0.13318539],[0.02751125],[0.22365748],[0.7203875]
254,[0.6439129],[0.24105484],[0.23266282],[0.76086078],[0.1827054],[0.07241331],[0.27713111],[0.01082959]
255,[0.64373379],[0.2416791],[0.23328285],[0.76074049],[0.1833003],[0.07295274],[0.2777735],[0.01146515]
256,[0.64666466],[0.23146427],[0.22313709],[0.76270879],[0.17356573],[0.06412596],[0.26726174],[0.03150974]
257,[0.65334748],[0.20817294],[0.20000326],[0.7671968],[0.15136947],[0.04399958],[0.24329335],[0.02546172]
258,[0.67382392],[0.1368073],[0.12912019],[0.78094827],[0.08335916],[0.01766849],[0.16985318],[0.67079077]
259,[0.6518034],[0.21355443],[0.20534836],[0.76615984],[0.15649794],[0.04864981],[0.24883128],[0.00844247]
260,[0.65517165],[0.20181522],[0.19368853],[0.76842187],[0.14531066],[0.03850579],[0.23675082],[0.02624614]
261,[0.87381175],[0.5602016],[0.56317553],[0.91525512],[0.58087917],[0.61996389],[0.54741709],[0.07609411]
262,[0.64786597],[0.22727738],[0.21897852],[0.76351556],[0.1695757],[0.06050801],[0.26295314],[0.01422768]
263,[0.65457919],[0.2038801],[0.19573944],[0.76802399],[0.14727846],[0.04029008],[0.23887572],[0.00900355]
264,[0.8755094],[0.56611835],[0.56905226],[0.91639522],[0.58651773],[0.62507663],[0.55350583],[0.06694636]
265,[0.86363904],[0.52474707],[0.52796074],[0.90842337],[0.54709157],[0.58932712],[0.51093193],[0.04719774]
266,[0.64280848],[0.24490405],[0.23648599],[0.76011907],[0.18637363],[0.07573947],[0.2810922],[0.01782793]
267,[0.67077808],[0.14742283],[0.13966394],[0.77890276],[0.09347559],[0.00849545],[0.1807773],[0.02223449]
268,[0.87591002],[0.56751461],[0.57043908],[0.91666426],[0.58784834],[0.62628316],[0.55494268],[0.08749466]
269,[0.65783632],[0.19252818],[0.18446429],[0.7702114],[0.13646026],[0.03048072],[0.22719381],[0.7053249]
270,[0.64307753],[0.24396633],[0.23555461],[0.76029976],[0.18548],[0.07492917],[0.28012722],[0.01838646]
271,[0.65518276],[0.20177649],[0.19365007],[0.76842933],[0.14527376],[0.03847233],[0.23671097],[0.030853]
272,[0.66127568],[0.1805411],[0.17255827],[0.77252119],[0.12503677],[0.02012252],[0.21485829],[0.02939702]
273,[0.65808082],[0.19167603],[0.1836179],[0.7703756],[0.13564818],[0.02974437],[0.2263169],[0.03369426]
274,[0.64653786],[0.23190621],[0.22357604],[0.76262363],[0.1739869],[0.06450784],[0.26771653],[0.02778798]
275,[0.656531],[0.19707755],[0.18898289],[0.76933478],[0.14079574],[0.0344119],[0.23187543],[0.0121175]
276,[0.64350454],[0.24247809],[0.23407644],[0.76058653],[0.18406173],[0.07364316],[0.27859572],[0.01909187]
277,[0.64941596],[0.22187529],[0.21361296],[0.76455649],[0.1644276],[0.05583999],[0.25739402],[0.03360506]
278,[0.65880122],[0.18916525],[0.1811241],[0.7708594],[0.13325545],[0.02757477],[0.22373313],[0.03123026]
279,[0.65170141],[0.21390989],[0.20570141],[0.76609135],[0.15683669],[0.04895697],[0.24919707],[0.02117159]
280,[0.65659256],[0.196863],[0.1887698],[0.76937612],[0.14059128],[0.0342265],[0.23165465],[0.79711115]
281,[0.65571414],[0.19992451],[0.1918106],[0.7687862],[0.14350885],[0.036872],[0.23480515],[0.03146997]
282,[0.67868995],[0.11984794],[0.11227551],[0.78421617],[0.06719716],[0.03232332],[0.15240083],[0.74531733]
283,[0.67465166],[0.13392238],[0.12625479],[0.78150416],[0.08060988],[0.02016139],[0.16688441],[0.03758026]
284,[0.66380959],[0.17170978],[0.16378666],[0.7742229],[0.11662066],[0.01249124],[0.20577024],[0.03530935]
285,[0.64675682],[0.23114305],[0.22281805],[0.76277068],[0.17325962],[0.06384839],[0.26693119],[0.01177755]
286,[0.65162454],[0.21417783],[0.20596754],[0.76603972],[0.15709203],[0.04918849],[0.2494728],[0.02205604]
287,[0.87143997],[0.55193532],[0.55496514],[0.91366229],[0.57300153],[0.61282088],[0.53891052],[0.01354979]
288,[0.86648615],[0.53467],[0.53781657],[0.91033543],[0.55654796],[0.59790166],[0.52114331],[0.00587149]
289,[0.66432026],[0.16992998],[0.1620189],[0.77456585],[0.11492455],[0.0109533],[0.20393871],[0.02704447]
290,[0.65987305],[0.18542965],[0.17741376],[0.77157921],[0.12969548],[0.02434678],[0.21988894],[0.03167279]
291,[0.87179447],[0.55317087],[0.55619233],[0.91390036],[0.57417899],[0.61388853],[0.54018198],[0.02651691]
292,[0.86840824],[0.54136896],[0.54447023],[0.91162625],[0.56293196],[0.60369033],[0.528037],[0.01180953]
293,[0.87041327],[0.54835701],[0.55141103],[0.91297278],[0.56959146],[0.60972881],[0.53522819],[0.01500814]
294,[0.64799988],[0.2268107],[0.21851499],[0.76360549],[0.16913096],[0.06010475],[0.2624729],[0.02511798]
295,[0.64868586],[0.22441988],[0.21614034],[0.76406617],[0.16685254],[0.0580388],[0.26001258],[0.01633019]
296,[0.65477066],[0.20321279],[0.19507665],[0.76815258],[0.14664253],[0.03971345],[0.23818902],[0.00252501]
297,[0.66838146],[0.15577564],[0.14796027],[0.77729325],[0.10143569],[0.00127767],[0.18937292],[0.0334419]
298,[0.65171151],[0.21387472],[0.20566648],[0.76609812],[0.15680318],[0.04892658],[0.24916088],[0.00170742]
299,[0.64304821],[0.24406854],[0.23565613],[0.76028007],[0.1855774],[0.07501749],[0.2802324],[0.01843786]
300,[0.65916406],[0.18790067],[0.17986807],[0.77110307],[0.13205033],[0.02648203],[0.22243179],[0.02901253]
301,[0.6449104],[0.23757831],[0.22920978],[0.76153067],[0.17939231],[0.06940919],[0.27355351],[0.02391459]
302,[0.64448978],[0.23904428],[0.23066585],[0.76124819],[0.18078936],[0.07067595],[0.27506209],[0.01294656]
303,[0.65301468],[0.20933282],[0.20115529],[0.7669733],[0.15247482],[0.04500185],[0.24448695],[0.02756152]
304,[0.64653786],[0.23190621],[0.22357604],[0.76262363],[0.1739869],[0.06450784],[0.26771653],[0.01649281]
305,[0.65590314],[0.19926581],[0.19115636],[0.76891312],[0.14288112],[0.03630281],[0.2341273],[0.02881152]
306,[0.65979789],[0.1856916],[0.17767393],[0.77152874],[0.12994511],[0.02457313],[0.2201585],[0.0182347]
307,[0.66835314],[0.15587436],[0.14805832],[0.77727423],[0.10152976],[0.00119237],[0.1894745],[0.00464597]
308,[0.64988858],[0.2202281],[0.2119769],[0.76487389],[0.16285785],[0.05441662],[0.25569895],[0.02824859]
309,[0.64956883],[0.22134248],[0.21308375],[0.76465916],[0.16391983],[0.05537958],[0.25684572],[0.01602007]
310,[0.64332371],[0.24310832],[0.23470241],[0.76046509],[0.18466233],[0.07418775],[0.27924428],[0.01843457]
311,[0.67707805],[0.12546581],[0.1178554],[0.78313366],[0.0725509],[0.02746883],[0.15818201],[0.16685669]
312,[0.65137791],[0.21503737],[0.20682127],[0.76587409],[0.15791117],[0.04993124],[0.25035733],[0.01835155]
313,[0.657038],[0.19531054],[0.18722783],[0.76967526],[0.13911181],[0.032885],[0.23005705],[0.02717348]
314,[0.64466583],[0.23843069],[0.23005641],[0.76136643],[0.18020463],[0.07014575],[0.27443067],[0.02617824]
315,[0.6525872],[0.21082271],[0.20263511],[0.76668622],[0.15389466],[0.04628929],[0.24602015],[0.02684066]
316,[0.64407654],[0.24048455],[0.23209638],[0.76097067],[0.18216192],[0.07192051],[0.27654423],[0.01387503]
317,[0.64484128],[0.23781922],[0.22944907],[0.76148425],[0.1796219],[0.06961736],[0.27380142],[0.01887513]
318,[0.65988781],[0.18537819],[0.17736265],[0.77158913],[0.12964644],[0.02430232],[0.21983599],[0.70743148]
319,[0.65818976],[0.19129635],[0.18324079],[0.77044876],[0.13528635],[0.02941628],[0.22592618],[0.03052031]
320,[0.65452194],[0.20407963],[0.19593762],[0.76798554],[0.14746861],[0.0404625],[0.23908105],[0.02610303]
321,[0.67068826],[0.14773586],[0.13997486],[0.77884244],[0.09377391],[0.00822496],[0.18109943],[0.03440607]
322,[0.67063449],[0.14792325],[0.14016098],[0.77880633],[0.09395248],[0.00806304],[0.18129226],[0.00378993]
323,[0.65610015],[0.19857918],[0.19047437],[0.76904543],[0.14222677],[0.03570948],[0.23342071],[0.02523944]
324,[0.66726366],[0.15967147],[0.15182976],[0.77654256],[0.10514835],[0.00208877],[0.19338199],[0.03662393]
325,[0.86650514],[0.53473619],[0.5378823],[0.91034818],[0.55661103],[0.59795886],[0.52121142],[0.01520476]
326,[0.64281938],[0.24486605],[0.23644825],[0.7601264],[0.18633742],[0.07570663],[0.2810531],[0.01985771]
327,[0.64877936],[0.224094],[0.21581666],[0.76412897],[0.16654199],[0.0577572],[0.25967722],[0.03020078]
328,[0.65232568],[0.21173416],[0.20354039],[0.76651059],[0.15476325],[0.04707688],[0.24695809],[0.01591033]
329,[0.65868855],[0.18955792],[0.18151411],[0.77078374],[0.13362965],[0.02791408],[0.22413721],[0.03083544]
330,[0.86613912],[0.53346049],[0.53661524],[0.91010237],[0.55539532],[0.59685651],[0.51989864],[0.02473184]
331,[0.64942716],[0.22183624],[0.21357417],[0.76456402],[0.16439038],[0.05580624],[0.25735384],[0.01627632]
332,[0.64585046],[0.23430198],[0.22595561],[0.76216199],[0.17627003],[0.06657806],[0.27018194],[0.02788817]
333,[0.64669567],[0.23135618],[0.22302974],[0.76272962],[0.17346273],[0.06403256],[0.26715051],[0.021873]
334,[0.65094694],[0.21653943],[0.20831317],[0.76558466],[0.1593426],[0.05122919],[0.25190305],[0.01453643]
335,[0.66488134],[0.16797448],[0.16007662],[0.77494266],[0.11306098],[0.00926352],[0.20192636],[0.56725181]
336,[0.64646595],[0.23215683],[0.22382497],[0.76257534],[0.17422574],[0.06472441],[0.26797444],[0.03179717]
337,[0.86591147],[0.53266708],[0.53582719],[0.90994948],[0.55463921],[0.59617091],[0.51908217],[0.05079595]
338,[0.66215083],[0.17749099],[0.16952878],[0.77310892],[0.12213007],[0.01748688],[0.21171951],[0.02448082]
339,[0.64395711],[0.24090077],[0.23250978],[0.76089047],[0.18255857],[0.07228017],[0.27697255],[0.02355708]
340,[0.66503138],[0.16745153],[0.15955721],[0.77504342],[0.11256262],[0.00881163],[0.20138821],[0.02695389]
341,[0.65602115],[0.19885449],[0.19074782],[0.76899238],[0.14248914],[0.03594738],[0.23370402],[0.4434171]
342,[0.663849],[0.17157244],[0.16365025],[0.77424936],[0.11648978],[0.01237256],[0.20562891],[0.03030737]
343,[0.64875799],[0.22416847],[0.21589063],[0.76411462],[0.16661296],[0.05782155],[0.25975386],[0.01394466]
344,[0.65463805],[0.20367495],[0.19553568],[0.76806352],[0.14708296],[0.04011281],[0.23866461],[0.01882247]
345,[0.66109189],[0.18118167],[0.1731945],[0.77239776],[0.12564722],[0.02067604],[0.21551747],[0.0329604]
346,[0.65094472],[0.21654717],[0.20832086],[0.76558317],[0.15934998],[0.05123588],[0.25191101],[0.01770086]
347,[0.64664745],[0.23152426],[0.22319668],[0.76269723],[0.17362291],[0.0641778],[0.26732348],[0.0267548]
348,[0.66125555],[0.18061128],[0.17262797],[0.77250767],[0.12510365],[0.02018316],[0.2149305],[0.69636808]
349,[0.65619432],[0.19825095],[0.19014836],[0.76910867],[0.14191397],[0.03542585],[0.23308294],[0.0300744]
350,[0.64802373],[0.22672755],[0.2184324],[0.76362151],[0.16905171],[0.06003289],[0.26238732],[0.01692985]
351,[0.6455273],[0.23542825],[0.22707427],[0.76194497],[0.17734335],[0.06755129],[0.27134095],[0.02634767]
352,[0.65118585],[0.21570675],[0.20748612],[0.76574511],[0.15854907],[0.05050966],[0.25104616],[0.01765797]
353,[0.87549224],[0.56605851],[0.56899283],[0.91638369],[0.58646071],[0.62502493],[0.55344425],[0.02562264]
354,[0.64819856],[0.22611823],[0.2178272],[0.76373892],[0.16847105],[0.05950637],[0.2617603],[0.02742786]
355,[0.65999508],[0.18500435],[0.17699134],[0.77166116],[0.12929018],[0.02397928],[0.21945128],[0.01611824]
356,[0.67896241],[0.11889831],[0.11133231],[0.78439916],[0.06629218],[0.0331439],[0.1514236],[1.06172601]
357,[0.86857449],[0.5419484],[0.54504575],[0.9117379],[0.56348415],[0.60419103],[0.52863328],[0.00799292]
358,[0.65694855],[0.12560979],[0.11082585],[0.77198943],[0.11411539],[0.036948],[0.14964007],[0.048729]
359,[0.87315169],[0.58378924],[0.58925582],[0.91568974],[0.58803946],[0.61657324],[0.57490369],[0.09990519]
360,[0.87247942],[0.58158343],[0.58707897],[0.91524292],[0.58585617],[0.61454117],[0.57265078],[0.00974716]
361,[0.66592789],[0.09614709],[0.08175012],[0.77795758],[0.08495356],[0.00980601],[0.11954838],[0.02586157]
362,[0.64173006],[0.17554423],[0.16010445],[0.7618744],[0.16353992],[0.08294921],[0.20064055],[0.02204246]
363,[0.657485],[0.12384961],[0.10908879],[0.77234599],[0.11237319],[0.03532647],[0.14784232],[0.05360291]
364,[0.6450141],[0.16476877],[0.14947051],[0.76405714],[0.15287449],[0.07302251],[0.18963505],[0.01617206]
365,[0.6670654],[0.0924147],[0.07806676],[0.77871364],[0.08125929],[0.00636762],[0.11573632],[0.02272733]
366,[0.64258673],[0.17273335],[0.15733049],[0.76244379],[0.16075774],[0.08035974],[0.19776966],[0.01253396]
367,[0.86739693],[0.56490692],[0.5706215],[0.91186482],[0.56934996],[0.59917824],[0.55561826],[0.04414038]
368,[0.64364263],[0.16926879],[0.15391143],[0.76314559],[0.15732857],[0.07716808],[0.19423114],[0.02819343]
369,[0.87641807],[0.59450679],[0.5998326],[0.91786076],[0.59864757],[0.62644659],[0.58585005],[0.03777844]
370,[0.65328556],[0.13762869],[0.1226869],[0.76955481],[0.12601157],[0.0480202],[0.16191557],[0.00493842]
371,[0.64255176],[0.17284811],[0.15744374],[0.76242054],[0.16087133],[0.08046546],[0.19788687],[0.02692274]
372,[0.64355876],[0.16954397],[0.154183],[0.76308985],[0.15760094],[0.07742159],[0.1945122],[0.00843951]
373,[0.65906173],[0.11867609],[0.10398322],[0.77339397],[0.1072525],[0.03056045],[0.14255835],[0.0079221]
374,[0.66420456],[0.1018016],[0.08733037],[0.77681217],[0.09055033],[0.01501513],[0.12532362],[0.00239993]
375,[0.64757437],[0.15636806],[0.14118014],[0.76575884],[0.14455958],[0.06528351],[0.181055],[0.01315223]
376,[0.6542013],[0.134624],[0.11972167],[0.77016346],[0.12303756],[0.04525218],[0.15884673],[0.04492271]
377,[0.64235191],[0.17350384],[0.15809086],[0.76228771],[0.16152037],[0.08106954],[0.1985566],[0.00750083]
378,[0.65578244],[0.129436],[0.11460181],[0.77121437],[0.11790254],[0.04047283],[0.15354797],[0.04794319]
379,[0.65385543],[0.13575885],[0.12084161],[0.76993358],[0.12416082],[0.04629764],[0.1600058],[0.04603941]
380,[0.65547373],[0.13044892],[0.11560143],[0.77100919],[0.11890512],[0.04140597],[0.15458252],[0.9014878]
381,[0.65032162],[0.14735387],[0.13228435],[0.76758481],[0.13563744],[0.05697935],[0.17184837],[0.03453253]
382,[0.64860076],[0.15300032],[0.13785663],[0.76644103],[0.14122622],[0.06218104],[0.17761536],[0.03319118]
383,[0.64783577],[0.15551036],[0.14033371],[0.76593259],[0.14371063],[0.06449337],[0.18017898],[0.02998109]
384,[0.64581389],[0.16214452],[0.14688073],[0.76458873],[0.15027705],[0.07060497],[0.18695478],[0.02744764]
385,[0.64863868],[0.1528759],[0.13773384],[0.76646624],[0.14110307],[0.06206642],[0.17748828],[0.01638712]
386,[0.64559412],[0.1628656],[0.14759234],[0.76444266],[0.15099076],[0.07126925],[0.18769125],[0.00061431]
387,[0.65339725],[0.13726221],[0.12232523],[0.76962904],[0.12564883],[0.04768259],[0.16154126],[0.045869]
388,[0.65665007],[0.12658916],[0.11179236],[0.77179105],[0.11508477],[0.03785023],[0.15064035],[0.03789274]
389,[0.6439497],[0.16826121],[0.15291709],[0.76334969],[0.15633127],[0.07623986],[0.19320205],[0.01478004]
390,[0.64293758],[0.17158215],[0.15619441],[0.76267698],[0.1596183],[0.07929922],[0.19659389],[0.00816597]
391,[0.64157009],[0.17606913],[0.16062246],[0.76176807],[0.16405946],[0.08343277],[0.20117666],[0.02523725]
392,[0.64541733],[0.16344567],[0.1481648],[0.76432516],[0.15156491],[0.07180363],[0.18828371],[0.03178506]
393,[0.65304659],[0.13841279],[0.1234607],[0.76939598],[0.12678766],[0.04874254],[0.16271641],[0.04513265]
394,[0.67334638],[0.07180574],[0.05772848],[0.78288832],[0.06086078],[0.01261802],[0.09468739],[0.02658093]
395,[0.66293084],[0.10598089],[0.09145477],[0.77596558],[0.09468695],[0.01886523],[0.12959213],[0.29632446]
396,[0.6479627],[0.15509391],[0.13992273],[0.76601694],[0.14329843],[0.06410972],[0.17975364],[0.03543726]
397,[0.64488344],[0.16519746],[0.14989357],[0.76397031],[0.15329881],[0.07341743],[0.19007289],[0.02865592]
398,[0.65145762],[0.14362646],[0.1286059],[0.76833986],[0.13194809],[0.05354554],[0.16804138],[0.03374946]
399,[0.64751479],[0.15656358],[0.14137309],[0.76571924],[0.1447531],[0.06546363],[0.18125469],[0.03300437]
400,[0.66139268],[0.11102787],[0.09643546],[0.77494324],[0.09968239],[0.02351467],[0.13474686],[0.0146354]
401,[0.64756894],[0.15638588],[0.14119773],[0.76575524],[0.14457721],[0.06529992],[0.18107319],[0.03607709]
402,[0.65503681],[0.13188256],[0.11701624],[0.77071878],[0.12032411],[0.04272668],[0.15604676],[0.00573601]
403,[0.64622452],[0.16079715],[0.14555106],[0.76486166],[0.14894343],[0.06936373],[0.18557864],[0.02864942]
404,[0.64205637],[0.17447358],[0.15904786],[0.76209128],[0.1624802],[0.0819629],[0.19954704],[0.00750632]
405,[0.65187787],[0.14224756],[0.1272451],[0.76861918],[0.13058327],[0.05227525],[0.16663304],[0.92521406]
406,[0.64125963],[0.1770878],[0.16162775],[0.76156172],[0.16506773],[0.0843712],[0.20221708],[0.02499326]
407,[0.65232603],[0.14077707],[0.12579393],[0.76891705],[0.12912779],[0.05092059],[0.16513116],[0.01095742]
408,[0.6781027],[0.05619947],[0.04232718],[0.78604962],[0.04541388],[0.02699502],[0.07874794],[0.05343769]
409,[0.67857828],[0.054639],[0.04078721],[0.78636572],[0.04386934],[0.02843257],[0.07715416],[0.0525035]
410,[0.64734449],[0.15712236],[0.14192453],[0.76560605],[0.14530617],[0.06597839],[0.1818254],[0.02224581]
411,[0.65171372],[0.14278618],[0.12777665],[0.76851008],[0.13111638],[0.05277144],[0.16718316],[0.01882747]
412,[0.65733352],[0.12434664],[0.10957929],[0.7722453],[0.11286514],[0.03578434],[0.14834996],[0.03580226]
413,[0.65175041],[0.14266578],[0.12765783],[0.76853446],[0.13099722],[0.05266053],[0.16706019],[0.06561341]
414,[0.66092793],[0.11255278],[0.09794034],[0.77463434],[0.10119173],[0.02491947],[0.13630432],[0.05037098]
415,[0.66466607],[0.10028733],[0.08583598],[0.77711891],[0.08905152],[0.01362013],[0.12377702],[0.01695207]
416,[0.66800335],[0.08933712],[0.0750296],[0.77933705],[0.07821314],[0.00353245],[0.11259304],[0.7216646]
417,[0.6539297],[0.13551515],[0.12060112],[0.76998294],[0.12391961],[0.04607314],[0.1597569],[0.0504417]
418,[0.86902077],[0.57023501],[0.57587961],[0.91294411],[0.57462364],[0.60408664],[0.56106009],[0.05545964]
419,[0.87439191],[0.58785863],[0.59327176],[0.91651406],[0.59206729],[0.62032209],[0.57905995],[0.0158218]
420,[0.64554196],[0.16303676],[0.14776126],[0.76440799],[0.15116018],[0.07142693],[0.18786607],[0.03156203]
421,[0.64356212],[0.16953295],[0.15417212],[0.76309208],[0.15759002],[0.07741143],[0.19450093],[0.00520404]
422,[0.64796654],[0.15508128],[0.13991026],[0.7660195],[0.14328593],[0.06409809],[0.17974075],[0.03403702]
423,[0.64719393],[0.15761637],[0.14241206],[0.76550598],[0.14579514],[0.06643349],[0.18232996],[0.00126168]
424,[0.6553948],[0.13070793],[0.11585704],[0.77095672],[0.11916148],[0.04164457],[0.15484706],[0.0529124]
425,[0.64636541],[0.16033487],[0.14509485],[0.7649553],[0.14848587],[0.06893786],[0.18510649],[0.01695904]
426,[0.65540381],[0.13067835],[0.11582784],[0.77096271],[0.1191322],[0.04161732],[0.15481684],[0.05151684]
427,[0.66715412],[0.0921236],[0.07777948],[0.7787726],[0.08097116],[0.00609944],[0.115439],[0.90712227]
428,[0.64999346],[0.14843064],[0.13334698],[0.7673667],[0.13670321],[0.05797131],[0.17294813],[0.00446867]
429,[0.87489268],[0.58950173],[0.59489328],[0.9168469],[0.59369361],[0.62183577],[0.58073813],[0.03329581]
430,[0.65470509],[0.13297097],[0.11809036],[0.7704983],[0.12140141],[0.04372936],[0.15715841],[0.03738744]
431,[0.65452767],[0.13355313],[0.11866487],[0.77038038],[0.12197762],[0.04426566],[0.157753],[0.04613428]
432,[0.6533721],[0.13734474],[0.12240668],[0.76961233],[0.12573051],[0.04775861],[0.16162555],[0.1104126]
433,[0.64643416],[0.1601093],[0.14487224],[0.765001],[0.1482626],[0.06873006],[0.1848761],[0.03256882]
434,[0.64696885],[0.15835489],[0.14314088],[0.76535638],[0.14652612],[0.06711384],[0.18308424],[0.01639022]
435,[0.64549426],[0.16319327],[0.14791571],[0.76437629],[0.15131509],[0.07157112],[0.18802592],[0.01560394]
436,[0.65905852],[0.11868662],[0.10399361],[0.77339183],[0.10726292],[0.03057015],[0.1425691],[0.03848191]
437,[0.67651708],[0.06140216],[0.04746154],[0.78499573],[0.05056344],[0.02220214],[0.0840617],[0.45549623]
438,[0.64378689],[0.16879543],[0.15344429],[0.76324148],[0.15686004],[0.07673201],[0.19374768],[0.01689961]
439,[0.67154575],[0.07771393],[0.06355907],[0.78169152],[0.06670864],[0.00717521],[0.10072171],[1.18821774]
440,[0.68140439],[0.04536605],[0.03163605],[0.78824411],[0.03469108],[0.03697512],[0.06768324],[0.05085708]
441,[0.8762202],[0.59385756],[0.5991919],[0.91772924],[0.59800497],[0.6258485],[0.58518695],[0.09656243]
442,[0.65073227],[0.14600648],[0.13095466],[0.76785775],[0.13430381],[0.05573809],[0.17047221],[0.0175366]
443,[0.64577376],[0.16227616],[0.14701065],[0.76456206],[0.15040734],[0.07072624],[0.18708923],[0.01770266]
444,[0.65537772],[0.13076396],[0.11591233],[0.77094537],[0.11921693],[0.04169619],[0.15490428],[0.04204771]
445,[0.64921019],[0.15100068],[0.13588326],[0.76684609],[0.13924701],[0.06033891],[0.17557303],[0.00310598]
446,[0.65319815],[0.13791551],[0.12296995],[0.76949671],[0.12629546],[0.04828443],[0.16220851],[0.03633626]
447,[0.64406822],[0.16787234],[0.15253332],[0.76342847],[0.15594638],[0.07588162],[0.19280488],[0.00025439]
448,[0.65030334],[0.14741387],[0.13234356],[0.76757266],[0.13569682],[0.05703462],[0.17190965],[0.00823478]
449,[0.64451882],[0.16639384],[0.15107424],[0.76372796],[0.15448297],[0.07451958],[0.19129481],[0.01482838]
450,[0.6460194],[0.16147021],[0.14621528],[0.76472532],[0.14960962],[0.06998377],[0.18626607],[0.01743582]
451,[0.64565739],[0.162658],[0.14738747],[0.76448472],[0.15078528],[0.071078],[0.18747922],[0.01652903]
452,[0.64595481],[0.16168212],[0.1464244],[0.7646824],[0.14981936],[0.07017899],[0.1864825],[0.00415424]
453,[0.66954035],[0.08429399],[0.0700527],[0.78035862],[0.0732215],[0.00111345],[0.10744224],[0.10493073]
454,[0.64674032],[0.15910472],[0.14388085],[0.76520449],[0.14726828],[0.0678046],[0.18385007],[0.01553433]
455,[0.67471798],[0.06730531],[0.05328716],[0.78379995],[0.0564063],[0.01676397],[0.09009087],[0.98388688]
456,[0.64451461],[0.16640767],[0.15108789],[0.76372516],[0.15449666],[0.07453232],[0.19130894],[0.02732112]
457,[0.64865714],[0.15281532],[0.13767407],[0.76647851],[0.14104312],[0.06201062],[0.17742641],[0.03192394]
458,[0.64819249],[0.15433992],[0.13917864],[0.76616968],[0.14255215],[0.06341512],[0.17898356],[0.01454874]
459,[0.64520099],[0.16415554],[0.14886534],[0.76418136],[0.15226753],[0.07245759],[0.18900873],[0.00178494]
460,[0.68222658],[0.04266832],[0.02897375],[0.78879058],[0.0320209],[0.03946036],[0.06492791],[0.19168093]
461,[0.67582577],[0.06367044],[0.04970003],[0.78453625],[0.05280855],[0.02011252],[0.0863784],[1.03557632]
462,[0.64196806],[0.17476331],[0.15933379],[0.76203259],[0.16276698],[0.08222981],[0.19984296],[0.00757166]
463,[0.65334459],[0.13743499],[0.12249574],[0.76959405],[0.12581984],[0.04784176],[0.16171773],[0.00077427]
464,[0.65108048],[0.14486394],[0.12982712],[0.76808919],[0.13317293],[0.05468555],[0.16930528],[0.02727711]
465,[0.64409926],[0.1677705],[0.15243282],[0.76344909],[0.15584558],[0.07578781],[0.19270086],[0.00029999]
466,[0.64450777],[0.16643009],[0.15111002],[0.76372062],[0.15451885],[0.07455298],[0.19133184],[0.00934388]
467,[0.6854245],[0.03217541],[0.01861866],[0.79091608],[0.02163514],[0.04912676],[0.054211],[1.37707149]
468,[0.85051004],[0.50949817],[0.5159405],[0.90064088],[0.51450703],[0.54813391],[0.4990266],[0.1738604]
469,[0.86185246],[0.54671457],[0.55266809],[0.90817966],[0.55134338],[0.58241886],[0.53703752],[0.03175361]
470,[0.64279102],[0.17206307],[0.15666901],[0.76257957],[0.16009431],[0.07974226],[0.19708507],[0.01328876]
