,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
235,[0.79976813],[0.60445622],[0.602476],[0.921405],[0.61799071],[0.64327211],[0.58747019],[0.32664988]
236,[0.41791279],[0.14987179],[0.15562841],[0.77151917],[0.11052614],[0.03703143],[0.19925129],[0.00741827]
237,[0.41398372],[0.15763339],[0.16342887],[0.76997693],[0.11802216],[0.04403136],[0.2073462],[0.01340525]
238,[0.41185935],[0.16182992],[0.16764641],[0.76914308],[0.1220751],[0.04781607],[0.21172294],[0.02569739]
239,[0.40810891],[0.16923866],[0.17509224],[0.76767095],[0.12923033],[0.05449777],[0.21944984],[0.01923074]
240,[0.40481802],[0.17573958],[0.1816257],[0.76637921],[0.1355088],[0.06036073],[0.22622993],[0.00388689]
241,[0.42444124],[0.1369753],[0.14266736],[0.77408172],[0.09807094],[0.02540051],[0.18580098],[0.03488182]
242,[0.40372202],[0.17790464],[0.18380161],[0.76594901],[0.13759978],[0.06231333],[0.22848797],[0.00198858]
243,[0.79818664],[0.6013321],[0.59933624],[0.92078424],[0.61497348],[0.64045457],[0.58421191],[0.56219203]
244,[0.78855538],[0.58230623],[0.58021513],[0.91700378],[0.59659864],[0.62329577],[0.56436901],[0.04329472]
245,[0.43828657],[0.10962483],[0.11517997],[0.77951629],[0.07165633],[0.00073403],[0.15727599],[0.00180222]
246,[0.79558138],[0.59618559],[0.59416396],[0.91976162],[0.61000308],[0.6358131],[0.57884439],[0.6334307]
247,[0.40131734],[0.18265492],[0.18857566],[0.76500513],[0.14218752],[0.06659745],[0.23344224],[0.03362558]
248,[0.41533142],[0.1549711],[0.16075325],[0.77050593],[0.11545097],[0.04163033],[0.20456958],[0.02632776]
249,[0.4178054],[0.15008392],[0.1558416],[0.77147702],[0.11073101],[0.03722274],[0.19947252],[0.20580559]
250,[0.4161826],[0.15328964],[0.15906338],[0.77084004],[0.11382704],[0.04011388],[0.20281591],[0.00792281]
251,[0.42384619],[0.13815077],[0.14384871],[0.77384815],[0.09920618],[0.02646063],[0.18702693],[0.03380985]
252,[0.41270274],[0.16016387],[0.16597202],[0.76947413],[0.12046605],[0.04631351],[0.20998534],[0.00249905]
253,[0.41531974],[0.15499418],[0.16077645],[0.77050135],[0.11547326],[0.04165114],[0.20459365],[0.02265632]
254,[0.3986381],[0.18794756],[0.19389481],[0.76395347],[0.14729906],[0.07137071],[0.23896217],[0.03727813]
255,[0.80101797],[0.60692518],[0.60495733],[0.92189559],[0.62037519],[0.64549879],[0.59004518],[0.32133469]
256,[0.41651104],[0.15264084],[0.15841133],[0.77096896],[0.11320045],[0.03952875],[0.20213925],[0.00065874]
257,[0.46134386],[0.06407679],[0.0694039],[0.78856674],[0.02766683],[0.04034425],[0.10977195],[0.03882384]
258,[0.41519069],[0.15524909],[0.16103263],[0.7704507],[0.11571945],[0.04188104],[0.20485951],[0.02192388]
259,[0.41034335],[0.16482467],[0.17065615],[0.76854802],[0.12496737],[0.05051694],[0.2148463],[0.0027987]
260,[0.4316226],[0.12278903],[0.12841007],[0.77690055],[0.08437008],[0.01260638],[0.1710055],[0.02289573]
261,[0.40445961],[0.17644758],[0.18233725],[0.76623853],[0.13619257],[0.06099925],[0.22696833],[0.00243597]
262,[0.40970638],[0.16608297],[0.17192075],[0.76829799],[0.12618261],[0.05165175],[0.21615863],[0.00974062]
263,[0.41577166],[0.15410143],[0.15987923],[0.77067874],[0.11461106],[0.040846],[0.20366256],[0.02750573]
264,[0.4257068],[0.13447527],[0.14015481],[0.77457848],[0.09565645],[0.02314581],[0.18319358],[0.03379613]
265,[0.41085219],[0.1638195],[0.16964595],[0.76874775],[0.1239966],[0.04961041],[0.21379796],[0.00962019]
266,[0.47019016],[0.04660157],[0.05184119],[0.79203908],[0.01078957],[0.05610457],[0.09154629],[0.03018345]
267,[0.40719947],[0.17103519],[0.17689776],[0.76731398],[0.13096538],[0.056118],[0.22132352],[0.02336773]
268,[0.41251061],[0.1605434],[0.16635345],[0.76939871],[0.1208326],[0.0466558],[0.21038117],[0.02993673]
269,[0.40937694],[0.16673374],[0.17257478],[0.76816868],[0.12681112],[0.05223867],[0.21683735],[0.00888272]
270,[0.41693256],[0.15180815],[0.15757447],[0.77113442],[0.11239625],[0.03877777],[0.2012708],[0.008579]
271,[0.41635293],[0.15295317],[0.15872522],[0.7709069],[0.11350209],[0.03981043],[0.20246499],[0.01534393]
272,[0.42425908],[0.13733515],[0.14302901],[0.77401022],[0.09841847],[0.02572504],[0.18617628],[0.00846508]
273,[0.41970133],[0.14633864],[0.15207758],[0.77222121],[0.10711389],[0.033845],[0.19556642],[0.01689138]
274,[0.39785528],[0.18949396],[0.19544895],[0.7636462],[0.14879254],[0.07276536],[0.24057497],[0.02091627]
275,[0.41213214],[0.16129105],[0.16710484],[0.76925015],[0.12155467],[0.04733008],[0.21116093],[0.02278125]
276,[0.40853642],[0.16839413],[0.17424348],[0.76783876],[0.12841469],[0.05373611],[0.21856904],[0.02130411]
277,[0.46660932],[0.05367526],[0.05895029],[0.79063353],[0.01762121],[0.04972505],[0.09892374],[0.04645338]
278,[0.78597072],[0.57720043],[0.57508376],[0.91598925],[0.59166754],[0.61869101],[0.55904394],[0.14641322]
279,[0.4133786],[0.15882875],[0.16463021],[0.76973942],[0.11917662],[0.04510941],[0.20859289],[0.04079528]
280,[0.42345449],[0.13892454],[0.14462636],[0.7736944],[0.09995348],[0.02715847],[0.18783393],[0.03187926]
281,[0.78983283],[0.58482973],[0.58275126],[0.9175052],[0.59903579],[0.62557163],[0.56700087],[0.35885775]
282,[0.43104393],[0.12393214],[0.12955891],[0.77667341],[0.08547408],[0.01363732],[0.1721977],[0.0296226]
283,[0.41447604],[0.15666084],[0.16245145],[0.77017018],[0.11708289],[0.04315425],[0.20633188],[0.00764662]
284,[0.41459783],[0.15642025],[0.16220965],[0.77021799],[0.11685053],[0.04293727],[0.20608096],[0.00781322]
285,[0.42520802],[0.13546058],[0.14114505],[0.7743827],[0.09660804],[0.02403443],[0.18422121],[0.04160535]
286,[0.4299629],[0.12606766],[0.13170511],[0.77624908],[0.08753653],[0.01556327],[0.17442493],[0.03611993]
287,[0.41023093],[0.16504675],[0.17087935],[0.76850389],[0.12518186],[0.05071723],[0.21507792],[0.00869372]
288,[0.40861488],[0.16823914],[0.17408772],[0.76786956],[0.12826501],[0.05359634],[0.2184074],[0.00497771]
289,[0.42904631],[0.1278783],[0.13352482],[0.7758893],[0.08928522],[0.01719623],[0.17631332],[0.00537206]
290,[0.39918789],[0.18686148],[0.19280329],[0.76416928],[0.14625015],[0.07039121],[0.23782945],[0.03597202]
291,[0.45188884],[0.08275453],[0.08817514],[0.78485545],[0.04570546],[0.02349942],[0.12925177],[0.03735832]
292,[0.40823635],[0.1689869],[0.17483922],[0.76772098],[0.12898718],[0.05427071],[0.21918726],[0.02392263]
293,[0.40575262],[0.17389333],[0.17977021],[0.76674607],[0.13372573],[0.05869566],[0.22430439],[0.0192215]
294,[0.4045899],[0.17619021],[0.18207859],[0.76628967],[0.13594401],[0.06076714],[0.22669991],[0.00379586]
295,[0.42845401],[0.12904835],[0.13470073],[0.77565681],[0.09041523],[0.01825146],[0.17753362],[7.3431258e-05]
296,[0.39937599],[0.18648992],[0.19242987],[0.76424311],[0.14589129],[0.07005611],[0.23744193],[0.03684681]
297,[0.42503506],[0.13580226],[0.14148844],[0.77431481],[0.09693803],[0.02434258],[0.18457756],[0.0336662]
298,[0.41219906],[0.16115884],[0.16697197],[0.76927642],[0.12142698],[0.04721085],[0.21102305],[0.00410559]
299,[0.40608134],[0.17324397],[0.1791176],[0.76687509],[0.13309859],[0.05811003],[0.22362715],[0.02326751]
300,[0.43249608],[0.12106353],[0.12667593],[0.77724341],[0.08270363],[0.01105021],[0.1692059],[0.02991086]
301,[0.3983913],[0.18843509],[0.19438477],[0.7638566],[0.14776991],[0.0718104],[0.23947063],[0.01510067]
302,[0.41897002],[0.14778329],[0.15352946],[0.77193416],[0.10850911],[0.03514788],[0.1970731],[0.03039299]
303,[0.79230452],[0.58971239],[0.58765836],[0.91847539],[0.60375137],[0.62997514],[0.57209321],[0.62563549]
304,[0.41222662],[0.16110441],[0.16691727],[0.76928724],[0.12137441],[0.04716176],[0.21096628],[0.01466892]
305,[0.39869088],[0.18784329],[0.19379001],[0.76397419],[0.14719836],[0.07127667],[0.23885342],[0.0368336]
306,[0.40927111],[0.16694281],[0.1727849],[0.76812714],[0.12701304],[0.05242722],[0.2170554],[0.00978778]
307,[0.40078422],[0.18370805],[0.18963407],[0.76479587],[0.14320462],[0.06754724],[0.2345406],[0.01355979]
308,[0.41059627],[0.16432504],[0.17015402],[0.7686473],[0.12448484],[0.05006634],[0.21432521],[0.00262946]
309,[0.74588754],[0.49801895],[0.49550588],[0.9002558],[0.51519545],[0.54727986],[0.47646214],[0.41792697]
310,[0.39646617],[0.19223804],[0.19820677],[0.76310095],[0.15144273],[0.07524016],[0.2434369],[0.01898491]
311,[0.4191947],[0.14733946],[0.1530834],[0.77202235],[0.10808046],[0.0347476],[0.19661021],[0.02857944]
312,[0.41080424],[0.16391422],[0.16974115],[0.76872893],[0.12408808],[0.04969584],[0.21389675],[0.00914923]
313,[0.40861588],[0.16823717],[0.17408574],[0.76786995],[0.12826311],[0.05359456],[0.21840535],[0.02055245]
314,[0.79330936],[0.59169737],[0.58965327],[0.9188698],[0.60566843],[0.63176533],[0.57416343],[0.02479039]
315,[0.40255031],[0.18021926],[0.18612782],[0.7654891],[0.1398352],[0.06440082],[0.23090199],[0.03965754]
316,[0.41212869],[0.16129786],[0.16711168],[0.7692488],[0.12156124],[0.04733622],[0.21116803],[0.01039739]
317,[0.43648025],[0.11319309],[0.11876609],[0.77880727],[0.07510249],[0.00395212],[0.16099747],[0.02691966]
318,[0.41056139],[0.16439395],[0.17022327],[0.7686336],[0.12455139],[0.05012849],[0.21439708],[0.00879791]
319,[0.41266884],[0.16023082],[0.16603931],[0.76946082],[0.12053072],[0.0463739],[0.21005517],[0.01793898]
320,[0.41200168],[0.16154875],[0.16736383],[0.76919895],[0.12180355],[0.0475625],[0.2114297],[0.00885762]
321,[0.79487044],[0.59478119],[0.59275253],[0.91948256],[0.60864673],[0.63454652],[0.57737968],[0.02074679]
322,[0.40636102],[0.17269149],[0.17856236],[0.76698487],[0.13256501],[0.05761176],[0.22305094],[0.00464386]
323,[0.4097813],[0.16593496],[0.171772],[0.7683274],[0.12603967],[0.05151827],[0.21600427],[0.00971263]
324,[0.40596879],[0.1734663],[0.17934104],[0.76683092],[0.13331331],[0.05831054],[0.22385903],[0.04393695]
325,[0.41577336],[0.15409807],[0.15987585],[0.77067941],[0.11460781],[0.04084297],[0.20365906],[0.00600739]
326,[0.40886182],[0.16775133],[0.17359746],[0.76796649],[0.12779389],[0.0531564],[0.21789864],[0.02740558]
327,[0.42410467],[0.13764017],[0.14333556],[0.77394961],[0.09871306],[0.02600013],[0.1864944],[0.02151655]
328,[0.42118803],[0.14340179],[0.14912602],[0.77280477],[0.10427753],[0.03119635],[0.19250344],[0.01015023]
329,[0.39825159],[0.18871109],[0.19466216],[0.76380176],[0.14803646],[0.07205931],[0.23975848],[0.02270284]
330,[0.4095036],[0.16648355],[0.17232333],[0.7682184],[0.12656949],[0.05201302],[0.21657641],[0.01669898]
331,[0.40339297],[0.17855466],[0.18445488],[0.76581985],[0.13822756],[0.06289957],[0.2291659],[0.02312702]
332,[0.428001],[0.12994325],[0.1356001],[0.775479],[0.0912795],[0.01905853],[0.17846694],[0.03367882]
333,[0.44520668],[0.09595466],[0.10144135],[0.78223257],[0.05845391],[0.01159466],[0.14301876],[0.02700085]
334,[0.41445553],[0.15670135],[0.16249216],[0.77016213],[0.11712201],[0.04319078],[0.20637413],[0.03138488]
335,[0.40926738],[0.16695017],[0.1727923],[0.76812568],[0.12702015],[0.05243386],[0.21706308],[0.0007127]
336,[0.41128143],[0.16297156],[0.16879376],[0.76891623],[0.12317767],[0.04884568],[0.21291361],[0.00093966]
337,[0.41010483],[0.16529585],[0.17112969],[0.7684544],[0.12542243],[0.05094188],[0.2153377],[0.00647108]
338,[0.40927459],[0.16693594],[0.17277799],[0.76812851],[0.1270064],[0.05242102],[0.21704823],[0.00110897]
339,[0.42107946],[0.14361625],[0.14934156],[0.77276216],[0.10448465],[0.03138977],[0.19272711],[0.0225318]
340,[0.41421593],[0.15717466],[0.16296785],[0.77006808],[0.11757913],[0.04361765],[0.20686777],[0.00699158]
341,[0.43731971],[0.11153479],[0.11709949],[0.77913678],[0.07350093],[0.00245655],[0.15926796],[0.09050689]
342,[0.40328675],[0.17876449],[0.18466575],[0.76577816],[0.1384302],[0.0630888],[0.22938474],[0.00158978]
343,[0.44987486],[0.08673299],[0.09217352],[0.78406492],[0.04954779],[0.01991137],[0.13340109],[0.01715919]
344,[0.40813435],[0.1691884],[0.17504173],[0.76768094],[0.12918179],[0.05445244],[0.21939742],[0.01387105]
345,[0.41455342],[0.15650799],[0.16229783],[0.77020055],[0.11693527],[0.0430164],[0.20617246],[0.00272278]
346,[0.397058],[0.19106893],[0.1970318],[0.76333325],[0.15031363],[0.07418577],[0.24221758],[0.01922868]
347,[0.40808995],[0.16927611],[0.17512988],[0.76766351],[0.1292665],[0.05453155],[0.2194889],[0.02542568]
348,[0.4127909],[0.15998971],[0.16579699],[0.76950873],[0.12029786],[0.04615645],[0.20980371],[0.00941529]
349,[0.78929842],[0.58377405],[0.58169029],[0.91729543],[0.59801623],[0.62461955],[0.56589986],[0.02853619]
350,[0.40041505],[0.18443732],[0.19036698],[0.76465096],[0.14390892],[0.06820494],[0.23530118],[0.02361301]
351,[0.391664],[0.16544541],[0.16350185],[0.75739844],[0.16644852],[0.1155106],[0.173541],[0.02878823]
352,[0.4197755],[0.11158962],[0.10973587],[0.76860917],[0.11254638],[0.06396232],[0.11931111],[0.00622846]
353,[0.41617304],[0.11849118],[0.11662593],[0.76717252],[0.11945389],[0.07056819],[0.12626062],[0.0105554]
354,[0.4205476],[0.11011044],[0.10825916],[0.76891708],[0.11106593],[0.06254652],[0.11782165],[0.01473937]
355,[0.39773202],[0.15382034],[0.15189617],[0.75981833],[0.15481345],[0.10438363],[0.16183518],[0.01526565]
356,[0.86791231],[0.74694742],[0.74736943],[0.94732404],[0.74672962],[0.75778974],[0.74518963],[0.75120664]
357,[0.43044191],[0.09115499],[0.08933532],[0.77286289],[0.09209416],[0.04440324],[0.09873453],[1.00289349]
358,[0.40282673],[0.14405994],[0.14215205],[0.76185008],[0.14504465],[0.09504142],[0.15200698],[0.00812506]
359,[0.80172658],[0.6201493],[0.62078276],[0.92092948],[0.61982236],[0.63642443],[0.61751073],[0.00925981]
360,[0.41841077],[0.11420415],[0.11234605],[0.76806492],[0.11516316],[0.06646483],[0.1219438],[0.01088254]
361,[0.41323415],[0.12412148],[0.12224683],[0.76600051],[0.12508903],[0.07595724],[0.13193002],[0.0040073]
362,[0.39157186],[0.16562193],[0.16367808],[0.75736169],[0.1666252],[0.11567956],[0.17371875],[0.02750199]
363,[0.41588721],[0.11903877],[0.11717261],[0.76705854],[0.12000195],[0.07109231],[0.12681201],[0.00485685]
364,[0.40378728],[0.14221972],[0.1403149],[0.76223314],[0.14320285],[0.09328005],[0.15015398],[0.00621534]
365,[0.41436395],[0.12195703],[0.12008599],[0.76645107],[0.12292271],[0.07388553],[0.12975054],[0.01089146]
366,[0.42211614],[0.10710543],[0.10525916],[0.76954261],[0.10805833],[0.05967026],[0.11479577],[0.0289949]
367,[0.80257361],[0.62177206],[0.62240281],[0.92126728],[0.62144651],[0.63797765],[0.61914475],[0.30658841]
368,[0.44998301],[0.05371831],[0.05196107],[0.78065578],[0.05462526],[0.00857057],[0.0610378],[1.47562857]
369,[0.41210763],[0.12627966],[0.12440142],[0.76555126],[0.12724907],[0.07802296],[0.1341032],[0.00129849]
370,[0.40300581],[0.14371687],[0.14180955],[0.76192149],[0.14470128],[0.09471305],[0.15166153],[0.00449743]
371,[0.40142376],[0.14674773],[0.14483536],[0.76129058],[0.14773476],[0.09761405],[0.15471345],[0.00852319]
372,[0.40117534],[0.14722366],[0.14531049],[0.76119151],[0.14821109],[0.09806959],[0.15519268],[0.00451361]
373,[0.41522003],[0.12031696],[0.11844866],[0.76679247],[0.12128123],[0.07231573],[0.12809907],[0.00233801]
374,[0.42383348],[0.10381537],[0.10197459],[0.77022747],[0.10476544],[0.05652117],[0.11148286],[0.00164422]
375,[0.40923709],[0.13177902],[0.12989161],[0.7644065],[0.13275316],[0.08328669],[0.13964075],[0.00931385]
376,[0.40770396],[0.13471617],[0.13282386],[0.7637951],[0.13569284],[0.086098],[0.14259831],[0.02204296]
377,[0.41766419],[0.11563445],[0.11377396],[0.76776719],[0.11659469],[0.06783385],[0.12338404],[0.00175024]
378,[0.41329323],[0.1240083],[0.12213384],[0.76602407],[0.12497575],[0.07584891],[0.13181605],[0.0065276]
379,[0.40068264],[0.14816757],[0.14625283],[0.76099503],[0.14915582],[0.09897306],[0.15614315],[0.00936656]
380,[0.39443097],[0.16014447],[0.15820975],[0.75850189],[0.16114302],[0.11043679],[0.16820324],[0.01646173]
381,[0.43102763],[0.09003288],[0.08821509],[0.77309647],[0.09097109],[0.04332921],[0.09760463],[0.04065752]
382,[0.40499413],[0.13990765],[0.13800668],[0.76271443],[0.14088879],[0.09106704],[0.14782585],[0.00228284]
383,[0.40332955],[0.14309664],[0.14119035],[0.7620506],[0.14408052],[0.09411939],[0.15103699],[0.00305937]
384,[0.41480869],[0.12110498],[0.11923537],[0.76662843],[0.12206994],[0.07306999],[0.12889257],[0.07284092]
385,[0.40258184],[0.1445291],[0.14262043],[0.76175242],[0.14551422],[0.09549048],[0.1524794],[0.0017973]
386,[0.4143114],[0.12205769],[0.12018649],[0.76643011],[0.12302347],[0.07398188],[0.1298519],[0.0073225]
387,[0.40568327],[0.13858739],[0.13668862],[0.76298926],[0.13956739],[0.08980335],[0.14649642],[0.00803]
388,[0.40503715],[0.13982523],[0.1379244],[0.76273158],[0.1408063],[0.09098815],[0.14774286],[0.00661397]
389,[0.40302838],[0.14367362],[0.14176637],[0.7619305],[0.144658],[0.09467165],[0.15161798],[0.00246471]
390,[0.44094661],[0.07103017],[0.06924406],[0.77705211],[0.07195202],[0.02514069],[0.07846992],[0.00257308]
391,[0.39633344],[0.15649974],[0.1545711],[0.75926058],[0.15749516],[0.10694822],[0.16453319],[0.01535802]
392,[0.42698099],[0.09778539],[0.09595466],[0.77148269],[0.09873027],[0.05074955],[0.10541099],[0.00927223]
393,[0.41808898],[0.11482065],[0.11296151],[0.76793659],[0.11578019],[0.06705491],[0.12256458],[0.00317022]
394,[0.39802815],[0.15325302],[0.1513298],[0.75993643],[0.15424564],[0.10384061],[0.16126392],[0.01361977]
395,[0.40809463],[0.13396773],[0.13207666],[0.7639509],[0.13494375],[0.08538162],[0.14184466],[0.00452876]
396,[0.41840006],[0.11422467],[0.11236654],[0.76806065],[0.1151837],[0.06648448],[0.12196447],[0.03817169]
397,[0.42078095],[0.10966338],[0.10781285],[0.76901014],[0.11061848],[0.06211862],[0.11737149],[0.00084377]
398,[0.39198491],[0.16483061],[0.16288808],[0.75752641],[0.16583319],[0.11492214],[0.17292193],[0.02876643]
399,[0.46634892],[0.02236462],[0.02065967],[0.78718243],[0.02324458],[0.02143973],[0.02946632],[0.02776479]
400,[0.41487578],[0.12097647],[0.11910707],[0.76665518],[0.12194131],[0.07294698],[0.12876316],[0.01095849]
401,[0.40619974],[0.13759796],[0.13570084],[0.76319522],[0.13857711],[0.08885631],[0.14550011],[7.82407252e-06]
402,[0.80454206],[0.62554319],[0.62616765],[0.92205228],[0.62522089],[0.64158721],[0.62294208],[0.3305732]
403,[0.41850617],[0.11402139],[0.11216359],[0.76810297],[0.11498024],[0.0662899],[0.12175977],[0.00480943]
404,[0.40266253],[0.14437452],[0.1424661],[0.7617846],[0.1453595],[0.09534252],[0.15232375],[0.01149779]
405,[0.39515853],[0.15875062],[0.15681822],[0.75879204],[0.15974797],[0.10910266],[0.1667997],[0.01560086]
406,[0.40805644],[0.13404089],[0.13214971],[0.76393566],[0.13501698],[0.08545165],[0.14191834],[0.0074542]
407,[0.4533239],[0.04731785],[0.04557129],[0.78198812],[0.04821929],[0.00244435],[0.05459289],[0.24679584]
408,[0.40686174],[0.1363297],[0.1344347],[0.76345922],[0.13730776],[0.08764239],[0.14422305],[0.00197893]
409,[0.41900035],[0.11307465],[0.11121843],[0.76830004],[0.11403269],[0.06538372],[0.12080645],[0.00438135]
410,[0.40450351],[0.14084757],[0.13894503],[0.76251877],[0.14182951],[0.09196668],[0.1487723],[0.0002706]
411,[0.43924818],[0.07428401],[0.07249248],[0.77637478],[0.07520866],[0.02825511],[0.08174636],[0.20387597]
412,[0.4078153],[0.13450287],[0.13261091],[0.7638395],[0.13547935],[0.08589383],[0.14238352],[0.00136835]
413,[0.41473529],[0.12124561],[0.11937577],[0.76659916],[0.12221069],[0.0732046],[0.12903418],[0.00126823]
414,[0.45152187],[0.05077016],[0.04901785],[0.78126947],[0.05167458],[0.00574875],[0.05806918],[0.01112433]
415,[0.39121503],[0.16630554],[0.16436055],[0.75721939],[0.1673094],[0.11633388],[0.17440711],[0.02729479]
416,[0.40223096],[0.1452013],[0.14329151],[0.76161249],[0.146187],[0.09613388],[0.15315627],[0.00249476]
417,[0.43110105],[0.08989221],[0.08807465],[0.77312575],[0.09083029],[0.04319456],[0.09746298],[0.00325467]
418,[0.46372557],[0.02739041],[0.02567709],[0.78613625],[0.02827471],[0.01662927],[0.03452703],[0.02726055]
419,[0.42035811],[0.11047346],[0.10862158],[0.76884151],[0.11142926],[0.06289399],[0.1181872],[0.01762801]
420,[0.41989648],[0.11135785],[0.10950449],[0.76865742],[0.11231441],[0.06374048],[0.11907773],[0.00275513]
421,[0.4143983],[0.12189122],[0.12002029],[0.76646477],[0.12285685],[0.07382254],[0.12968427],[0.00739497]
422,[0.40242276],[0.14483386],[0.14292468],[0.76168898],[0.14581924],[0.09578218],[0.15278628],[0.00219743]
423,[0.45550177],[0.0431455],[0.04140589],[0.78285664],[0.04404335],[0.00154923],[0.05039155],[0.08444823]
424,[0.39565255],[0.15780417],[0.15587336],[0.75898905],[0.15880071],[0.10819676],[0.16584669],[0.02736395]
425,[0.40851803],[0.13315658],[0.13126687],[0.76411974],[0.13413191],[0.08460523],[0.14102789],[0.00793468]
426,[0.42024549],[0.11068921],[0.10883697],[0.7687966],[0.1116452],[0.06310049],[0.11840445],[0.00144712]
427,[0.41497385],[0.12078858],[0.11891949],[0.76669429],[0.12175326],[0.07276714],[0.12857397],[0.005134]
428,[0.41420754],[0.12225666],[0.12038513],[0.7663887],[0.12322261],[0.07417233],[0.13005225],[0.0058849]
429,[0.41325875],[0.12407436],[0.12219979],[0.76601032],[0.12504186],[0.07591214],[0.13188257],[0.00592347]
430,[0.45102756],[0.05171716],[0.04996327],[0.78107235],[0.05262239],[0.00665517],[0.05902276],[0.08528766]
431,[0.40391868],[0.14196799],[0.14006358],[0.76228554],[0.1429509],[0.0930391],[0.1499005],[0.00105975]
432,[0.40614831],[0.13769647],[0.13579919],[0.76317471],[0.13867571],[0.0889506],[0.14559931],[0.00059493]
433,[0.43286665],[0.08650969],[0.08469777],[0.77382986],[0.08744487],[0.03995698],[0.09405697],[0.01420113]
434,[0.4046594],[0.14054893],[0.13864689],[0.76258094],[0.14153061],[0.09168084],[0.14847158],[0.00198386]
435,[0.42406664],[0.10336869],[0.10152865],[0.77032046],[0.10431837],[0.05609363],[0.11103307],[0.00149966]
436,[0.41865207],[0.11374187],[0.11188454],[0.76816115],[0.11470048],[0.06602236],[0.12147831],[0.01814114]
437,[0.39946512],[0.15050008],[0.14858144],[0.76050949],[0.15149033],[0.10120562],[0.15849186],[0.02665427]
438,[0.42219115],[0.10696173],[0.1051157],[0.76957252],[0.10791451],[0.05953272],[0.11465107],[0.01042723]
439,[0.40475075],[0.14037392],[0.13847217],[0.76261737],[0.14135545],[0.09151333],[0.14829535],[0.00273922]
440,[0.46184102],[0.03100082],[0.02928147],[0.7853847],[0.03188822],[0.01317356],[0.03816251],[0.05852571]
441,[0.40614753],[0.13769797],[0.13580068],[0.7631744],[0.1386772],[0.08895203],[0.14560082],[0.00272193]
442,[0.4010961],[0.14737547],[0.14546205],[0.76115991],[0.14836304],[0.09821489],[0.15534555],[0.00886546]
443,[0.39590208],[0.15732612],[0.15539611],[0.75908856],[0.15832225],[0.1077392],[0.16536532],[0.01450713]
444,[0.80415115],[0.62479428],[0.62542],[0.92189639],[0.62447134],[0.64087039],[0.62218797],[0.02214199]
445,[0.39088128],[0.16694494],[0.16499888],[0.75708629],[0.16794934],[0.11694588],[0.17505095],[0.02818753]
446,[0.41733806],[0.11625924],[0.11439771],[0.76763713],[0.11722002],[0.06843187],[0.12401316],[0.00167966]
447,[0.40260812],[0.14447875],[0.14257015],[0.7617629],[0.14546382],[0.09544228],[0.1524287],[0.00352425]
448,[0.42293795],[0.10553101],[0.10368737],[0.76987034],[0.10648256],[0.0581633],[0.11321042],[0.00108804]
449,[0.41997528],[0.11120687],[0.10935377],[0.76868884],[0.1121633],[0.06359598],[0.1189257],[0.01467112]
450,[0.40441418],[0.14101872],[0.1391159],[0.76248315],[0.14200081],[0.0921305],[0.14894464],[0.00269669]
