,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
235,[0.71315058],[0.47653987],[0.47373311],[0.90627098],[0.52960175],[0.58903752],[0.46551638],[0.00777144]
236,[0.28846037],[0.29846042],[0.30542269],[0.76750202],[0.16683865],[0.01940623],[0.32580456],[0.00780806]
237,[0.68457739],[0.4243978],[0.42131146],[0.8969346],[0.4827452],[0.54810138],[0.41227626],[0.06966134]
238,[0.29952636],[0.1843852],[0.17968836],[0.76812607],[0.13922604],[0.04394345],[0.25095105],[0.00768826]
239,[0.29787543],[0.18717665],[0.18246874],[0.76757957],[0.14191106],[0.0464039],[0.25389939],[0.0066237]
240,[0.28800001],[0.20387435],[0.19910023],[0.76431057],[0.1579721],[0.06112162],[0.27153555],[0.01722842]
241,[0.69212346],[0.47943164],[0.48149603],[0.89808533],[0.49928028],[0.54115948],[0.45017421],[0.39503042]
242,[0.28432763],[0.21008373],[0.20528498],[0.76309492],[0.16394472],[0.0665947],[0.27809391],[0.01219994]
243,[0.29302311],[0.19538112],[0.19064068],[0.76597334],[0.14980271],[0.0536355],[0.26256497],[0.0064443]
244,[0.29401299],[0.19370738],[0.18897358],[0.76630101],[0.14819279],[0.05216023],[0.26079717],[0.00666932]
245,[0.2934119],[0.19472373],[0.1899859],[0.76610204],[0.14917039],[0.05305606],[0.26187064],[0.00861716]
246,[0.29692498],[0.18878369],[0.18406941],[0.76726495],[0.14345683],[0.04782038],[0.25559675],[0.00625921]
247,[0.29754542],[0.18773464],[0.18302452],[0.76747033],[0.14244778],[0.04689572],[0.25448874],[0.01102839]
248,[0.28484724],[0.20920516],[0.2044099],[0.76326692],[0.16309965],[0.06582031],[0.27716596],[0.0094305]
249,[0.28918971],[0.20186276],[0.19709661],[0.76470439],[0.15603721],[0.05934856],[0.2694109],[0.01059675]
250,[0.7409058],[0.56191451],[0.56365179],[0.91423347],[0.57861817],[0.61386171],[0.53729284],[0.01434308]
251,[0.31101422],[0.16496112],[0.16034131],[0.77192883],[0.12054259],[0.02682264],[0.23043528],[0.00929396]
252,[0.29440023],[0.19305264],[0.18832143],[0.7664292],[0.14756301],[0.05158312],[0.26010562],[0.01393837]
253,[0.2949651],[0.19209753],[0.18737011],[0.76661618],[0.14664432],[0.05074127],[0.25909683],[0.00625166]
254,[0.31520051],[0.1578828],[0.15329106],[0.7733146],[0.11373415],[0.02058364],[0.22295914],[0.00798138]
255,[0.32312324],[0.14448677],[0.13994815],[0.77593722],[0.10084889],[0.00877608],[0.20881021],[0.00805861]
256,[0.30926462],[0.16791941],[0.16328787],[0.77134967],[0.12338808],[0.02943013],[0.23355983],[0.00296069]
257,[0.74315426],[0.5657163],[0.56743851],[0.91497777],[0.582275],[0.61721269],[0.54130831],[0.00679762]
258,[0.29362238],[0.19436785],[0.18963143],[0.76617171],[0.14882808],[0.05274238],[0.26149476],[0.01218778]
259,[0.72777461],[0.53971184],[0.54153718],[0.90988673],[0.55726206],[0.59429178],[0.51384233],[0.08911794]
260,[0.31261678],[0.16225146],[0.15764239],[0.77245932],[0.11793624],[0.02443427],[0.22757333],[0.0060991]
261,[0.29560934],[0.19100823],[0.18628513],[0.76682944],[0.14559655],[0.04978114],[0.25794631],[0.00658537]
262,[0.29971114],[0.18407276],[0.17937716],[0.76818724],[0.13892552],[0.04366805],[0.25062104],[0.00603473]
263,[0.29394537],[0.19382172],[0.18908746],[0.76627863],[0.14830277],[0.05226101],[0.26091793],[0.01172219]
264,[0.29000558],[0.20048326],[0.19572258],[0.76497446],[0.15471031],[0.05813264],[0.26795387],[0.00993009]
265,[0.30397159],[0.17686904],[0.172202],[0.76959755],[0.13199647],[0.03731853],[0.24301245],[0.00411167]
266,[0.32595443],[0.13969968],[0.13518005],[0.77687441],[0.09624434],[0.00455664],[0.20375408],[0.00024849]
267,[0.30840666],[0.16937007],[0.16473278],[0.77106567],[0.12478343],[0.03070878],[0.23509203],[0.15899564]
268,[0.29375283],[0.19414728],[0.18941172],[0.76621489],[0.14861591],[0.05254796],[0.26126178],[0.0101113]
269,[0.2868627],[0.20579735],[0.2010156],[0.76393409],[0.15982178],[0.06281659],[0.27356662],[0.00856544]
270,[0.30687379],[0.1719619],[0.16731432],[0.77055825],[0.12727643],[0.03299327],[0.23782952],[0.03784868]
271,[0.28626606],[0.20680616],[0.20202041],[0.76373659],[0.16079213],[0.06370578],[0.27463213],[0.01229147]
272,[0.28680521],[0.20589455],[0.20111241],[0.76391506],[0.15991527],[0.06290227],[0.27366929],[0.01185521]
273,[0.30967032],[0.16723344],[0.16260462],[0.77148397],[0.12272826],[0.02882551],[0.23283531],[0.15374928]
274,[0.2932559],[0.1949875],[0.19024862],[0.7660504],[0.1494241],[0.05328856],[0.26214923],[0.02863918]
275,[0.73421262],[0.55059746],[0.55237962],[0.91201787],[0.56773262],[0.60388661],[0.52533974],[0.02741581]
276,[0.29080163],[0.19913727],[0.19438193],[0.76523797],[0.15341564],[0.05694625],[0.26653223],[0.00832355]
277,[0.29317017],[0.19513247],[0.19039301],[0.76602202],[0.14956353],[0.05341633],[0.26230234],[0.01249584]
278,[0.73990745],[0.56022647],[0.56197045],[0.913903],[0.5769945],[0.61237383],[0.53550994],[0.01713968]
279,[0.2883442],[0.20329239],[0.19852057],[0.7644245],[0.15741233],[0.06060866],[0.27092087],[0.01211505]
280,[0.75310927],[0.58254856],[0.58420402],[0.91827312],[0.59846547],[0.63204902],[0.55908659],[0.06356292]
281,[0.29905901],[0.1851754],[0.18047543],[0.76797137],[0.13998612],[0.04463995],[0.25178566],[0.14838437]
282,[0.32843168],[0.13551107],[0.13100805],[0.77769444],[0.09221543],[0.00086471],[0.19933005],[0.05097799]
283,[0.73551465],[0.55279898],[0.55457242],[0.91244887],[0.5698502],[0.60582708],[0.527665],[0.00591396]
284,[0.31862476],[0.15209296],[0.14752418],[0.77444811],[0.10816507],[0.01548035],[0.21684389],[0.0192089]
285,[0.32843331],[0.13550831],[0.1310053],[0.77769498],[0.09221277],[0.00086227],[0.19932714],[0.0032302]
286,[0.29653558],[0.18944211],[0.18472522],[0.76713605],[0.14409014],[0.04840072],[0.25629217],[0.00748272]
287,[0.30249407],[0.17936728],[0.17469034],[0.76910846],[0.13439946],[0.03952055],[0.24565111],[0.30094543]
288,[0.2869935],[0.2055762],[0.20079532],[0.76397739],[0.15960906],[0.06262166],[0.27333304],[0.00951579]
289,[0.29194574],[0.19720277],[0.1924551],[0.7656167],[0.1515549],[0.05524114],[0.264489],[0.00932077]
290,[0.28468096],[0.20948632],[0.20468994],[0.76321188],[0.16337009],[0.06606813],[0.27746292],[0.00968718]
291,[0.29885118],[0.18552681],[0.18082544],[0.76790257],[0.14032413],[0.04494969],[0.25215682],[0.02536106]
292,[0.28957994],[0.20120294],[0.19643941],[0.76483356],[0.15540255],[0.05876698],[0.26871399],[0.00799701]
293,[0.29863226],[0.18589696],[0.18119413],[0.7678301],[0.14068017],[0.04527595],[0.25254777],[0.30747229]
294,[0.30261101],[0.17916956],[0.17449341],[0.76914717],[0.13420928],[0.03934627],[0.24544228],[0.01648021]
295,[0.29517074],[0.19174982],[0.18702377],[0.76668426],[0.14630986],[0.05043479],[0.25872958],[0.01130957]
296,[0.291196],[0.19847046],[0.19371776],[0.76536852],[0.15277425],[0.05635851],[0.26582794],[0.00999405]
297,[0.58285189],[0.29467147],[0.29746855],[0.86191376],[0.32156478],[0.37830776],[0.25502999],[0.26793616]
298,[0.72993988],[0.54337295],[0.54518377],[0.91060349],[0.56078358],[0.59751877],[0.5177092],[0.04857691]
299,[0.28387913],[0.21084208],[0.20604032],[0.76294645],[0.16467416],[0.06726313],[0.27889488],[0.0114488]
300,[0.3133662],[0.1609843],[0.15638026],[0.7727074],[0.1167174],[0.02331738],[0.22623495],[0.01461548]
301,[0.28841204],[0.20317768],[0.19840631],[0.76444696],[0.15730199],[0.06050756],[0.27079972],[0.00863405]
302,[0.31595268],[0.15661101],[0.15202431],[0.77356358],[0.11251085],[0.01946266],[0.22161587],[0.0065364]
303,[0.28356342],[0.21137588],[0.206572],[0.76284195],[0.16518761],[0.06773363],[0.27945868],[0.01425778]
304,[0.74620802],[0.5708797],[0.57258143],[0.91598864],[0.58724153],[0.62176383],[0.54676191],[0.01040772]
305,[0.30678213],[0.17211689],[0.1674687],[0.77052791],[0.12742551],[0.03312989],[0.23799322],[0.00929947]
306,[0.73156579],[0.5461221],[0.54792201],[0.9111417],[0.5634279],[0.59994192],[0.52061286],[0.04628459]
307,[0.29412944],[0.1935105],[0.18877747],[0.76633956],[0.14800341],[0.05198669],[0.26058921],[0.00805139]
308,[0.31053737],[0.16576739],[0.16114438],[0.77177099],[0.12131811],[0.02753329],[0.23128686],[0.03685365]
309,[0.30558364],[0.17414334],[0.16948711],[0.77013118],[0.12937469],[0.03491604],[0.24013356],[0.00498484]
310,[0.2896371],[0.20110629],[0.19634314],[0.76485249],[0.15530958],[0.05868179],[0.26861191],[0.00923061]
311,[0.29833923],[0.18639243],[0.18168763],[0.7677331],[0.14115675],[0.04571267],[0.25307109],[0.00532796]
312,[0.74491081],[0.56868633],[0.57039676],[0.91555923],[0.58513179],[0.61983054],[0.54444526],[0.00389296]
313,[0.310862],[0.1652185],[0.16059767],[0.77187845],[0.12079015],[0.0270495],[0.23070713],[0.0211348]
314,[0.73125011],[0.54558834],[0.54739037],[0.91103721],[0.5629145],[0.59947146],[0.5200491],[0.03272515]
315,[0.28902887],[0.20213472],[0.19736749],[0.76465114],[0.1562988],[0.05958827],[0.26969814],[0.01760664]
316,[0.29918398],[0.18496411],[0.18026497],[0.76801273],[0.13978288],[0.04445371],[0.25156249],[0.01484129]
317,[0.30010962],[0.18339899],[0.17870606],[0.76831915],[0.13827744],[0.04307418],[0.24990941],[0.26663469]
318,[0.29840277],[0.18628499],[0.18158062],[0.76775414],[0.1410534],[0.04561797],[0.25295761],[0.01437415]
319,[0.34214497],[0.11232416],[0.10791309],[0.78223388],[0.06991261],[0.01957275],[0.17483997],[0.24708024]
320,[0.28825228],[0.2034478],[0.19867536],[0.76439408],[0.15756181],[0.06074564],[0.27108502],[0.0093706]
321,[0.31796361],[0.15321085],[0.14863764],[0.77422925],[0.10924034],[0.01646569],[0.21802462],[0.06987725]
322,[0.30335517],[0.1779113],[0.17324014],[0.7693935],[0.13299899],[0.03823721],[0.2441133],[0.01046572]
323,[0.326504],[0.13877045],[0.13425451],[0.77705633],[0.09535054],[0.0037376],[0.20277262],[0.28745975]
324,[0.29031351],[0.1999626],[0.19520398],[0.76507639],[0.1542095],[0.05767371],[0.26740394],[0.00937712]
325,[0.28802186],[0.20383741],[0.19906343],[0.7643178],[0.15793657],[0.06108906],[0.27149653],[0.00948369]
326,[0.28613374],[0.2070299],[0.20224326],[0.76369279],[0.16100733],[0.06390299],[0.27486845],[0.00919306]
327,[0.2844018],[0.20995832],[0.20516007],[0.76311947],[0.1638241],[0.06648417],[0.27796146],[0.01465362]
328,[0.31572266],[0.15699992],[0.15241168],[0.77348744],[0.11288494],[0.01980546],[0.22202664],[0.00507808]
329,[0.28579951],[0.20759503],[0.20280615],[0.76358215],[0.16155092],[0.06440111],[0.27546534],[0.01292896]
330,[0.35783326],[0.08579787],[0.08149199],[0.78742708],[0.04439773],[0.04295362],[0.14682282],[0.24219033]
331,[0.72185611],[0.52970464],[0.53156966],[0.90792756],[0.54763643],[0.58547122],[0.50327269],[0.05763315]
332,[0.33249246],[0.12864496],[0.12416916],[0.77903866],[0.08561111],[0.00518724],[0.19207805],[0.02628981]
333,[0.29601919],[0.19031524],[0.18559489],[0.76696511],[0.14492999],[0.04917032],[0.25721438],[0.0101133]
334,[0.28853777],[0.20296508],[0.19819456],[0.76448858],[0.1570975],[0.06032017],[0.27057517],[0.0093977]
335,[0.73673375],[0.55486027],[0.55662553],[0.91285242],[0.5718329],[0.60764395],[0.52984214],[0.00586818]
336,[0.31439634],[0.15924251],[0.15464538],[0.7730484],[0.11504202],[0.02178212],[0.22439527],[0.01138734]
337,[0.29151795],[0.1979261],[0.19317556],[0.76547509],[0.15225065],[0.0558787],[0.26525298],[0.00858035]
338,[0.32660327],[0.13860261],[0.13408732],[0.77708919],[0.09518909],[0.00358965],[0.20259534],[0.56234674]
339,[0.29262488],[0.19605446],[0.19131134],[0.76584151],[0.15045037],[0.05422899],[0.26327615],[0.00974319]
340,[0.31751102],[0.15397611],[0.14939986],[0.77407943],[0.10997642],[0.0171402],[0.21883288],[0.00898511]
341,[0.285802],[0.20759082],[0.20280196],[0.76358297],[0.16154687],[0.0643974],[0.27546089],[0.01051612]
342,[0.30463038],[0.17575514],[0.17109253],[0.76981563],[0.13092505],[0.03633673],[0.24183596],[0.28373343]
343,[0.28383608],[0.21091487],[0.20611282],[0.7629322],[0.16474417],[0.06732729],[0.27897176],[0.01075012]
344,[0.29378119],[0.19409932],[0.18936396],[0.76622428],[0.14856978],[0.05250569],[0.26121113],[0.00779175]
345,[0.29943105],[0.18454634],[0.17984887],[0.76809452],[0.13938105],[0.04408549],[0.25112125],[0.01225035]
346,[0.32066633],[0.148641],[0.14408591],[0.77512392],[0.10484473],[0.01243772],[0.21319792],[0.0121765]
347,[0.30363254],[0.17744232],[0.17277301],[0.76948532],[0.13254789],[0.03782384],[0.24361796],[0.02852701]
348,[0.34334123],[0.11030149],[0.10589844],[0.78262987],[0.06796706],[0.02135558],[0.17270362],[0.00704239]
349,[0.29825138],[0.18654097],[0.18183558],[0.76770402],[0.14129962],[0.04584359],[0.25322798],[0.00718274]
350,[0.30194835],[0.18029001],[0.17560941],[0.76892781],[0.135287],[0.04033386],[0.2466257],[0.00401073]
351,[0.33556233],[0.12345432],[0.11899911],[0.78005486],[0.08061839],[0.00976238],[0.18659568],[0.00111828]
352,[0.30437245],[0.17619125],[0.1715269],[0.76973025],[0.13134452],[0.03672112],[0.24229657],[0.00808841]
353,[0.75023749],[0.57769286],[0.57936758],[0.91732249],[0.59379491],[0.6277691],[0.55395799],[0.20113046]
354,[0.28897974],[0.20221779],[0.19745023],[0.76463488],[0.1563787],[0.05966149],[0.26978588],[0.01802589]
355,[0.29099335],[0.1988131],[0.19405905],[0.76530144],[0.15310383],[0.05666052],[0.26618984],[0.00853588]
356,[0.75576117],[0.58703249],[0.58867017],[0.91915097],[0.60277844],[0.63600126],[0.56382253],[0.25165335]
357,[0.29837084],[0.18633898],[0.18163439],[0.76774357],[0.14110533],[0.04566555],[0.25301463],[0.01201097]
358,[0.29900733],[0.14312918],[0.13249235],[0.76513415],[0.14025444],[0.07185892],[0.18292494],[0.0149722]
359,[0.31278466],[0.12066208],[0.11023431],[0.76975021],[0.11784385],[0.05079257],[0.1596757],[0.20351322]
360,[0.744592],[0.58349874],[0.58737428],[0.91442619],[0.58454615],[0.60946619],[0.56899908],[0.06870906]
361,[0.3158898],[0.11559843],[0.10521778],[0.77079058],[0.11279293],[0.04604463],[0.15443577],[0.02257282]
362,[0.75665517],[0.60317049],[0.60686299],[0.91846792],[0.60416843],[0.62791147],[0.58935566],[0.02394292]
363,[0.2918227],[0.15484536],[0.14409951],[0.76272696],[0.15194116],[0.08284464],[0.195049],[0.01227405]
364,[0.32857421],[0.0949136],[0.08472542],[0.77504046],[0.09216011],[0.02664942],[0.13303083],[0.03202067]
365,[0.31422853],[0.11830752],[0.10790167],[0.77023398],[0.11549521],[0.04858482],[0.15723918],[0.11509885]
366,[0.29843668],[0.14405974],[0.13341426],[0.76494296],[0.14118267],[0.07273147],[0.18388791],[0.01499268]
367,[0.29345337],[0.15218618],[0.14146508],[0.76327331],[0.14928867],[0.08035126],[0.19229725],[0.01388781]
368,[0.37335624],[0.02188624],[0.01237758],[0.79004457],[0.0193164],[0.04182493],[0.05746117],[0.04569008]
369,[0.29305601],[0.15283416],[0.14210703],[0.76314018],[0.14993502],[0.08095883],[0.19296779],[0.01380221]
370,[0.31404888],[0.11860048],[0.10819189],[0.77017379],[0.11578743],[0.04885951],[0.15754233],[0.01421635]
371,[0.29852085],[0.14392249],[0.13327828],[0.76497116],[0.14104576],[0.07260277],[0.18374587],[0.01738599]
372,[0.29294343],[0.15301775],[0.14228891],[0.76310246],[0.15011815],[0.08113098],[0.19315777],[0.0120443]
373,[0.32192551],[0.10575583],[0.09546676],[0.77281283],[0.10297508],[0.03681568],[0.14425052],[0.02864975]
374,[0.29441102],[0.15062452],[0.13991795],[0.76359417],[0.14773093],[0.07888695],[0.19068122],[0.01345128]
375,[0.74522654],[0.5845335],[0.58839941],[0.91463879],[0.58557831],[0.61043643],[0.57006986],[0.00224757]
376,[0.29378787],[0.1516407],[0.14092468],[0.76338539],[0.14874456],[0.07983978],[0.19173278],[0.01460176]
377,[0.29468434],[0.15017879],[0.13947637],[0.76368575],[0.14728633],[0.07846902],[0.19021998],[0.01433668]
378,[0.3586865],[0.04580861],[0.03607736],[0.78512951],[0.04317862],[0.01939403],[0.08221636],[0.03410148]
379,[0.29728005],[0.14594589],[0.13528286],[0.76455543],[0.14306408],[0.07450003],[0.18583972],[0.01462494]
380,[0.30277316],[0.13698812],[0.12640844],[0.76639589],[0.13412883],[0.06610074],[0.1765701],[0.01697988]
381,[0.29949265],[0.14233775],[0.13170829],[0.76529676],[0.139465],[0.07111683],[0.18210596],[0.01382673]
382,[0.73095071],[0.56125349],[0.56533603],[0.90985571],[0.56235684],[0.58860785],[0.5459794],[0.0838984]
383,[0.30867198],[0.12736874],[0.11687857],[0.76837227],[0.12453364],[0.0570811],[0.16661584],[0.02148205]
384,[0.35018523],[0.05967188],[0.04981163],[0.78228118],[0.05700703],[0.00639509],[0.09656225],[0.57787134]
385,[0.76119314],[0.6105707],[0.61419434],[0.91998836],[0.61155004],[0.63485031],[0.59701349],[0.06919744]
386,[0.29385646],[0.15152884],[0.14081386],[0.76340837],[0.14863298],[0.0797349],[0.19161703],[0.01282678]
387,[0.30924133],[0.12644029],[0.11595876],[0.76856303],[0.12360753],[0.05621054],[0.16565507],[0.01938564]
388,[0.76214291],[0.6121195],[0.61572873],[0.92030657],[0.61309494],[0.63630255],[0.59861622],[0.39130497]
389,[0.33623634],[0.08241875],[0.07234684],[0.77760764],[0.07969669],[0.01493359],[0.12010101],[0.65752239]
390,[0.29535864],[0.1490792],[0.13838701],[0.76391167],[0.1461895],[0.07743798],[0.18908211],[0.01573422]
391,[0.30951209],[0.12599876],[0.11552134],[0.76865375],[0.12316711],[0.05579653],[0.16519817],[0.16776799]
392,[0.30155479],[0.13897496],[0.12837679],[0.76598767],[0.13611067],[0.06796371],[0.17862611],[0.01621616]
393,[0.29605162],[0.14794913],[0.13726746],[0.76414385],[0.14506228],[0.07637837],[0.1879127],[0.01643834]
394,[0.29334085],[0.15236967],[0.14164686],[0.76323561],[0.14947169],[0.0805233],[0.19248712],[0.01504455]
395,[0.31223343],[0.12156099],[0.11112486],[0.76956552],[0.1187405],[0.05163544],[0.16060591],[0.01901837]
396,[0.30598906],[0.13174387],[0.12121299],[0.76747336],[0.12889777],[0.06118345],[0.17114328],[0.01784808]
397,[0.30120346],[0.13954788],[0.12894439],[0.76586996],[0.13668216],[0.06850091],[0.17921898],[0.01512739]
398,[0.29799984],[0.14477212],[0.13412001],[0.7647966],[0.14189325],[0.07339944],[0.18462508],[0.01614655]
399,[0.36901751],[0.02896153],[0.01938704],[0.78859089],[0.02637391],[0.03519075],[0.06478278],[0.04678751]
400,[0.30749145],[0.12929388],[0.11878579],[0.76797674],[0.12645394],[0.05888621],[0.168608],[0.0139678]
401,[0.37633505],[0.01702861],[0.00756516],[0.79104261],[0.014471],[0.0463797],[0.05243444],[0.09019938]
402,[0.29919174],[0.14282845],[0.13219442],[0.76519594],[0.13995447],[0.07157695],[0.18261375],[0.01552591]
403,[0.34138244],[0.07402684],[0.06403302],[0.77933183],[0.07132589],[0.00706489],[0.11141695],[0.01615316]
404,[0.30640193],[0.13107059],[0.12054597],[0.76761169],[0.12822618],[0.06055215],[0.17044656],[0.01784426]
405,[0.30865259],[0.12740037],[0.1169099],[0.76836577],[0.12456519],[0.05711076],[0.16664857],[0.01429112]
406,[0.30187392],[0.13845454],[0.12786121],[0.7660946],[0.13559156],[0.06747573],[0.17808757],[0.0173201]
407,[0.30012221],[0.14131111],[0.13069121],[0.76550769],[0.13844095],[0.07015421],[0.18104359],[0.0168681]
408,[0.29726947],[0.14596316],[0.13529997],[0.76455189],[0.1430813],[0.07451622],[0.18585759],[0.01620554]
409,[0.3393866],[0.07728152],[0.06725741],[0.77866313],[0.07457238],[0.01011664],[0.11478493],[0.65614142]
410,[0.29693301],[0.14651183],[0.13584353],[0.76443916],[0.14362859],[0.07503068],[0.18642536],[0.01392888]
411,[0.31957853],[0.10958312],[0.09925844],[0.77202648],[0.10679274],[0.04040435],[0.14821104],[0.01513898]
412,[0.71468134],[0.53472254],[0.53905195],[0.90440469],[0.53589262],[0.56373102],[0.51852483],[0.03747722]
413,[0.30601863],[0.13169564],[0.12116521],[0.76748327],[0.12884966],[0.06113823],[0.17109338],[0.02314875]
414,[0.29512678],[0.1494573],[0.1387616],[0.76383399],[0.14656665],[0.07779251],[0.18947337],[0.01501095]
415,[0.30157518],[0.13894171],[0.12834386],[0.7659945],[0.13607751],[0.06793253],[0.1785917],[0.01650892]
416,[0.299673],[0.14204364],[0.13141692],[0.76535719],[0.13917164],[0.07084107],[0.18180162],[0.01537552]
417,[0.2990333],[0.14308683],[0.1324504],[0.76514285],[0.1402122],[0.07181921],[0.18288112],[0.01402436]
418,[0.31500632],[0.11703915],[0.1066451],[0.77049458],[0.11423003],[0.04739553],[0.15592665],[0.25550913]
419,[0.29739428],[0.14575963],[0.13509833],[0.7645937],[0.14287828],[0.07432538],[0.18564697],[0.01581289]
420,[0.32524168],[0.10034806],[0.09010932],[0.77392391],[0.09758091],[0.03174506],[0.13865449],[0.03155923]
421,[0.71097535],[0.52867909],[0.53306473],[0.90316301],[0.52986436],[0.55806436],[0.51227099],[0.24788292]
422,[0.3169598],[0.11385356],[0.10348915],[0.77114908],[0.11105245],[0.04440854],[0.15263016],[0.02198284]
423,[0.30126811],[0.13944246],[0.12883994],[0.76589162],[0.136577],[0.06840206],[0.17910988],[0.01713823]
424,[0.76167165],[0.61135102],[0.6149674],[0.92014868],[0.61232839],[0.63558197],[0.59782098],[0.46054828]
425,[0.76284368],[0.61326227],[0.61686087],[0.92054137],[0.61423484],[0.63737407],[0.59979877],[0.08610076]
426,[0.29665341],[0.14696777],[0.13629523],[0.76434548],[0.14408339],[0.0754582],[0.18689718],[0.01497379]
427,[0.29638776],[0.14740098],[0.13672441],[0.76425647],[0.1445155],[0.07586439],[0.18734546],[0.01390882]
428,[0.29976266],[0.14189744],[0.13127207],[0.76538723],[0.1390258],[0.07070398],[0.18165032],[0.01654887]
429,[0.29276113],[0.15331503],[0.14258343],[0.76304138],[0.15041468],[0.08140972],[0.1934654],[0.01401396]
430,[0.30262795],[0.13722493],[0.12664305],[0.76634723],[0.13436505],[0.06632279],[0.17681516],[0.01804998]
431,[0.32324407],[0.10360562],[0.09333657],[0.77325461],[0.10083028],[0.03479953],[0.14202546],[0.03020698]
432,[0.30306604],[0.13651052],[0.12593528],[0.76649401],[0.13365243],[0.06565292],[0.17607587],[0.01751343]
433,[0.75368848],[0.59833263],[0.60207015],[0.91747394],[0.59934274],[0.62337524],[0.58434938],[0.00279185]
434,[0.30127342],[0.1394338],[0.12883136],[0.7658934],[0.13656836],[0.06839394],[0.17910092],[0.01838147]
435,[0.76351155],[0.61435139],[0.61793985],[0.92076513],[0.61532121],[0.63839528],[0.6009258],[0.04928784]
436,[0.30367903],[0.1355109],[0.12494496],[0.76669939],[0.13265532],[0.06471562],[0.17504145],[0.01659893]
437,[0.29924252],[0.14274564],[0.13211239],[0.76521295],[0.13987187],[0.0714993],[0.18252806],[0.01620752]
438,[0.36916633],[0.02871884],[0.01914661],[0.78864075],[0.02613183],[0.03541831],[0.06453164],[0.06612219]
439,[0.29421614],[0.15094232],[0.14023279],[0.76352888],[0.14804793],[0.07918494],[0.19101008],[0.01545594]
440,[0.29974648],[0.14192382],[0.13129821],[0.76538181],[0.13905211],[0.07072871],[0.18167762],[0.01633675]
441,[0.29524026],[0.14927225],[0.13857826],[0.76387201],[0.14638207],[0.077619],[0.18928188],[0.01195112]
442,[0.34423438],[0.06937611],[0.05942556],[0.78028736],[0.06668685],[0.00270412],[0.10660432],[0.16190329]
443,[0.30145838],[0.13913218],[0.12853255],[0.76595537],[0.1362675],[0.06811113],[0.1787888],[0.01744843]
444,[0.29641565],[0.1473555],[0.13667935],[0.76426582],[0.14447014],[0.07582175],[0.1872984],[0.01435964]
445,[0.30196867],[0.13830003],[0.12770814],[0.76612634],[0.13543744],[0.06733086],[0.17792768],[0.01537906]
446,[0.73581615],[0.56918769],[0.5731964],[0.91148586],[0.5702711],[0.59604739],[0.55418982],[0.1129621]
447,[0.31188824],[0.1221239],[0.11168253],[0.76944987],[0.11930199],[0.05216326],[0.16118841],[0.02876291]
448,[0.74608874],[0.5859395],[0.58979234],[0.91492766],[0.58698078],[0.61175478],[0.57152481],[0.19013978]
449,[0.31096971],[0.12362178],[0.11316647],[0.76914212],[0.1207961],[0.05356774],[0.16273843],[0.01507784]
450,[0.30515321],[0.13310691],[0.12256334],[0.76719332],[0.13025738],[0.06246151],[0.17255377],[0.0172719]
451,[0.30799653],[0.12847023],[0.11796981],[0.76814596],[0.12563236],[0.05811391],[0.16775568],[0.01996161]
452,[0.29605612],[0.14794181],[0.1372602],[0.76414536],[0.14505497],[0.0763715],[0.18790512],[0.01583387]
453,[0.33754344],[0.08028721],[0.07023513],[0.77804558],[0.07757051],[0.01293494],[0.11789526],[0.03888724]
454,[0.30297727],[0.13665528],[0.12607869],[0.76646427],[0.13379682],[0.06578865],[0.17622567],[0.01603387]
455,[0.3061248],[0.13152251],[0.12099368],[0.76751885],[0.12867696],[0.06097589],[0.17091421],[0.01592912]
456,[0.31675039],[0.11419505],[0.10382746],[0.77107892],[0.11139308],[0.04472874],[0.15298354],[0.02746626]
457,[0.33327842],[0.08724231],[0.07712551],[0.7766166],[0.08450812],[0.01945641],[0.12509249],[0.04086229]
458,[0.30748274],[0.12930808],[0.11879986],[0.76797382],[0.1264681],[0.05889952],[0.16862269],[0.01383665]
459,[0.33227672],[0.08887581],[0.07874382],[0.77628098],[0.08613752],[0.02098808],[0.12678286],[0.28483948]
460,[0.29428315],[0.15083303],[0.14012453],[0.76355133],[0.14793893],[0.07908247],[0.190897],[0.01459536]
461,[0.29905242],[0.14305564],[0.1324195],[0.76514926],[0.14018109],[0.07178997],[0.18284885],[0.01548879]
462,[0.30317375],[0.13633488],[0.12576128],[0.7665301],[0.13347723],[0.06548823],[0.17589412],[0.01437968]
463,[0.30047818],[0.14073061],[0.13011611],[0.76562696],[0.13786191],[0.0696099],[0.18044288],[0.01543801]
464,[0.3291916],[0.0939068],[0.08372799],[0.77524732],[0.09115585],[0.0257054],[0.13198899],[0.02034575]
465,[0.29281047],[0.15323457],[0.14250372],[0.76305791],[0.15033443],[0.08133428],[0.19338214],[0.01156274]
466,[0.38695542],[0.00029034],[0.00959264],[0.79460094],[0.0028044],[0.06261887],[0.03451256],[0.26796266]
467,[0.33460533],[0.08507849],[0.07498182],[0.77706117],[0.08234974],[0.0174275],[0.12285333],[1.09865747]
468,[0.3040014],[0.13498521],[0.12442416],[0.7668074],[0.13213095],[0.0642227],[0.17449746],[0.01883261]
469,[0.3009078],[0.14003002],[0.12942203],[0.7657709],[0.13716308],[0.06895299],[0.1797179],[0.0153971]
470,[0.30177392],[0.13861762],[0.12802278],[0.76606109],[0.13575424],[0.06762865],[0.17825633],[0.01625126]
