,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
236,[0.1840284],[0.1152508],[0.11308545],[0.76391983],[0.13201477],[0.08958971],[0.02533437],[0.01876441]
237,[0.19751852],[0.12795731],[0.12576729],[0.76123007],[0.14491228],[0.10200386],[0.03701642],[0.01858515]
238,[0.19309994],[0.1237954],[0.12161346],[0.76211108],[0.14068781],[0.09793771],[0.03319006],[0.01953057]
239,[0.18857098],[0.11952952],[0.11735587],[0.76301409],[0.13635781],[0.09376998],[0.02926812],[0.02001983]
240,[0.19361299],[0.12427865],[0.12209577],[0.76200878],[0.14117832],[0.09840984],[0.03363435],[0.01891361]
241,[0.18718027],[0.11821959],[0.11604847],[0.76329139],[0.13502818],[0.09249019],[0.0280638],[0.0174582]
242,[0.17379969],[0.10561626],[0.10346961],[0.7659593],[0.1222354],[0.08017685],[0.0164766],[0.0200231]
243,[0.19543951],[0.12599907],[0.12381285],[0.7616446],[0.1429246],[0.10009067],[0.03521606],[0.01983763]
244,[0.18874606],[0.11969443],[0.11752045],[0.76297919],[0.13652519],[0.09393109],[0.02941973],[0.01920098]
245,[0.17504245],[0.10678683],[0.10463791],[0.76571151],[0.12342357],[0.08132049],[0.01755279],[0.01648015]
246,[0.19639621],[0.12690019],[0.12471223],[0.76145385],[0.14383927],[0.10097106],[0.03604453],[0.01915839]
247,[0.16781398],[0.09997824],[0.09784255],[0.76715278],[0.11651264],[0.07466856],[0.01129315],[0.01747744]
248,[0.1282234],[0.0626874],[0.06062411],[0.77504663],[0.07866126],[0.03823575],[0.02299114],[0.01339756]
249,[0.16728388],[0.09947894],[0.09734421],[0.76725847],[0.11600583],[0.07418075],[0.0108341],[0.01931271]
250,[0.19390708],[0.12455565],[0.12237224],[0.76195015],[0.14145949],[0.09868047],[0.03388902],[0.01769224]
251,[0.19847397],[0.12885726],[0.12666549],[0.76103957],[0.14582576],[0.1028831],[0.03784381],[0.01891349]
252,[0.17903078],[0.11054349],[0.10838728],[0.76491629],[0.1272367],[0.08499071],[0.02100658],[0.01689174]
253,[0.1855481],[0.11668223],[0.1145141],[0.76361682],[0.13346771],[0.0909882],[0.02665038],[0.01836241]
254,[0.61465862],[0.63704225],[0.63774696],[0.92316784],[0.63158643],[0.64539364],[0.66630551],[0.59793032]
255,[0.18060013],[0.11202168],[0.1098626],[0.76460338],[0.12873711],[0.08643489],[0.02236559],[0.01925036]
256,[0.18555264],[0.1166865],[0.11451837],[0.76361591],[0.13347205],[0.09099238],[0.02665432],[0.02077412]
257,[0.1637104],[0.09611304],[0.09398485],[0.76797098],[0.11258934],[0.07089229],[0.00773957],[0.01729546]
258,[0.59075922],[0.61453111],[0.61527953],[0.9184026],[0.60873691],[0.62340046],[0.64560931],[0.4842593]
259,[0.18886612],[0.11980751],[0.11763332],[0.76295525],[0.13663998],[0.09404158],[0.0295237],[0.02043608]
260,[0.09793654],[0.03415983],[0.03215193],[0.78108545],[0.04970488],[0.01036458],[0.04921869],[0.06463824]
261,[0.15875372],[0.09144428],[0.08932515],[0.76895928],[0.1078504],[0.06633096],[0.00344723],[0.02123913]
262,[0.17210388],[0.10401896],[0.10187541],[0.76629743],[0.12061409],[0.0786163],[0.01500808],[0.01635062]
263,[0.1790193],[0.11053268],[0.10837649],[0.76491858],[0.12722572],[0.08498015],[0.02099664],[0.0220014]
264,[0.18866363],[0.11961678],[0.11744296],[0.76299562],[0.13644638],[0.09385524],[0.02934834],[0.01889229]
265,[0.19408446],[0.12472273],[0.12253899],[0.76191478],[0.14162908],[0.0988437],[0.03404263],[0.018741]
266,[0.60732965],[0.630139],[0.63085711],[0.92170654],[0.62457941],[0.63864923],[0.65995882],[0.02472979]
267,[0.0862807],[0.02318106],[0.02119447],[0.78340947],[0.03856107],[0.00036158],[0.05931231],[0.01726724]
268,[0.18341528],[0.1146733],[0.11250907],[0.76404208],[0.13142859],[0.0890255],[0.02480343],[0.0206592]
269,[0.18271754],[0.11401609],[0.11185314],[0.7641812],[0.1307615],[0.08838341],[0.0241992],[0.01870788]
270,[0.17461182],[0.10638122],[0.10423309],[0.76579737],[0.12301186],[0.08092421],[0.01717989],[0.02180465]
271,[0.17249995],[0.10439202],[0.10224775],[0.76621845],[0.12099276],[0.07898078],[0.01535107],[0.01931855]
272,[0.08284752],[0.0199473],[0.01796699],[0.78409401],[0.03527871],[0.00352093],[0.06228535],[0.4059032]
273,[0.1858526],[0.11696904],[0.11480036],[0.76355611],[0.13375884],[0.09126842],[0.02691408],[0.02137446]
274,[0.19129724],[0.12209741],[0.11991877],[0.76247051],[0.1389643],[0.09627879],[0.03162897],[0.01859017]
275,[0.15264389],[0.08568936],[0.0835814],[0.7701775],[0.10200897],[0.06070845],[0.00184371],[0.01722023]
276,[0.61334415],[0.63580413],[0.63651125],[0.92290575],[0.6303297],[0.64418401],[0.66516721],[0.01231243]
277,[0.19498392],[0.12556995],[0.12338456],[0.76173544],[0.14248903],[0.09967142],[0.03482154],[0.01927041]
278,[0.10973018],[0.0452684],[0.04323893],[0.77873395],[0.06098043],[0.02121756],[0.03900574],[0.01779009]
279,[0.18939837],[0.12030885],[0.11813368],[0.76284912],[0.13714885],[0.09453138],[0.02998461],[0.0206825]
280,[0.15380396],[0.08678204],[0.08467196],[0.7699462],[0.10311808],[0.06177599],[0.00083912],[0.01603945]
281,[0.16660942],[0.09884366],[0.09671016],[0.76739295],[0.115361],[0.07356008],[0.01025004],[0.01838482]
282,[0.19420392],[0.12483525],[0.1226513],[0.76189096],[0.14174329],[0.09895363],[0.03414608],[0.01816482]
283,[0.17459149],[0.10636206],[0.10421397],[0.76580143],[0.12299242],[0.0809055],[0.01716228],[0.02204285]
284,[0.19141008],[0.1222037],[0.12002485],[0.76244801],[0.13907218],[0.09638263],[0.03172669],[0.01865671]
285,[0.17042171],[0.1024345],[0.10029404],[0.76663283],[0.11900582],[0.07706831],[0.01355137],[0.01876311]
286,[0.19273248],[0.12344929],[0.12126802],[0.76218434],[0.14033649],[0.09759956],[0.03287185],[0.02138507]
287,[0.19253555],[0.12326379],[0.12108289],[0.76222361],[0.14014821],[0.09741833],[0.03270132],[0.02050027]
288,[0.17685767],[0.10849661],[0.10634438],[0.76534958],[0.12515906],[0.08299093],[0.01912473],[0.01967834]
289,[0.19050348],[0.12134976],[0.11917257],[0.76262878],[0.13820541],[0.09554834],[0.0309416],[0.02012522]
290,[0.19619212],[0.12670797],[0.12452037],[0.76149454],[0.14364416],[0.10078326],[0.0358678],[0.01937013]
291,[0.11692874],[0.05204882],[0.05000618],[0.77729864],[0.06786276],[0.02784196],[0.03277199],[0.01267346]
292,[0.16923554],[0.10131724],[0.09917894],[0.76686933],[0.11787176],[0.07597675],[0.01252418],[0.02045649]
293,[0.18267337],[0.11397449],[0.11181162],[0.76419],[0.13071927],[0.08834277],[0.02416096],[0.02189838]
294,[0.18803426],[0.11902397],[0.1168513],[0.76312111],[0.13584466],[0.09327607],[0.02880333],[0.01526546]
295,[0.19692797],[0.12740107],[0.12521213],[0.76134782],[0.14434767],[0.10146041],[0.03650502],[0.01982569]
296,[0.18953489],[0.12043743],[0.11826201],[0.7628219],[0.13727937],[0.094657],[0.03010283],[0.01900034]
297,[0.0652537],[0.00337547],[0.00142733],[0.78760199],[0.01845778],[0.01971145],[0.07752108],[0.01688433]
298,[0.18815197],[0.11913485],[0.11696196],[0.76309764],[0.1359572],[0.09338439],[0.02890527],[0.01835662]
299,[0.19383908],[0.12449161],[0.12230832],[0.7619637],[0.14139448],[0.09861789],[0.03383014],[0.0210789]
300,[0.62566947],[0.64741351],[0.64809808],[0.92536326],[0.64211358],[0.65552626],[0.67584058],[0.14813515]
301,[0.19328219],[0.12396707],[0.12178479],[0.76207474],[0.14086206],[0.09810542],[0.03334789],[0.01961576]
302,[0.19927619],[0.12961289],[0.12741965],[0.76087961],[0.14659274],[0.10362134],[0.03853852],[0.01927485]
303,[0.13622033],[0.0702198],[0.06814188],[0.77345215],[0.08630688],[0.04559484],[0.01606604],[0.01925084]
304,[0.07659868],[0.01406144],[0.01209256],[0.78533994],[0.02930438],[0.00927135],[0.06769666],[0.78965456]
305,[0.17312957],[0.10498507],[0.10283965],[0.76609291],[0.12159473],[0.07956019],[0.0158963],[0.01779217]
306,[0.16855896],[0.10067996],[0.0985429],[0.76700424],[0.1172249],[0.07535413],[0.01193829],[0.18573624]
307,[0.07919414],[0.01650614],[0.01453251],[0.78482244],[0.03178582],[0.00688291],[0.06544907],[0.01707163]
308,[0.18493495],[0.11610469],[0.11393769],[0.76373907],[0.1328815],[0.09042396],[0.02611941],[0.01634051]
309,[0.76030363],[0.77422707],[0.77466542],[0.9522076],[0.77083335],[0.77942193],[0.79242988],[0.5293535]
310,[0.17867811],[0.1102113],[0.10805573],[0.76498661],[0.12689952],[0.08466617],[0.02070117],[0.0182971]
311,[0.18490279],[0.1160744],[0.11390746],[0.76374549],[0.13285075],[0.09039436],[0.02609157],[0.01814785]
312,[0.16796946],[0.1001247],[0.09798872],[0.76712178],[0.1166613],[0.07481165],[0.0114278],[0.01907157]
313,[0.16585025],[0.09812859],[0.09599648],[0.76754432],[0.11463518],[0.07286147],[0.00959262],[0.02042218]
314,[0.19831517],[0.12870769],[0.12651621],[0.76107123],[0.14567394],[0.10273697],[0.0377063],[0.02108383]
315,[0.58708865],[0.61107376],[0.61182889],[0.91767074],[0.60522759],[0.62002266],[0.64243071],[0.43204031]
316,[0.19658116],[0.1270744],[0.1248861],[0.76141697],[0.1440161],[0.10114126],[0.0362047],[0.01910221]
317,[0.18036373],[0.11179901],[0.10964036],[0.76465052],[0.12851109],[0.08621734],[0.02216087],[0.01830924]
318,[0.19467253],[0.12527665],[0.12309183],[0.76179752],[0.14219132],[0.09938487],[0.03455188],[0.01892132]
319,[0.19710841],[0.12757102],[0.12538175],[0.76131184],[0.14452019],[0.10162645],[0.03666128],[0.01900858]
320,[0.14573074],[0.07917777],[0.07708246],[0.77155589],[0.0953995],[0.05434669],[0.0078303],[0.01991214]
321,[0.16005427],[0.09266928],[0.09054778],[0.76869996],[0.10909382],[0.06752778],[0.00457347],[0.01921509]
322,[0.1831868],[0.11445809],[0.11229428],[0.76408763],[0.13121015],[0.08881524],[0.02460557],[0.02022407]
323,[0.16830471],[0.10044047],[0.09830387],[0.76705493],[0.11698181],[0.07512015],[0.01171811],[0.01662577]
324,[0.1862621],[0.11735475],[0.11518532],[0.76347446],[0.13415035],[0.09164525],[0.02726869],[0.01976843]
325,[0.18830669],[0.11928058],[0.1171074],[0.76306679],[0.13610512],[0.09352677],[0.02903924],[0.0167147]
326,[0.17375992],[0.1055788],[0.10343223],[0.76596723],[0.12219739],[0.08014026],[0.01644217],[0.01932169]
327,[0.1522694],[0.08533662],[0.08322935],[0.77025217],[0.10165093],[0.06036383],[0.002168],[0.04129135]
328,[0.18750557],[0.118526],[0.11635429],[0.76322652],[0.1353392],[0.09278955],[0.0283455],[0.02011809]
329,[0.19084486],[0.12167131],[0.1194935],[0.76256071],[0.13853179],[0.09586249],[0.03123723],[0.01832714]
330,[0.16396767],[0.09635536],[0.09422669],[0.76791968],[0.1128353],[0.07112904],[0.00796236],[0.01502448]
331,[0.16850583],[0.10062991],[0.09849295],[0.76701483],[0.1171741],[0.07530523],[0.01189227],[0.0101701]
332,[0.1709004],[0.10288538],[0.10074404],[0.76653738],[0.11946348],[0.07750881],[0.0139659],[0.0183226]
333,[0.1867853],[0.11784757],[0.11567718],[0.76337014],[0.13465057],[0.09212673],[0.02772177],[0.02030516]
334,[0.11588705],[0.05106763],[0.0490269],[0.77750635],[0.06686683],[0.02688335],[0.03367407],[0.00425315]
335,[0.10539734],[0.04118725],[0.0391657],[0.77959786],[0.05683792],[0.0172303],[0.04275786],[0.08871571]
336,[0.18507448],[0.11623612],[0.11406886],[0.76371125],[0.1330149],[0.09055236],[0.02624025],[0.02025935]
337,[0.17902174],[0.11053498],[0.10837878],[0.76491809],[0.12722806],[0.08498239],[0.02099875],[0.01792842]
338,[0.60382778],[0.62684055],[0.62756507],[0.92100831],[0.62123138],[0.63542667],[0.65692631],[0.01317287]
339,[0.14038058],[0.0741384],[0.07205287],[0.77262265],[0.09028438],[0.04942327],[0.01246338],[0.01434958]
340,[0.14970092],[0.08291734],[0.08081477],[0.77076429],[0.09919528],[0.05800022],[0.00439223],[0.01888086]
341,[0.19777388],[0.12819784],[0.12600736],[0.76117915],[0.14515643],[0.10223885],[0.03723756],[0.01802324]
