,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
235,[125.49350488],[0.24532822],[0.23304572],[0.78068851],[0.10768191],[0.04384148],[0.18029685],[0.42760283]
236,[129.81173659],[0.2878412],[0.2751394],[0.77320167],[0.14549592],[0.01120017],[0.2205898],[0.0206089]
237,[130.96702104],[0.29921497],[0.28640099],[0.77119866],[0.15561255],[0.00246743],[0.23136963],[0.02327935]
238,[134.54084574],[0.33439927],[0.32123827],[0.76500245],[0.18690792],[0.02454695],[0.26471659],[0.01878209]
239,[138.14048606],[0.19132409],[0.1801773],[0.77047565],[0.13515337],[0.0292957],[0.22412277],[0.00182617]
240,[141.83889738],[0.22298998],[0.2115469],[0.76437479],[0.16532621],[0.0566548],[0.25666045],[0.02185039]
241,[139.31587945],[0.20138784],[0.19014688],[0.76853673],[0.14474261],[0.0379907],[0.23446358],[0.02238881]
242,[139.45662046],[0.20259286],[0.19134064],[0.76830457],[0.14589082],[0.03903184],[0.23570178],[0.02137193]
243,[53.70301636],[0.5316315],[0.53601385],[0.90976261],[0.55371499],[0.59533288],[0.51873671],[0.01737895]
244,[138.93261779],[0.19810634],[0.18689609],[0.76916896],[0.14161583],[0.03515551],[0.23109174],[0.02016643]
245,[141.56545395],[0.22064875],[0.20922758],[0.76482586],[0.16309537],[0.054632],[0.25425477],[0.02070541]
246,[139.56130949],[0.20348921],[0.1922286],[0.76813187],[0.14674491],[0.03980628],[0.23662281],[0.01835363]
247,[51.58056549],[0.54980397],[0.55401629],[0.91326378],[0.57103064],[0.61103377],[0.5374095],[0.0281754]
248,[139.64766965],[0.20422863],[0.1929611],[0.76798942],[0.14744946],[0.04044513],[0.23738259],[0.01663258]
249,[141.27180741],[0.21813454],[0.20673689],[0.76531026],[0.1606997],[0.05245974],[0.25167134],[0.02388448]
250,[142.7177756],[0.23051495],[0.21900147],[0.76292501],[0.17249638],[0.06315633],[0.2643926],[0.0199647]
251,[140.45005251],[0.21109865],[0.19976684],[0.76666582],[0.15399556],[0.04638078],[0.24444175],[0.02478582]
252,[140.39474894],[0.21062514],[0.19929776],[0.76675704],[0.15354438],[0.04597167],[0.2439552],[0.01485116]
253,[138.67843836],[0.19593005],[0.18474017],[0.76958825],[0.13954216],[0.03327522],[0.22885553],[0.49386905]
254,[142.48158226],[0.22849266],[0.2169981],[0.76331463],[0.17056944],[0.06140908],[0.26231463],[0.01657492]
255,[142.550779],[0.22908512],[0.21758502],[0.76320048],[0.17113397],[0.06192097],[0.26292341],[0.01774925]
256,[141.59738641],[0.22092215],[0.20949842],[0.76477319],[0.16335588],[0.05486822],[0.2545357],[0.02353262]
257,[140.15229292],[0.20854923],[0.19724127],[0.767157],[0.15156634],[0.0441781],[0.24182213],[0.02178037]
258,[131.41475245],[0.1337382],[0.12313022],[0.78157033],[0.08028264],[0.02045811],[0.16495146],[0.48001752]
259,[139.96932042],[0.20698261],[0.19568931],[0.76745882],[0.15007359],[0.04282455],[0.24021239],[0.01354079]
260,[139.39054488],[0.20202712],[0.19078019],[0.76841357],[0.14535175],[0.03854304],[0.23512047],[0.0249752]
261,[50.26344425],[0.56108119],[0.565188],[0.91543648],[0.58177614],[0.62077722],[0.5489972],[0.03546039]
262,[141.70339917],[0.22182984],[0.21039762],[0.76459831],[0.16422077],[0.05565245],[0.25546837],[0.02009801]
263,[138.99499759],[0.19864044],[0.18742519],[0.76906606],[0.14212475],[0.03561697],[0.23164054],[0.02362053]
264,[49.80725518],[0.56498709],[0.56905735],[0.91618901],[0.58549788],[0.62415189],[0.55301063],[0.07134559]
265,[54.33305993],[0.52623705],[0.53066988],[0.9087233],[0.54857489],[0.59067212],[0.51319375],[0.04891178]
266,[140.42350477],[0.21087135],[0.19954166],[0.76670961],[0.15377898],[0.04618439],[0.24420819],[0.02388579]
267,[132.65638944],[0.14436913],[0.13366168],[0.77952214],[0.09041232],[0.01127306],[0.17587507],[0.01430559]
268,[49.47897997],[0.56779779],[0.57184175],[0.91673052],[0.58817605],[0.62658031],[0.55589872],[0.10818735]
269,[137.70958826],[0.18763473],[0.17652246],[0.77118645],[0.13163796],[0.02610812],[0.22033184],[0.47779009]
270,[140.29786044],[0.20979558],[0.19847596],[0.76691687],[0.15275393],[0.04525494],[0.2431028],[0.02476175]
271,[140.18832231],[0.20885771],[0.19754687],[0.76709756],[0.15186028],[0.04444462],[0.24213911],[0.02538165]
272,[136.96273575],[0.18124017],[0.17018773],[0.77241845],[0.1255449],[0.02058326],[0.21376122],[0.02727713]
273,[137.87527259],[0.18905333],[0.17792778],[0.77091314],[0.13298967],[0.02733377],[0.22178949],[0.02974556]
274,[141.58595399],[0.22082427],[0.20940146],[0.76479205],[0.16326261],[0.05478364],[0.25443512],[0.02306347]
275,[138.8966279],[0.1977982],[0.18659083],[0.76922832],[0.14132222],[0.03488928],[0.23077511],[0.01539937]
276,[140.30506645],[0.20985728],[0.19853708],[0.76690498],[0.15281272],[0.04530824],[0.2431662],[0.02293162]
277,[140.5067802],[0.21158436],[0.200248],[0.76657224],[0.15445836],[0.04680043],[0.24494082],[0.02163587]
278,[137.57820788],[0.18650985],[0.17540811],[0.77140317],[0.13056612],[0.02513623],[0.21917599],[0.02794304]
279,[140.80410191],[0.21413003],[0.20276986],[0.76608178],[0.15688401],[0.04899987],[0.24755658],[0.01651065]
280,[137.26660265],[0.18384188],[0.1727651],[0.77191719],[0.12802394],[0.02283112],[0.21643456],[0.50566452]
281,[138.84976249],[0.19739693],[0.18619332],[0.76930563],[0.14093987],[0.03454259],[0.2303628],[0.02566031]
282,[129.02141856],[0.11324642],[0.10283018],[0.78551834],[0.06075705],[0.03816286],[0.14389552],[0.70533461]
283,[131.09948702],[0.13103889],[0.12045617],[0.78209039],[0.0777106],[0.02279029],[0.16217784],[0.0388578]
284,[135.5749965],[0.16935831],[0.15841705],[0.77470764],[0.11422327],[0.01031742],[0.20155224],[0.03078932]
285,[142.19679565],[0.22605431],[0.21458256],[0.76378441],[0.16824606],[0.05930236],[0.25980915],[0.01625684]
286,[141.62716202],[0.22117709],[0.20975098],[0.76472407],[0.1635988],[0.05508848],[0.25479766],[0.01513975]
287,[51.19238808],[0.55312755],[0.55730878],[0.91390411],[0.57419751],[0.61390533],[0.54082458],[0.01532946]
288,[53.31292556],[0.53497146],[0.53932257],[0.9104061],[0.55689748],[0.59821859],[0.52216863],[0.0014328]
289,[135.26271461],[0.16668454],[0.1557683],[0.77522278],[0.11167557],[0.0080073],[0.19880486],[0.02851777]
290,[138.19955768],[0.19182986],[0.18067834],[0.7703782],[0.13563529],[0.02973268],[0.22464246],[0.02690735]
291,[51.03451141],[0.5544793],[0.55864787],[0.91416454],[0.57548552],[0.61507322],[0.54221354],[0.03466132]
292,[52.76907034],[0.53962796],[0.5439355],[0.91130323],[0.56133443],[0.60224177],[0.52695333],[0.00315103]
293,[51.72164914],[0.54859601],[0.55281963],[0.91303105],[0.56987963],[0.6099901],[0.53616828],[0.01533107]
294,[140.68582863],[0.21311737],[0.20176667],[0.76627688],[0.1559191],[0.04812494],[0.24651605],[0.02428834]
295,[140.54616239],[0.21192155],[0.20058204],[0.76650727],[0.15477966],[0.04709176],[0.2452873],[0.02436774]
296,[136.21112497],[0.17480486],[0.16381263],[0.7736583],[0.11941301],[0.01502319],[0.20714874],[0.00798562]
297,[133.62472673],[0.15266005],[0.14187503],[0.77792478],[0.09831233],[0.00410976],[0.18439426],[0.03552149]
298,[139.24406171],[0.20077293],[0.18953773],[0.7686552],[0.14415669],[0.03745943],[0.23383175],[0.01765977]
299,[140.49235713],[0.21146087],[0.20012566],[0.76659603],[0.1543407],[0.04669373],[0.24481393],[0.02402826]
300,[137.79837422],[0.18839492],[0.17727554],[0.77103999],[0.13236231],[0.02676492],[0.22111295],[0.02625051]
301,[142.46441511],[0.22834567],[0.21685249],[0.76334295],[0.17042939],[0.06128209],[0.2621636],[0.0183029]
302,[142.17429506],[0.22586166],[0.21439171],[0.76382153],[0.16806249],[0.05913591],[0.2596112],[0.020995]
303,[140.98266345],[0.21565888],[0.2042844],[0.76578723],[0.15834077],[0.05032079],[0.24912752],[0.02153369]
304,[141.40887212],[0.21930809],[0.20789946],[0.76508416],[0.16181792],[0.05347368],[0.2528772],[0.02367031]
305,[139.92072148],[0.20656651],[0.1952771],[0.76753899],[0.14967711],[0.04246504],[0.23978483],[0.02312844]
306,[136.81684978],[0.17999109],[0.16895034],[0.7726591],[0.12435471],[0.01950406],[0.21247775],[0.00288629]
307,[130.85920171],[0.12898156],[0.11841809],[0.78248676],[0.07575028],[0.02456781],[0.16006387],[0.02502091]
308,[139.99397771],[0.20719373],[0.19589845],[0.76741815],[0.15027475],[0.04300696],[0.24042932],[0.02600115]
309,[141.07665612],[0.21646365],[0.20508164],[0.76563218],[0.1591076],[0.0510161],[0.24995445],[0.02343642]
310,[142.61355028],[0.22962257],[0.21811744],[0.76309694],[0.17164608],[0.06238532],[0.26347565],[0.018101]
311,[127.71843652],[0.10209026],[0.0917784],[0.78766773],[0.05012689],[0.04780171],[0.13243221],[0.15714317]
312,[140.28988898],[0.20972733],[0.19840835],[0.76693002],[0.15268889],[0.04519597],[0.24303267],[0.02587027]
313,[138.62256441],[0.19545166],[0.18426625],[0.76968042],[0.13908632],[0.03286189],[0.22836397],[0.02611621]
314,[142.39397706],[0.22774258],[0.21625504],[0.76345914],[0.16985473],[0.06076102],[0.2615439],[0.0223036]
315,[141.23284459],[0.21780094],[0.20640641],[0.76537453],[0.16038183],[0.05217151],[0.25132855],[0.02019231]
316,[142.23336114],[0.22636738],[0.21489271],[0.76372409],[0.16854437],[0.05957286],[0.26013084],[0.01485516]
317,[139.87172935],[0.20614704],[0.19486155],[0.76761981],[0.14927741],[0.04210262],[0.23935381],[0.02267107]
318,[137.51902823],[0.18600315],[0.17490615],[0.7715008],[0.13008331],[0.02469845],[0.21865534],[0.48117493]
319,[138.91582382],[0.19796255],[0.18675365],[0.76919666],[0.14147882],[0.03503128],[0.23094399],[0.02615965]
320,[139.33891576],[0.20158507],[0.19034228],[0.76849873],[0.14493055],[0.03816112],[0.23466625],[0.01875173]
321,[132.67818726],[0.14455576],[0.13384657],[0.77948618],[0.09059015],[0.01111181],[0.17606684],[0.03591933]
322,[132.27467879],[0.14110091],[0.13042404],[0.78015181],[0.0872982],[0.01409678],[0.17251688],[0.00575082]
323,[139.0328334],[0.19896439],[0.18774611],[0.76900364],[0.14243343],[0.03589686],[0.23197341],[0.02065647]
324,[134.06347199],[0.1564166],[0.14559643],[0.77720104],[0.10189176],[0.00086413],[0.18825423],[0.03917255]
325,[53.19813558],[0.5359543],[0.54029621],[0.91059545],[0.55783397],[0.59906775],[0.52317853],[0.01209022]
326,[142.78733198],[0.23111049],[0.21959144],[0.76281027],[0.17306385],[0.06367087],[0.26500454],[0.01901548]
327,[140.82987906],[0.21435074],[0.2029885],[0.76603926],[0.15709431],[0.04919056],[0.24778337],[0.02415291]
328,[139.89022036],[0.20630536],[0.19501839],[0.76758931],[0.14942827],[0.04223941],[0.23951649],[0.02370715]
329,[137.69843388],[0.18753923],[0.17642785],[0.77120485],[0.13154696],[0.0260256],[0.2202337],[0.02568244]
330,[53.11703809],[0.53664866],[0.54098407],[0.91072923],[0.55849559],[0.59966767],[0.523892],[0.00102931]
331,[140.26888566],[0.2095475],[0.1982302],[0.76696467],[0.15251754],[0.04504059],[0.24284789],[0.02519624]
332,[141.98231819],[0.22421795],[0.21276338],[0.76413821],[0.16649628],[0.05771576],[0.25792223],[0.02303573]
333,[141.73575361],[0.22210686],[0.21067204],[0.76454494],[0.16448473],[0.05589179],[0.25575302],[0.01692211]
334,[140.55456381],[0.21199348],[0.2006533],[0.76649341],[0.1548482],[0.04715391],[0.24536121],[0.02197671]
335,[134.694813],[0.16182216],[0.15095141],[0.77615958],[0.10704244],[0.00380623],[0.19380861],[0.58876718]
336,[141.82340255],[0.22285731],[0.21141547],[0.76440035],[0.1651998],[0.05654018],[0.25652413],[0.02301308]
337,[53.84519603],[0.53041415],[0.5348079],[0.90952807],[0.55255504],[0.5942811],[0.51748585],[0.05209258]
338,[136.13141344],[0.17412236],[0.16313653],[0.77378979],[0.1187627],[0.01443353],[0.20644745],[0.02652992]
339,[142.3851331],[0.22766686],[0.21618002],[0.76347373],[0.16978258],[0.06069559],[0.2614661],[0.02194708]
340,[134.96461583],[0.16413222],[0.15323985],[0.77571452],[0.10924358],[0.00580211],[0.19618226],[0.02245938]
341,[137.3448489],[0.18451183],[0.17342878],[0.77178812],[0.1286623],[0.02340995],[0.21712295],[0.28553682]
342,[135.4259197],[0.16808191],[0.15715259],[0.77495356],[0.11300705],[0.00921462],[0.2002407],[0.0319968]
343,[141.42577602],[0.21945282],[0.20804284],[0.76505627],[0.16195583],[0.05359872],[0.25302592],[0.01922283]
344,[138.96264511],[0.19836344],[0.18715078],[0.76911942],[0.14186081],[0.03537764],[0.23135591],[0.02625603]
345,[136.66001086],[0.17864823],[0.16762004],[0.77291782],[0.12307517],[0.01834384],[0.21109792],[0.02878593]
346,[137.4827148],[0.18569224],[0.17459814],[0.7715607],[0.12978705],[0.02442982],[0.21833586],[0.02115681]
347,[141.30427391],[0.21841252],[0.20701227],[0.7652567],[0.16096458],[0.05269991],[0.25195697],[0.02349846]
348,[136.63476925],[0.17843211],[0.16740594],[0.77295946],[0.12286924],[0.01815711],[0.21087585],[0.46943953]
349,[139.69329512],[0.20461928],[0.19334809],[0.76791415],[0.14782169],[0.04078265],[0.23778399],[0.02534422]
350,[140.7978107],[0.21407617],[0.20271649],[0.76609216],[0.15683268],[0.04895333],[0.24750124],[0.02501153]
351,[141.70420075],[0.2218367],[0.21040441],[0.76459699],[0.16422731],[0.05565838],[0.25547543],[0.02399526]
352,[139.47134433],[0.20271893],[0.19146552],[0.76828028],[0.14601094],[0.03914076],[0.23583132],[0.02671121]
353,[49.89971701],[0.56419543],[0.5682731],[0.91603648],[0.58474354],[0.6234679],[0.55219718],[0.02732691]
354,[141.00551239],[0.21585451],[0.2044782],[0.76574954],[0.15852718],[0.05048981],[0.24932854],[0.02416838]
355,[137.1248862],[0.1826285],[0.17156307],[0.77215097],[0.12686777],[0.02178277],[0.21518778],[0.01424531]
356,[126.67016479],[0.09311493],[0.08288705],[0.78939694],[0.04157475],[0.05555633],[0.12320978],[1.01888456]
357,[52.58869979],[0.5411723],[0.54546539],[0.91160077],[0.56280595],[0.60357607],[0.52854019],[0.00966341]
358,[143.2586176],[0.15332607],[0.13557837],[0.76668965],[0.14001145],[0.0610504],[0.18164468],[0.03629668]
359,[50.40009661],[0.58906392],[0.59538751],[0.91687031],[0.59380799],[0.62194222],[0.57897385],[0.0483308]
360,[50.97733687],[0.58444897],[0.59084358],[0.91593673],[0.58924631],[0.6176965],[0.57424558],[0.02022833]
361,[134.90101952],[0.08650832],[0.06978884],[0.78020644],[0.07396508],[0.00042137],[0.1131863],[0.0419332]
362,[145.1938036],[0.16879759],[0.15081182],[0.76355986],[0.15530436],[0.07528407],[0.19749609],[0.02635444]
363,[137.92725791],[0.11070265],[0.09361085],[0.77531209],[0.09788009],[0.02183721],[0.13797469],[0.03335267]
364,[143.835627],[0.15793917],[0.14012049],[0.76575645],[0.14457129],[0.06529442],[0.18637106],[0.03478998]
365,[133.3545064],[0.07414418],[0.05761496],[0.78270763],[0.06174368],[0.01179628],[0.10051857],[0.02432153]
366,[144.89238581],[0.1663878],[0.14843911],[0.76404734],[0.15292239],[0.07306709],[0.19502713],[0.02983313]
367,[53.39238939],[0.56514098],[0.57183271],[0.91203085],[0.57016123],[0.59993332],[0.55446351],[0.01845909]
368,[144.34953655],[0.1620478],[0.14416589],[0.7649253],[0.14863249],[0.06907432],[0.19058057],[0.03593921]
369,[49.88554647],[0.59317767],[0.59943796],[0.91770249],[0.59787425],[0.62572683],[0.58318861],[0.02788623]
370,[141.5271544],[0.13948328],[0.1219486],[0.76948995],[0.12632847],[0.04831515],[0.167462],[0.00303088]
371,[144.7657468],[0.16537534],[0.14744223],[0.76425216],[0.15192161],[0.07213563],[0.19398981],[0.0348248]
372,[143.69626393],[0.15682499],[0.13902345],[0.76598184],[0.14346997],[0.06426938],[0.18522951],[0.03645849]
373,[136.85687435],[0.10214509],[0.08518498],[0.77704323],[0.08942133],[0.01396432],[0.12920701],[0.01338237]
374,[134.6877052],[0.08480291],[0.06810966],[0.78055144],[0.07227935],[0.00199034],[0.11143901],[0.02285812]
375,[142.94585666],[0.15082559],[0.13311637],[0.76719548],[0.13753984],[0.05874998],[0.17908281],[0.04103072]
376,[144.33217856],[0.16190903],[0.14402926],[0.76495337],[0.14849532],[0.06894665],[0.19043839],[0.03276367]
377,[144.15753095],[0.16051275],[0.14265446],[0.76523583],[0.14711516],[0.06766208],[0.18900782],[0.0351137]
378,[143.77541045],[0.15745775],[0.13964647],[0.76585383],[0.14409543],[0.06485151],[0.18587781],[0.03560965]
379,[144.50197775],[0.16326655],[0.14536588],[0.76467875],[0.14983717],[0.07019556],[0.19182924],[0.03526006]
380,[141.1230104],[0.13625221],[0.11876725],[0.77014358],[0.1231347],[0.04534259],[0.16415159],[0.65808866]
381,[142.98668578],[0.15115202],[0.13343777],[0.76712944],[0.13786249],[0.05905029],[0.17941725],[0.03698497]
382,[143.56253051],[0.15575581],[0.13797072],[0.76619813],[0.14241313],[0.06328574],[0.18413408],[0.03608147]
383,[142.60521863],[0.14810224],[0.13043493],[0.76774639],[0.13484793],[0.05624452],[0.17629259],[0.03720801]
384,[144.65011084],[0.16445085],[0.14653196],[0.76443918],[0.1510078],[0.07128511],[0.19304262],[0.02819789]
385,[142.4269606],[0.1466771],[0.12903172],[0.76803469],[0.13343923],[0.0549334],[0.17483245],[0.03800235]
386,[141.92405961],[0.14265648],[0.12507297],[0.76884804],[0.12946503],[0.05123447],[0.17071311],[0.03455799]
387,[144.67230132],[0.16462826],[0.14670664],[0.76440329],[0.15118316],[0.07144832],[0.19322438],[0.03509918]
388,[140.67635546],[0.13268127],[0.11525126],[0.77086596],[0.11960498],[0.04205736],[0.16049297],[0.0444901]
389,[144.27719621],[0.16146945],[0.14359644],[0.76504229],[0.14806082],[0.06854225],[0.18998802],[0.03444346]
390,[144.22087131],[0.16101914],[0.14315306],[0.76513339],[0.14761571],[0.06812797],[0.18952665],[0.03367969]
391,[145.13188535],[0.16830257],[0.15032441],[0.76366],[0.15481504],[0.07482865],[0.19698891],[0.0329894]
392,[144.9622087],[0.16694603],[0.14898874],[0.76393442],[0.15347417],[0.07358065],[0.19559906],[0.03402158]
393,[144.70023229],[0.16485156],[0.14692651],[0.76435811],[0.15140388],[0.07165376],[0.19345317],[0.03419998]
394,[131.02359302],[0.05550888],[0.03926642],[0.78647743],[0.04332351],[0.0289406],[0.0814257],[0.02545264]
395,[136.63297071],[0.10035501],[0.08342245],[0.77740535],[0.08765192],[0.01231747],[0.12737298],[0.48859244]
396,[141.31045827],[0.13775083],[0.12024281],[0.76984042],[0.12461601],[0.04672131],[0.16568701],[0.02545857]
397,[145.08736494],[0.16794663],[0.14997395],[0.763732],[0.15446322],[0.0745012],[0.19662423],[0.03103302]
398,[142.81906078],[0.14981188],[0.13211826],[0.76740054],[0.13653782],[0.05781737],[0.1780442],[0.03899857]
399,[144.07861296],[0.15988181],[0.14203323],[0.76536346],[0.1464915],[0.06708163],[0.18836139],[0.03574163]
400,[141.10405658],[0.13610068],[0.11861805],[0.77017423],[0.12298491],[0.04520318],[0.16399634],[0.01312777]
401,[141.28606545],[0.13755581],[0.12005079],[0.76987987],[0.12442325],[0.04654189],[0.1654872],[0.02613187]
402,[138.31523872],[0.1138045],[0.09666497],[0.7746846],[0.10094613],[0.02469088],[0.1411527],[0.01153353]
403,[143.24809584],[0.15324195],[0.13549555],[0.76670666],[0.1399283],[0.06097301],[0.1815585],[0.03647202]
404,[144.32912999],[0.16188466],[0.14400526],[0.7649583],[0.14847123],[0.06892423],[0.19041341],[0.03497876]
405,[141.20415061],[0.13690091],[0.11940597],[0.77001235],[0.12377591],[0.04593939],[0.16481622],[0.65403143]
406,[145.41514785],[0.17056721],[0.1525542],[0.76320188],[0.15705354],[0.0769121],[0.19930916],[0.03022226]
407,[142.43095546],[0.14670904],[0.12906316],[0.76802823],[0.1334708],[0.05496278],[0.17486517],[0.09585476]
408,[129.81049147],[0.04581031],[0.0297171],[0.78843938],[0.03373691],[0.0378632],[0.071489],[0.04212655]
409,[129.77878207],[0.0455568],[0.02946749],[0.78849067],[0.03348632],[0.03809643],[0.07122926],[0.03425108]
410,[143.97513253],[0.1590545],[0.14121865],[0.76553082],[0.14567374],[0.06632051],[0.18751377],[0.02197876]
411,[141.1973005],[0.13684615],[0.11935205],[0.77002343],[0.12372178],[0.04588901],[0.16476011],[0.02958897]
412,[142.8684396],[0.15020666],[0.13250696],[0.76732068],[0.13692804],[0.05818057],[0.17844867],[0.02425414]
413,[141.18543715],[0.1367513],[0.11925866],[0.77004261],[0.12362803],[0.04580175],[0.16466294],[0.04180753]
414,[137.02539656],[0.1034924],[0.08651156],[0.77677067],[0.09075308],[0.01520384],[0.1305874],[0.028394]
415,[135.3222814],[0.08987625],[0.07310494],[0.77952513],[0.07729412],[0.00267709],[0.11663692],[0.00948772]
416,[135.52081006],[0.09146346],[0.07466772],[0.77920405],[0.07886301],[0.00413731],[0.1182631],[0.79103832]
417,[139.55537076],[0.12371917],[0.10642707],[0.77267893],[0.11074634],[0.03381229],[0.15131081],[0.02930188]
418,[52.86156699],[0.56938483],[0.57601125],[0.91288935],[0.57435608],[0.60383762],[0.55881156],[0.05541914]
419,[50.71107894],[0.58657766],[0.59293951],[0.91636735],[0.59135043],[0.61965488],[0.57642654],[0.00533745]
420,[144.82491247],[0.16584836],[0.14790797],[0.76415647],[0.15238917],[0.07257081],[0.19447445],[0.03499035]
421,[143.83604966],[0.15794255],[0.14012382],[0.76575576],[0.14457463],[0.06529753],[0.18637452],[0.03129867]
422,[141.06756334],[0.13580892],[0.11833078],[0.77023325],[0.12269652],[0.04493477],[0.16369742],[0.02578505]
423,[141.29882997],[0.13765786],[0.12015127],[0.76985922],[0.12452412],[0.04663578],[0.16559176],[0.03483669]
424,[139.42029996],[0.12263929],[0.10536381],[0.77289738],[0.10967894],[0.03281882],[0.15020443],[0.02951376]
425,[143.19814924],[0.15284263],[0.13510238],[0.76678744],[0.13953359],[0.06060564],[0.18114938],[0.0365052]
426,[138.98210754],[0.11913601],[0.10191444],[0.77360607],[0.1062161],[0.02959583],[0.14661513],[0.03074808]
427,[134.49437844],[0.08325729],[0.06658783],[0.7808641],[0.07075158],[0.0034123],[0.10985544],[0.85151368]
428,[140.29549461],[0.12963635],[0.11225319],[0.77148192],[0.11659521],[0.03925605],[0.15737328],[0.03504496]
429,[50.51971384],[0.58810759],[0.59444591],[0.91667685],[0.5928627],[0.62106241],[0.57799404],[0.02807926]
430,[141.49632261],[0.13923679],[0.1217059],[0.76953982],[0.12608482],[0.04808838],[0.16720945],[0.04333275]
431,[144.22545374],[0.16105578],[0.14318914],[0.76512598],[0.14765192],[0.06816167],[0.18956419],[0.03499368]
432,[142.00328827],[0.1432899],[0.12569664],[0.7687199],[0.13009114],[0.05181721],[0.17136208],[0.23853282]
433,[144.53666323],[0.16354385],[0.14563892],[0.76462266],[0.15011127],[0.07045068],[0.19211335],[0.03555654]
434,[143.07162694],[0.15183111],[0.13410642],[0.76699207],[0.13853374],[0.05967505],[0.18011301],[0.03739329]
435,[143.60395872],[0.15608702],[0.13829684],[0.76613112],[0.14274052],[0.06359045],[0.18447342],[0.03532437]
436,[139.68170431],[0.12472918],[0.10742154],[0.77247461],[0.1117447],[0.0347415],[0.15234563],[0.04658099]
437,[129.6943533],[0.04488181],[0.02880288],[0.78862722],[0.03281912],[0.03871742],[0.07053769],[0.5642328]
438,[144.32846915],[0.16187937],[0.14400006],[0.76495937],[0.148466],[0.06891937],[0.190408],[0.00315584]
439,[132.87479593],[0.07030897],[0.05383876],[0.78348347],[0.05795274],[0.01532464],[0.09658919],[1.09128548]
440,[128.50409503],[0.03536587],[0.01943338],[0.79055223],[0.02341304],[0.047472],[0.0607881],[0.03375067]
441,[49.90548058],[0.5930183],[0.59928104],[0.91767025],[0.59771672],[0.62558022],[0.58302532],[0.08596428]
442,[141.59655238],[0.14003811],[0.12249489],[0.76937771],[0.12687689],[0.04882559],[0.16803045],[0.03902555]
443,[143.62169127],[0.15622879],[0.13843642],[0.76610245],[0.14288065],[0.06372088],[0.18461867],[0.03247175]
444,[143.73041659],[0.15709803],[0.13929229],[0.7659266],[0.14373986],[0.06452057],[0.18550926],[0.0289197]
445,[141.60601295],[0.14011374],[0.12256936],[0.76936241],[0.12695165],[0.04889517],[0.16810794],[0.02075852]
446,[142.11772719],[0.14420482],[0.12659748],[0.76853482],[0.1309955],[0.05265893],[0.17229947],[0.04215587]
447,[142.22535398],[0.14506528],[0.1274447],[0.76836075],[0.13184602],[0.05345054],[0.17318106],[0.03565793]
448,[143.26121196],[0.15334681],[0.1355988],[0.76668545],[0.14003195],[0.06106948],[0.18166593],[0.00967726]
449,[143.92304703],[0.15863808],[0.14080864],[0.76561506],[0.14526213],[0.06593741],[0.18708713],[0.03394132]
450,[143.52777033],[0.15547791],[0.1376971],[0.76625434],[0.14213844],[0.06303007],[0.18384935],[0.03703428]
451,[143.63518998],[0.15633671],[0.13854268],[0.76608061],[0.14298733],[0.06382016],[0.18472924],[0.03431161]
452,[142.88433807],[0.15033376],[0.13263211],[0.76729497],[0.13705368],[0.0582975],[0.1785789],[0.02577709]
453,[133.75662874],[0.07735909],[0.06078039],[0.78205727],[0.06492147],[0.00883859],[0.10381242],[0.04042734]
454,[143.25370678],[0.15328681],[0.13553972],[0.76669759],[0.13997264],[0.06101428],[0.18160446],[0.03333574]
455,[135.46689094],[0.09103238],[0.07424328],[0.77929125],[0.07843691],[0.00374072],[0.11782144],[0.99201215]
456,[143.96358509],[0.15896218],[0.14112775],[0.7655495],[0.14558249],[0.06623557],[0.18741918],[0.03570471]
457,[140.64667397],[0.13244397],[0.11501761],[0.77091396],[0.11937042],[0.04183904],[0.16024985],[0.02378898]
458,[142.55393413],[0.14769223],[0.13003123],[0.76782934],[0.13444265],[0.05586732],[0.17587251],[0.03259795]
459,[142.18029433],[0.14470504],[0.12709],[0.76843363],[0.13148994],[0.05311912],[0.17281197],[0.0355422]
460,[128.12970882],[0.03237271],[0.01648627],[0.79115772],[0.02045443],[0.05022569],[0.05772145],[0.37756042]
461,[130.25859373],[0.04939282],[0.03324448],[0.78771467],[0.03727806],[0.03456732],[0.07515947],[1.05948646]
462,[144.39198292],[0.16238716],[0.14450002],[0.76485665],[0.14896793],[0.06938652],[0.19092825],[0.03433155]
463,[138.97271112],[0.11906089],[0.10184047],[0.77362127],[0.10614184],[0.02952672],[0.14653816],[0.03417667]
464,[139.79290179],[0.12561819],[0.10829687],[0.77229477],[0.11262344],[0.03555938],[0.15325647],[0.02165814]
465,[142.28198684],[0.14551805],[0.12789051],[0.76826916],[0.13229357],[0.05386709],[0.17364495],[0.03558865]
466,[143.30796573],[0.1537206],[0.13596683],[0.76660984],[0.14040142],[0.06141337],[0.1820489],[0.0363877]
467,[130.9637869],[0.05503074],[0.03879564],[0.78657415],[0.04285089],[0.02938049],[0.08093582],[1.4208867]
468,[60.20180813],[0.5107007],[0.51823017],[0.90101794],[0.51634944],[0.54984871],[0.49868651],[0.1775435]
469,[55.99742957],[0.54431408],[0.5513263],[0.90781771],[0.54957476],[0.58077274],[0.53312523],[0.01210812]
470,[144.79423253],[0.16560308],[0.14766646],[0.76420609],[0.15214672],[0.07234515],[0.19422314],[0.03138305]
