,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
235,[0.82886331],[0.60337366],[0.59817309],[0.92125604],[0.61726668],[0.642596],[0.57935337],[0.37231908]
236,[0.49295684],[0.17512309],[0.19053132],[0.76669768],[0.1339609],[0.05891527],[0.24629033],[0.01752193]
237,[0.49060805],[0.18056666],[0.19604626],[0.76561695],[0.13921379],[0.06382052],[0.25206356],[0.01994153]
238,[0.49279546],[0.1754971],[0.19091023],[0.76662343],[0.13432181],[0.05925229],[0.24668698],[0.02412527]
239,[0.49259628],[0.17595873],[0.19137791],[0.76653178],[0.13476726],[0.05966827],[0.24717656],[0.01764882]
240,[0.48572334],[0.19188746],[0.20751549],[0.76336938],[0.15013804],[0.07402181],[0.26406996],[0.02113063]
241,[0.49562416],[0.16894131],[0.18426848],[0.76792498],[0.12799566],[0.05334481],[0.23973417],[0.01792832]
242,[0.48498285],[0.19360361],[0.20925415],[0.76302866],[0.15179408],[0.07556825],[0.26589005],[0.02349835]
243,[0.82984345],[0.60564523],[0.60047445],[0.92170703],[0.61945868],[0.64464294],[0.58176251],[0.56862355]
244,[0.81935985],[0.58134845],[0.57585908],[0.91688328],[0.59601297],[0.62274886],[0.55599427],[0.06145751]
245,[0.51066091],[0.13409214],[0.14896236],[0.77484374],[0.09436718],[0.02194186],[0.20277447],[0.00913481]
246,[0.82491627],[0.59422599],[0.58890547],[0.91943991],[0.60843943],[0.63435294],[0.5696517],[0.62681912]
247,[0.49132261],[0.17891058],[0.19436846],[0.76594574],[0.13761571],[0.06232821],[0.25030718],[0.01813784]
248,[0.50055066],[0.15752367],[0.17270113],[0.77019177],[0.11697795],[0.04305626],[0.22762505],[0.02621773]
249,[0.50389686],[0.1497685],[0.16484428],[0.77173144],[0.10949443],[0.03606799],[0.21940022],[0.29927943]
250,[0.49051461],[0.18078322],[0.19626566],[0.76557395],[0.13942276],[0.06401567],[0.25229323],[0.01606727]
251,[0.49529541],[0.16970322],[0.18504038],[0.76777371],[0.12873087],[0.05403137],[0.24054221],[0.01872898]
252,[0.48731958],[0.18818801],[0.20376754],[0.76410385],[0.14656818],[0.0706882],[0.26014647],[0.02408116]
253,[0.49869152],[0.1618324],[0.17706635],[0.76933634],[0.12113575],[0.04693889],[0.23219472],[0.02104654]
254,[0.48968845],[0.18269791],[0.19820545],[0.76519382],[0.14127038],[0.06574101],[0.25432388],[0.01933534]
255,[0.83002294],[0.60606121],[0.60089588],[0.92178961],[0.61986009],[0.64501778],[0.58220368],[0.34534387]
256,[0.49070934],[0.1803319],[0.19580842],[0.76566355],[0.13898725],[0.06360898],[0.25181458],[0.02102081]
257,[0.53022304],[0.08875497],[0.10303073],[0.78384472],[0.05061807],[0.01891192],[0.15469161],[0.00117959]
258,[0.49570841],[0.16874606],[0.18407067],[0.76796374],[0.12780725],[0.05316887],[0.23952709],[0.01953811]
259,[0.48515544],[0.19320362],[0.20884892],[0.76310807],[0.15140811],[0.07520782],[0.26546584],[0.02101812]
260,[0.51452249],[0.12514255],[0.13989543],[0.77662054],[0.08573107],[0.0138773],[0.19328288],[0.02035902]
261,[0.48538669],[0.19266768],[0.20830595],[0.76321448],[0.15089094],[0.07472488],[0.26489744],[0.02072398]
262,[0.48715668],[0.18856554],[0.20415002],[0.76402889],[0.14693248],[0.07102839],[0.26054686],[0.02147577]
263,[0.50089892],[0.15671653],[0.17188341],[0.77035202],[0.11619908],[0.04232894],[0.22676903],[0.02636163]
264,[0.49694899],[0.16587088],[0.18115779],[0.76853456],[0.12503277],[0.05057801],[0.23647778],[0.0173865]
265,[0.485514],[0.19237262],[0.20800702],[0.76327306],[0.15060621],[0.07445899],[0.2645845],[0.0221625]
266,[0.53868186],[0.06915079],[0.08316951],[0.78773682],[0.03170059],[0.03657744],[0.13390018],[0.00098368]
267,[0.48879295],[0.18477332],[0.20030808],[0.76478178],[0.1432731],[0.06761119],[0.25652498],[0.02008043]
268,[0.49630479],[0.16736389],[0.18267037],[0.76823815],[0.12647348],[0.05192337],[0.23806121],[0.01412581]
269,[0.48739304],[0.18801776],[0.20359506],[0.76413765],[0.14640389],[0.07053478],[0.25996591],[0.02220013]
270,[0.49570332],[0.16875785],[0.18408261],[0.7679614],[0.12781862],[0.05317949],[0.23953959],[0.01095631]
271,[0.49644239],[0.16704498],[0.18234728],[0.76830146],[0.12616575],[0.051636],[0.23772299],[0.01696035]
272,[0.49812999],[0.16313379],[0.17838482],[0.76907797],[0.12239156],[0.04811159],[0.23357494],[0.00835905]
273,[0.50248907],[0.15303121],[0.16814976],[0.77108368],[0.11264285],[0.03900805],[0.22286052],[0.01497209]
274,[0.48638567],[0.19035245],[0.20596036],[0.76367413],[0.1486568],[0.0726386],[0.26244199],[0.0224335]
275,[0.49596374],[0.16815431],[0.18347116],[0.76808122],[0.12723622],[0.05263563],[0.2388995],[0.02134658]
276,[0.49288022],[0.17530066],[0.19071121],[0.76666243],[0.13413225],[0.05907528],[0.24647865],[0.01907878]
277,[0.53856879],[0.06941285],[0.083435],[0.7876848],[0.03195348],[0.03634129],[0.13417811],[0.01605915]
278,[0.81933671],[0.58129481],[0.57580475],[0.91687263],[0.59596121],[0.62270053],[0.5559374],[0.121639]
279,[0.50311848],[0.15157248],[0.16667191],[0.77137329],[0.11123522],[0.03769358],[0.22131345],[0.01326214]
280,[0.49561954],[0.16895201],[0.18427932],[0.76792285],[0.12800598],[0.05335445],[0.23974551],[0.01879087]
281,[0.82035226],[0.58364845],[0.57818924],[0.91733991],[0.59823241],[0.62482142],[0.55843357],[0.36631943]
282,[0.50243975],[0.1531455],[0.16826556],[0.77106099],[0.11275314],[0.03911104],[0.22298174],[0.01531035]
283,[0.48944036],[0.1832729],[0.19878798],[0.76507967],[0.14182523],[0.06625914],[0.25493369],[0.01977266]
284,[0.48887806],[0.18457608],[0.20010826],[0.76482094],[0.14308277],[0.06743346],[0.2563158],[0.02288337]
285,[0.51419869],[0.12589299],[0.1406557],[0.77647155],[0.08645522],[0.01455353],[0.19407877],[0.01001085]
286,[0.50665185],[0.14338354],[0.1583756],[0.77299907],[0.10333312],[0.03031444],[0.21262858],[0.06430217]
287,[0.48795891],[0.1867063],[0.2022664],[0.76439802],[0.14513837],[0.06935301],[0.25857503],[0.02219575]
288,[0.48943259],[0.18329089],[0.19880621],[0.76507609],[0.14184259],[0.06627535],[0.25495277],[0.02469745]
289,[0.50565656],[0.14569022],[0.16071252],[0.77254112],[0.105559],[0.03239302],[0.21507496],[0.01351156]
290,[0.48989463],[0.18222008],[0.19772136],[0.76528869],[0.14080929],[0.06531044],[0.25381712],[0.0186176]
291,[0.525633],[0.09939284],[0.11380809],[0.78173274],[0.06088333],[0.00932602],[0.16597373],[0.03004631]
292,[0.48951749],[0.18309413],[0.19860687],[0.76511516],[0.14165273],[0.06609805],[0.2547441],[0.02170546]
293,[0.49317786],[0.17461087],[0.19001238],[0.76679938],[0.13346662],[0.0584537],[0.24574708],[0.02079504]
294,[0.48596131],[0.19133593],[0.20695673],[0.76347888],[0.14960583],[0.07352482],[0.26348503],[0.02480664]
295,[0.50197364],[0.15422576],[0.16935998],[0.77084652],[0.11379556],[0.04008448],[0.22412742],[0.00792071]
296,[0.49031702],[0.18124114],[0.19672959],[0.76548304],[0.13986464],[0.06442831],[0.25277889],[0.01961781]
297,[0.50884713],[0.13829575],[0.1532211],[0.77400917],[0.09842355],[0.02572979],[0.20723267],[0.03040698]
298,[0.48688103],[0.18920439],[0.20479725],[0.76390206],[0.14754896],[0.07160407],[0.26122441],[0.02049178]
299,[0.48784177],[0.18697778],[0.20254145],[0.76434412],[0.14540034],[0.06959765],[0.25886295],[0.01868773]
300,[0.5152392],[0.12348152],[0.13821261],[0.77695031],[0.08412822],[0.01238053],[0.19152125],[0.02630592]
301,[0.48688156],[0.18920315],[0.204796],[0.76390231],[0.14754776],[0.07160296],[0.2612231],[0.01850117]
302,[0.50181194],[0.15460052],[0.16973965],[0.77077212],[0.11415719],[0.04042217],[0.22452487],[0.0292674]
303,[0.82141681],[0.58611564],[0.58068879],[0.91782973],[0.60061318],[0.62704463],[0.56105018],[0.61334262]
304,[0.49614223],[0.16774063],[0.18305206],[0.76816335],[0.12683703],[0.05226286],[0.23846077],[0.01153516]
305,[0.48959325],[0.18291855],[0.19842899],[0.76515002],[0.14148329],[0.06593983],[0.25455788],[0.01845188]
306,[0.48678393],[0.18942944],[0.20502525],[0.76385738],[0.14776612],[0.07180686],[0.26146308],[0.02201638]
307,[0.48904964],[0.18417842],[0.19970538],[0.76489989],[0.14269904],[0.06707512],[0.25589406],[0.01643635]
308,[0.48547164],[0.19247079],[0.20810648],[0.76325357],[0.15070094],[0.07454746],[0.26468862],[0.0248249]
309,[0.78275721],[0.49651818],[0.48991652],[0.90004156],[0.51415413],[0.54630745],[0.46602656],[0.42695905]
310,[0.48521479],[0.19306608],[0.20870957],[0.76313538],[0.15127538],[0.07508388],[0.26531996],[0.02138916]
311,[0.50377134],[0.1500594],[0.16513899],[0.77167368],[0.10977514],[0.03633013],[0.21970874],[0.0268817]
312,[0.48576702],[0.19178621],[0.20741292],[0.76338948],[0.15004034],[0.07393058],[0.26396259],[0.02274968]
313,[0.48996711],[0.1820521],[0.19755118],[0.76532204],[0.1406472],[0.06515907],[0.25363896],[0.01479514]
314,[0.82333387],[0.59055861],[0.58519001],[0.91871181],[0.60490052],[0.63104824],[0.56576222],[0.01866436]
315,[0.49341362],[0.17406445],[0.1894588],[0.76690786],[0.13293934],[0.05796132],[0.24516757],[0.01695475]
316,[0.48911054],[0.18403727],[0.19956238],[0.76492791],[0.14256283],[0.06694793],[0.25574436],[0.02238428]
317,[0.50653742],[0.14364874],[0.15864427],[0.77294642],[0.10358903],[0.03055342],[0.21290984],[0.01695415]
318,[0.48515474],[0.19320523],[0.20885055],[0.76310776],[0.15140966],[0.07520927],[0.26546755],[0.02267426]
319,[0.4933148],[0.17429349],[0.18969083],[0.76686239],[0.13316035],[0.05816771],[0.24541048],[0.01165507]
320,[0.48663371],[0.18977757],[0.20537795],[0.76378826],[0.14810206],[0.07212057],[0.2618323],[0.02175667]
321,[0.8247022],[0.59372987],[0.58840285],[0.91934142],[0.60796069],[0.63390588],[0.56912553],[0.01799626]
322,[0.48751415],[0.18773708],[0.2033107],[0.76419337],[0.14613304],[0.07028186],[0.25966823],[0.0249663]
323,[0.48979347],[0.18245452],[0.19795888],[0.76524214],[0.14103553],[0.0655217],[0.25406576],[0.01487148]
324,[0.49717779],[0.16534062],[0.18062057],[0.76863984],[0.12452108],[0.05010018],[0.23591541],[0.01842401]
325,[0.4901604],[0.18160412],[0.19709732],[0.76541098],[0.14021491],[0.06475539],[0.25316385],[0.02105037]
326,[0.49023455],[0.18143228],[0.19692323],[0.76544509],[0.14004908],[0.06460054],[0.2529816],[0.02525233]
327,[0.50801965],[0.14021353],[0.15516402],[0.77362843],[0.10027415],[0.02745791],[0.20926658],[0.01957216]
328,[0.49806066],[0.16329449],[0.17854761],[0.76904607],[0.12254662],[0.0482564],[0.23374536],[0.01401511]
329,[0.48654071],[0.18999313],[0.20559633],[0.76374547],[0.14831006],[0.07231481],[0.26206091],[0.02532497]
330,[0.4938346],[0.1730888],[0.18847036],[0.76710156],[0.13199787],[0.05708215],[0.24413284],[0.01405689]
331,[0.49102558],[0.17959898],[0.19506589],[0.76580906],[0.13828],[0.06294854],[0.25103728],[0.02426958]
332,[0.4993052],[0.16041014],[0.17562544],[0.76961871],[0.11976331],[0.04565728],[0.23068633],[0.01585567]
333,[0.51503892],[0.12394568],[0.13868286],[0.77685816],[0.08457612],[0.01279879],[0.19201352],[0.01395898]
334,[0.49972815],[0.15942991],[0.17463236],[0.76981332],[0.11881741],[0.04477398],[0.22964673],[0.03113204]
335,[0.4841807],[0.19546268],[0.2111376],[0.76265957],[0.15358804],[0.07724348],[0.26786171],[0.02275812]
336,[0.49155575],[0.17837026],[0.19382106],[0.76605301],[0.13709432],[0.06184132],[0.24973414],[0.02134368]
337,[0.48810742],[0.18636211],[0.2019177],[0.76446635],[0.14480623],[0.06904286],[0.25820999],[0.02259699]
338,[0.48438433],[0.19499074],[0.21065947],[0.76275327],[0.15313262],[0.07681821],[0.26736118],[0.02394769]
339,[0.50537828],[0.14633518],[0.16136593],[0.77241307],[0.10618137],[0.03297419],[0.21575897],[0.02119911]
340,[0.491595],[0.1782793],[0.19372891],[0.76607107],[0.13700655],[0.06175937],[0.24963768],[0.02096193]
341,[0.5244027],[0.10224419],[0.11669682],[0.78116665],[0.06363479],[0.00675665],[0.16899776],[0.04622668]
342,[0.48428438],[0.19522238],[0.21089414],[0.76270728],[0.15335615],[0.07702694],[0.26760685],[0.02271911]
343,[0.52142146],[0.1091535],[0.12369673],[0.77979491],[0.07030209],[0.0005306],[0.17632551],[0.00824722]
344,[0.49551177],[0.1692018],[0.18453238],[0.76787326],[0.12824701],[0.05357953],[0.24001042],[0.01345591]
345,[0.48877282],[0.18481998],[0.20035535],[0.76477252],[0.14331812],[0.06765323],[0.25657447],[0.02424087]
346,[0.48561276],[0.19214374],[0.20777514],[0.7633185],[0.15038535],[0.07425275],[0.26434177],[0.02153591]
347,[0.49254835],[0.17606981],[0.19149044],[0.76650973],[0.13487445],[0.05976836],[0.24729437],[0.0226835]
348,[0.48737423],[0.18806134],[0.20363921],[0.76412899],[0.14644595],[0.07057406],[0.26001213],[0.02272963]
349,[0.81992764],[0.58266435],[0.57719224],[0.91714453],[0.59728277],[0.62393463],[0.55738987],[0.0294665]
350,[0.4885835],[0.18525874],[0.20079986],[0.76468541],[0.14374152],[0.06804861],[0.2570398],[0.02520466]
351,[0.48893201],[0.1369044],[0.14376895],[0.76368902],[0.13620287],[0.08658575],[0.13057302],[0.0047395]
352,[0.49580597],[0.12161283],[0.12838505],[0.76686745],[0.12092073],[0.07197097],[0.11536661],[0.00708692]
353,[0.49293259],[0.12800484],[0.13481566],[0.76553883],[0.12730881],[0.07808009],[0.12172303],[0.00420737]
354,[0.50677715],[0.09720672],[0.10383157],[0.77194037],[0.09652968],[0.04864506],[0.09109641],[0.00232541]
355,[0.48805191],[0.13886225],[0.14573862],[0.76328207],[0.13815951],[0.08845695],[0.13251996],[0.00260414]
356,[0.88594084],[0.7462679],[0.74473588],[0.94726058],[0.74642446],[0.75749791],[0.74768092],[0.74756845]
357,[0.52104799],[0.0654603],[0.07189347],[0.77853902],[0.06480285],[0.01830372],[0.05952679],[1.04700984]
358,[0.49040904],[0.13361866],[0.14046337],[0.76437198],[0.13291916],[0.08344544],[0.12730558],[0.00233352]
359,[0.82913638],[0.61990263],[0.61760763],[0.92099496],[0.62013717],[0.63672549],[0.62201937],[0.01320219]
360,[0.49493723],[0.12354539],[0.13032927],[0.76646575],[0.1228521],[0.073818],[0.1172884],[0.00279141]
361,[0.49038361],[0.13367522],[0.14052027],[0.76436022],[0.13297568],[0.08349949],[0.12736182],[0.004883]
362,[0.48849142],[0.13788453],[0.14475499],[0.7634853],[0.13718239],[0.0875225],[0.13154769],[0.00613292]
363,[0.5003098],[0.11159376],[0.11830548],[0.76894996],[0.11090785],[0.06239534],[0.10540333],[0.00407598]
364,[0.48817483],[0.13858879],[0.14546351],[0.76333891],[0.13788622],[0.0881956],[0.13224803],[0.00178076]
365,[0.49200094],[0.13007737],[0.1369007],[0.76510805],[0.12938005],[0.08006088],[0.12378401],[0.00536712]
366,[0.50215426],[0.10749065],[0.1141776],[0.76980281],[0.10680727],[0.05847383],[0.10132307],[0.01313886]
367,[0.82989423],[0.62158852],[0.6193037],[0.92134538],[0.62182202],[0.63833676],[0.62369588],[0.32119036]
368,[0.53030905],[0.04485844],[0.05116722],[0.78282121],[0.04421371],[0.00138631],[0.03903966],[1.55674908]
369,[0.49425015],[0.12507384],[0.13186696],[0.76614806],[0.12437961],[0.07527881],[0.11880835],[0.00584654]
370,[0.48760749],[0.13985088],[0.14673321],[0.76307658],[0.13914753],[0.08940182],[0.13350309],[0.00397608]
371,[0.490035],[0.13445072],[0.14130046],[0.76419903],[0.13375071],[0.08424067],[0.12813301],[0.00492062]
372,[0.48565233],[0.14420026],[0.15110886],[0.76217254],[0.14349423],[0.09355871],[0.13782825],[0.00254625]
373,[0.49216253],[0.12971789],[0.13653905],[0.76518277],[0.1290208],[0.07971731],[0.12342653],[0.00351082]
374,[0.5063695],[0.09811355],[0.10474388],[0.77175188],[0.09743595],[0.04951176],[0.09199819],[0.00399867]
375,[0.49773791],[0.1173151],[0.12406137],[0.76776075],[0.11662566],[0.06786346],[0.11109281],[0.00847045]
376,[0.50157486],[0.10877956],[0.11547429],[0.7695349],[0.10809539],[0.0597057],[0.10260481],[0.00752861]
377,[0.49827995],[0.11610929],[0.12284828],[0.76801138],[0.11542059],[0.06671102],[0.10989371],[0.00515139]
378,[0.49853755],[0.11553625],[0.12227178],[0.76813049],[0.11484791],[0.06616335],[0.10932387],[0.00363441]
379,[0.48937616],[0.13591636],[0.14277494],[0.76389439],[0.13521544],[0.08564144],[0.12959048],[0.00385259]
380,[0.48533693],[0.14490189],[0.15181473],[0.7620267],[0.14419543],[0.09422928],[0.13852597],[0.00229085]
381,[0.51456812],[0.0798752],[0.08639541],[0.77554281],[0.07920886],[0.03208062],[0.07386141],[0.04384179]
382,[0.48891619],[0.13693959],[0.14380435],[0.76368171],[0.13623803],[0.08661938],[0.13060801],[0.00457934]
383,[0.48641219],[0.14250992],[0.14940831],[0.76252389],[0.14180493],[0.09194318],[0.13614732],[0.00361893]
384,[0.49719139],[0.11853086],[0.12528447],[0.76750805],[0.11784067],[0.06902542],[0.11230181],[0.03439701]
385,[0.48524616],[0.14510383],[0.15201789],[0.76198473],[0.14439724],[0.09442228],[0.13872679],[0.00316303]
386,[0.491198],[0.13186357],[0.13869768],[0.76473678],[0.13116515],[0.08176803],[0.12556026],[0.00679342]
387,[0.48996672],[0.13460262],[0.14145327],[0.76416746],[0.13390251],[0.08438584],[0.12828406],[0.00205162]
388,[0.49268336],[0.12855929],[0.13537345],[0.76542359],[0.12786291],[0.07860999],[0.12227438],[0.0025858]
389,[0.48571085],[0.14407009],[0.15097791],[0.7621996],[0.14336414],[0.0934343],[0.13769881],[0.00261598]
390,[0.51947867],[0.06895135],[0.0754056],[0.77781338],[0.06829175],[0.02164026],[0.0629984],[0.00806667]
391,[0.48710841],[0.14096112],[0.14785016],[0.76284581],[0.14025708],[0.09046292],[0.13460714],[0.00321997]
392,[0.50149529],[0.10895656],[0.11565236],[0.76949811],[0.10827228],[0.05987487],[0.10278082],[0.00468363]
393,[0.4945244],[0.12446376],[0.13125319],[0.76627487],[0.1237699],[0.07469572],[0.11820166],[0.00522899]
394,[0.48784722],[0.13931759],[0.14619671],[0.76318743],[0.13861457],[0.08889214],[0.13297277],[0.00461107]
395,[0.49145928],[0.13128233],[0.13811294],[0.76485759],[0.13058427],[0.08121252],[0.12498226],[0.00012568]
396,[0.5105811],[0.08874458],[0.09531834],[0.77369927],[0.08807277],[0.04055745],[0.0826814],[0.02920071]
397,[0.50095285],[0.11016324],[0.11686633],[0.7692473],[0.10947821],[0.06102814],[0.10398078],[0.00561335]
398,[0.48898074],[0.13679599],[0.14365989],[0.76371155],[0.13609453],[0.08648214],[0.13046522],[0.00535861]
399,[0.54039056],[0.02243147],[0.02860484],[0.78748276],[0.02180058],[0.02282068],[0.01673759],[0.02686454]
400,[0.49203242],[0.13000733],[0.13683024],[0.76512261],[0.12931006],[0.07999395],[0.12371436],[0.0046245]
401,[0.48723615],[0.14067696],[0.14756429],[0.76290488],[0.1399731],[0.09019134],[0.13432457],[0.00169433]
402,[0.83139861],[0.6249351],[0.62267048],[0.92204098],[0.62516653],[0.64153523],[0.62702382],[0.35159126]
403,[0.4989943],[0.11452017],[0.12124956],[0.76834169],[0.11383245],[0.06519223],[0.10831344],[0.01078744]
404,[0.4918619],[0.13038667],[0.13721186],[0.76504376],[0.12968916],[0.08035649],[0.12409158],[0.00574126]
405,[0.48584966],[0.14376128],[0.15066723],[0.76226378],[0.14305552],[0.09313916],[0.13739172],[0.00268178]
406,[0.49542224],[0.12246645],[0.12924383],[0.76669002],[0.12177383],[0.07278682],[0.11621548],[0.00334745]
407,[0.53007807],[0.04537229],[0.05168418],[0.7827144],[0.04472724],[0.0008952],[0.03955065],[0.20565055]
408,[0.48952948],[0.1355753],[0.14243182],[0.76396528],[0.13487459],[0.08531547],[0.12925132],[0.00459782]
409,[0.49950916],[0.11337485],[0.12009732],[0.76857975],[0.11268783],[0.0640976],[0.1071745],[0.01057629]
410,[0.48575405],[0.14397399],[0.15088123],[0.76221957],[0.1432681],[0.09334245],[0.13760324],[0.00193475]
411,[0.52286585],[0.06141634],[0.0678251],[0.77937957],[0.06076139],[0.01443874],[0.05550535],[0.17199234]
412,[0.48871048],[0.13739721],[0.14426473],[0.76358659],[0.13669538],[0.08705675],[0.13106309],[0.00161355]
413,[0.49575035],[0.12173656],[0.12850953],[0.76684173],[0.12104439],[0.07208923],[0.11548965],[0.00477872]
414,[0.52323156],[0.06060279],[0.06700664],[0.77954867],[0.05994834],[0.0136612],[0.05469633],[0.02323166]
415,[0.48778684],[0.13945192],[0.14633185],[0.76315951],[0.13874882],[0.08902052],[0.13310635],[0.00517965]
416,[0.48524179],[0.14511355],[0.15202767],[0.76198271],[0.14440696],[0.09443157],[0.13873645],[0.00335713]
417,[0.51142825],[0.08686004],[0.09342243],[0.77409098],[0.08618939],[0.03875632],[0.08080736],[0.00534186]
418,[0.53808674],[0.02755647],[0.03376078],[0.78641751],[0.02692241],[0.01792251],[0.02183404],[0.02950079]
419,[0.50069265],[0.11074208],[0.11744866],[0.76912698],[0.11005669],[0.06158136],[0.1045564],[0.01199136]
420,[0.50294582],[0.10572976],[0.11240608],[0.77016882],[0.10504747],[0.05679088],[0.09957199],[0.00429962]
421,[0.49135821],[0.13150715],[0.13833911],[0.76481086],[0.13080895],[0.08142738],[0.12520583],[0.00798791]
422,[0.4869073],[0.14140851],[0.14830026],[0.76275282],[0.1407042],[0.09089052],[0.13505205],[0.00491817]
423,[0.53106317],[0.04318087],[0.04947953],[0.7831699],[0.04253718],[0.00298963],[0.03737144],[0.02233717]
424,[0.49210052],[0.12985585],[0.13667784],[0.76515409],[0.12915867],[0.07984917],[0.12356372],[0.00809603]
425,[0.49231681],[0.12937469],[0.13619378],[0.76525411],[0.12867781],[0.07938931],[0.12308525],[0.00174319]
426,[0.4965434],[0.11997236],[0.12673468],[0.76720842],[0.11928128],[0.07040312],[0.11373528],[0.00492457]
427,[0.49185375],[0.13040481],[0.13723011],[0.76503999],[0.12970729],[0.08037383],[0.12410963],[0.00573494]
428,[0.49479062],[0.12387155],[0.1306574],[0.76639796],[0.12317806],[0.07412972],[0.11761275],[0.00702231]
429,[0.49920834],[0.11404404],[0.12077056],[0.76844065],[0.11335661],[0.06473718],[0.10783997],[0.0026785]
430,[0.52871436],[0.04840595],[0.05473615],[0.78208384],[0.04775903],[0.00200418],[0.04256741],[0.02206374]
431,[0.48525077],[0.14509356],[0.15200756],[0.76198686],[0.14438698],[0.09441247],[0.13871658],[0.00282099]
432,[0.48764216],[0.13977376],[0.14665564],[0.76309261],[0.13907046],[0.08932812],[0.1334264],[0.00239275]
433,[0.5070974],[0.0964943],[0.10311486],[0.77208845],[0.09581771],[0.04796418],[0.09038797],[0.00538232]
434,[0.4868613],[0.14151084],[0.1484032],[0.76273155],[0.14080647],[0.09098832],[0.13515381],[0.00205034]
435,[0.50384367],[0.10373244],[0.1103967],[0.77058397],[0.10305138],[0.05488196],[0.09758579],[0.00601639]
436,[0.498637],[0.11531502],[0.12204921],[0.76817648],[0.11462681],[0.0659519],[0.10910387],[0.03020616]
437,[0.49491638],[0.12359177],[0.13037594],[0.76645611],[0.12289846],[0.07386233],[0.11733453],[0.0058277]
438,[0.49784661],[0.1170733],[0.1238181],[0.76781101],[0.116384],[0.06763236],[0.11085235],[0.00314919]
439,[0.48632011],[0.14271475],[0.14961438],[0.76248131],[0.14200963],[0.09213894],[0.13635101],[0.00392078]
440,[0.53682359],[0.03036644],[0.03658772],[0.78583344],[0.02973065],[0.01523691],[0.02462836],[0.06154038]
441,[0.48797391],[0.13903575],[0.14591317],[0.76324601],[0.13833291],[0.08862277],[0.1326925],[0.00147316]
442,[0.48966568],[0.13527231],[0.14212701],[0.76402826],[0.13457179],[0.0850259],[0.12895002],[0.00364859]
443,[0.48643903],[0.1424502],[0.14934823],[0.7625363],[0.14174524],[0.09188609],[0.13608793],[0.00387985]
444,[0.83098911],[0.62402414],[0.62175402],[0.92185163],[0.62425613],[0.64066458],[0.62611793],[0.01987009]
445,[0.48818449],[0.13856732],[0.1454419],[0.76334337],[0.13786476],[0.08817507],[0.13222668],[0.00519322]
446,[0.49802669],[0.11667269],[0.12341508],[0.76789428],[0.11598365],[0.06724949],[0.11045398],[0.00740928]
447,[0.48713072],[0.14091149],[0.14780023],[0.76285613],[0.14020748],[0.09041549],[0.13455779],[0.00468642]
448,[0.50738033],[0.0958649],[0.10248165],[0.77221928],[0.09518869],[0.04736263],[0.08976206],[0.00342407]
449,[0.49611468],[0.12092609],[0.12769416],[0.76701019],[0.12023442],[0.07131463],[0.11468369],[0.01434441]
450,[0.48595221],[0.14353316],[0.15043773],[0.7623112],[0.14282754],[0.09292113],[0.13716486],[0.00473754]
