,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
235,[0.8988054],[0.47359026],[0.4745835],[0.90586066],[0.52754246],[0.58723842],[0.46284547],[0.0167939]
236,[0.75305446],[0.28459959],[0.28217578],[0.77027142],[0.15293984],[0.00726356],[0.31082013],[0.01396803]
237,[0.88980591],[0.42677529],[0.42785686],[0.8974886],[0.4855256],[0.55053048],[0.41507494],[0.06794624]
238,[0.75654726],[0.17800097],[0.17557899],[0.7695267],[0.1323446],[0.03763755],[0.2453779],[0.00341939]
239,[0.75324911],[0.19395982],[0.19150503],[0.76640438],[0.14768492],[0.05169484],[0.26224953],[0.00382276]
240,[0.74731231],[0.22268635],[0.2201725],[0.7607841],[0.17529808],[0.07699849],[0.2926191],[0.02186086]
241,[0.89109809],[0.47305356],[0.47413697],[0.89690409],[0.49347669],[0.53584129],[0.44291435],[0.35871167]
242,[0.74838814],[0.21748068],[0.21497753],[0.76180258],[0.17029417],[0.07241309],[0.28711569],[0.00976678]
243,[0.74942466],[0.21246525],[0.2099724],[0.76278384],[0.16547312],[0.06799527],[0.28181339],[0.01360334]
244,[0.75463551],[0.18725139],[0.18481039],[0.76771687],[0.14123649],[0.04578574],[0.2551574],[0.00180755]
245,[0.75350778],[0.1927082],[0.19025597],[0.76664926],[0.1464818],[0.05059235],[0.26092631],[0.0093135]
246,[0.75551637],[0.18298918],[0.18055694],[0.76855076],[0.13713947],[0.04203139],[0.25065141],[0.00297821]
247,[0.75385981],[0.19100478],[0.18855606],[0.76698253],[0.14484441],[0.0490919],[0.25912547],[0.00680334]
248,[0.74703606],[0.22402307],[0.22150646],[0.76052257],[0.17658299],[0.07817593],[0.29403227],[0.01808814]
249,[0.75295834],[0.19536674],[0.19290905],[0.76612912],[0.14903731],[0.05293412],[0.26373692],[0.00290095]
250,[0.90971054],[0.56311411],[0.56401236],[0.91452424],[0.58004672],[0.61517078],[0.538126],[0.01715966]
251,[0.7581765],[0.17011753],[0.16771176],[0.77106907],[0.1247667],[0.03069345],[0.23704356],[0.01120915]
252,[0.75454447],[0.18769194],[0.18525003],[0.76763068],[0.14165996],[0.04617379],[0.25562314],[0.01166824]
253,[0.75396627],[0.19048966],[0.188042],[0.76708331],[0.14434925],[0.04863816],[0.25858088],[0.00921833]
254,[0.75957581],[0.16334666],[0.16095481],[0.77239378],[0.11825825],[0.02472936],[0.22988542],[0.01038913]
255,[0.76263254],[0.14855599],[0.14619454],[0.77528754],[0.10404082],[0.01170105],[0.21424877],[0.00262216]
256,[0.75893671],[0.16643905],[0.16404084],[0.77178876],[0.12123079],[0.02745328],[0.23315468],[0.00534862]
257,[0.91022222],[0.56558997],[0.56648313],[0.91500863],[0.58242662],[0.61735163],[0.54074347],[0.01111354]
258,[0.75247134],[0.19772321],[0.19526068],[0.76566808],[0.15130245],[0.0550098],[0.26622817],[0.00741981]
259,[0.90466482],[0.53869925],[0.53964769],[0.90974752],[0.55657812],[0.59366504],[0.5123147],[0.08459313]
260,[0.75884788],[0.1668689],[0.16446981],[0.77170466],[0.12164398],[0.02783191],[0.23360912],[0.00975567]
261,[0.75017598],[0.20882983],[0.20634447],[0.7634951],[0.16197861],[0.06479303],[0.27797004],[0.01432137]
262,[0.75656963],[0.17789272],[0.17547095],[0.76954788],[0.13224053],[0.03754219],[0.24526345],[0.00330977]
263,[0.7529962],[0.19518355],[0.19272624],[0.76616496],[0.14886122],[0.05277275],[0.26354325],[0.00734203]
264,[0.75320583],[0.19416925],[0.19171402],[0.76636341],[0.14788623],[0.05187931],[0.26247093],[0.00199227]
265,[0.75790994],[0.17140735],[0.16899892],[0.77081672],[0.12600652],[0.03182958],[0.23840714],[0.00413135]
266,[0.76339858],[0.14484931],[0.14249549],[0.77601275],[0.10047781],[0.00843604],[0.21033009],[0.00017491]
267,[0.75443524],[0.18822045],[0.18577745],[0.76752728],[0.14216799],[0.04663933],[0.25618188],[0.15131331]
268,[0.75349411],[0.19277431],[0.19032195],[0.76663632],[0.14654535],[0.05065058],[0.26099621],[0.01142606]
269,[0.74705234],[0.2239443],[0.22142785],[0.76053799],[0.17650727],[0.07810654],[0.29394899],[0.01767335]
270,[0.75894616],[0.16639336],[0.16399524],[0.7717977],[0.12118687],[0.02741303],[0.23310638],[0.0484717]
271,[0.74763052],[0.22114664],[0.21863595],[0.76108534],[0.17381804],[0.07564224],[0.29099132],[0.02217577]
272,[0.75212056],[0.19942053],[0.19695451],[0.76533601],[0.15293399],[0.05650488],[0.26802257],[0.00226154]
273,[0.75699685],[0.17582551],[0.173408],[0.76995232],[0.13025344],[0.0357213],[0.243078],[0.09018813]
274,[0.75429907],[0.18887935],[0.186435],[0.76739837],[0.14280135],[0.04721972],[0.25687847],[0.01662043]
275,[0.90679502],[0.54900669],[0.54993394],[0.91176415],[0.56648607],[0.60274431],[0.52321169],[0.0287682]
276,[0.749137],[0.21385716],[0.21136146],[0.76251151],[0.16681109],[0.06922133],[0.28328491],[0.01640691]
277,[0.75252594],[0.19745903],[0.19499704],[0.76571977],[0.15104851],[0.0547771],[0.26594888],[0.00729511]
278,[0.90874371],[0.55843586],[0.55934372],[0.91360894],[0.57554978],[0.61104995],[0.53318016],[0.01436317]
279,[0.75254805],[0.19735203],[0.19489026],[0.7657407],[0.15094565],[0.05468285],[0.26583575],[0.00324003]
280,[0.91397148],[0.58373162],[0.58458747],[0.91855801],[0.59986514],[0.63333163],[0.55992274],[0.06419968]
281,[0.75314513],[0.19446295],[0.19200712],[0.76630595],[0.14816855],[0.05213801],[0.26278143],[0.10240848]
282,[0.7557846],[0.18169127],[0.1792617],[0.7688047],[0.13589187],[0.04088813],[0.24927927],[0.20501566]
283,[0.90728246],[0.55136527],[0.55228766],[0.9122256],[0.56875323],[0.60482185],[0.52570516],[0.01231284]
284,[0.76074498],[0.15768935],[0.15530913],[0.77350062],[0.1128202],[0.01974613],[0.22390453],[0.03393451]
285,[0.76426573],[0.1406534],[0.1383082],[0.77683367],[0.09644452],[0.00474008],[0.20589419],[0.00323553]
286,[0.75542421],[0.18343512],[0.18100196],[0.76846352],[0.13756812],[0.04242419],[0.25112285],[0.00294892]
287,[0.75519473],[0.18454548],[0.18211004],[0.76824628],[0.13863545],[0.04340225],[0.25229672],[0.24578583]
288,[0.74085691],[0.25392226],[0.25134418],[0.75467286],[0.20532336],[0.10451251],[0.32564157],[0.04707831]
289,[0.75386111],[0.19099853],[0.18854982],[0.76698375],[0.1448384],[0.04908639],[0.25911886],[0.00269964]
290,[0.74629836],[0.2275926],[0.22506865],[0.7598242],[0.18001417],[0.08132014],[0.29780596],[0.01836757]
291,[0.75527714],[0.18414675],[0.18171213],[0.76832429],[0.13825217],[0.04305103],[0.25187518],[0.09981851]
292,[0.74804288],[0.21915131],[0.21664472],[0.76147572],[0.17190005],[0.07388466],[0.28888187],[0.01575901]
293,[0.7561491],[0.17992753],[0.17750159],[0.76914977],[0.13419649],[0.03933455],[0.24741465],[0.22354868]
294,[0.74645546],[0.2268324],[0.22431002],[0.75997293],[0.17928344],[0.08065052],[0.29700229],[0.05122739]
295,[0.75318383],[0.19427568],[0.19182023],[0.76634259],[0.14798853],[0.05197306],[0.26258345],[0.00870494]
296,[0.74219617],[0.24744194],[0.24487718],[0.75594072],[0.1990942],[0.09880435],[0.3187906],[0.04625568]
297,[0.85069022],[0.27753099],[0.2790164],[0.85865052],[0.30553209],[0.363616],[0.23620867],[0.20391861]
298,[0.9054078],[0.54229431],[0.54323535],[0.91045089],[0.56003384],[0.59683173],[0.51611538],[0.05097612]
299,[0.74678151],[0.22525474],[0.2227356],[0.7602816],[0.17776692],[0.07926084],[0.29533438],[0.02008119]
300,[0.76024153],[0.16012543],[0.15774019],[0.77302401],[0.11516186],[0.02189194],[0.22647994],[0.02887076]
301,[0.74832859],[0.21776886],[0.21526512],[0.7617462],[0.17057118],[0.07266694],[0.28742035],[0.01670277]
302,[0.75984931],[0.16202323],[0.15963409],[0.77265271],[0.11698611],[0.02356361],[0.22848629],[0.00719414]
303,[0.74574313],[0.2302792],[0.22774973],[0.75929858],[0.18259665],[0.08368662],[0.30064623],[0.02473454]
304,[0.91160361],[0.57227413],[0.57315354],[0.91631637],[0.58885172],[0.62323934],[0.54780993],[0.00928553]
305,[0.7566305],[0.17759816],[0.17517701],[0.7696055],[0.1319574],[0.03728273],[0.24495205],[0.0123088]
306,[0.90585075],[0.54443763],[0.54537427],[0.91087022],[0.56209409],[0.59871967],[0.5183813],[0.04880036]
307,[0.75182764],[0.20083791],[0.19836898],[0.7650587],[0.15429643],[0.05775338],[0.26952102],[0.00543098]
308,[0.76007922],[0.16091077],[0.15852393],[0.77287036],[0.11591677],[0.02258371],[0.22731021],[0.04021023]
309,[0.75770235],[0.17241178],[0.17000129],[0.77062021],[0.12697202],[0.03271433],[0.23946902],[0.00621942]
310,[0.74164243],[0.25012132],[0.24755106],[0.75541651],[0.20166974],[0.10116447],[0.32162324],[0.0460449]
311,[0.75517476],[0.18464211],[0.18220647],[0.76822737],[0.13872834],[0.04348737],[0.25239888],[0.00737971]
312,[0.91105529],[0.56962096],[0.57050582],[0.91579729],[0.58630138],[0.62090231],[0.54500501],[0.00231039]
313,[0.74962465],[0.21149758],[0.20900673],[0.76297316],[0.16454296],[0.0671429],[0.28079038],[0.06618373]
314,[0.90592905],[0.5448165],[0.54575236],[0.91094435],[0.56245827],[0.59905339],[0.51878183],[0.03766886]
315,[0.74977633],[0.21076365],[0.20827431],[0.76311675],[0.16383747],[0.06649642],[0.28001447],[0.01130497]
316,[0.75234889],[0.19831573],[0.19585198],[0.76555216],[0.151872],[0.05553172],[0.26685457],[0.02972436]
317,[0.75659268],[0.17778118],[0.17535965],[0.7695697],[0.13213332],[0.03744395],[0.24514553],[0.19790202]
318,[0.75381535],[0.19121991],[0.18877075],[0.76694044],[0.1450512],[0.0492814],[0.2593529],[0.01529115]
319,[0.76791933],[0.12297464],[0.12066579],[0.78029248],[0.07945094],[0.01083218],[0.18720428],[0.3071739]
320,[0.74139975],[0.25129561],[0.24872294],[0.75518676],[0.20279852],[0.10219884],[0.3228647],[0.04642699]
321,[0.75942447],[0.16407892],[0.16168556],[0.77225052],[0.11896212],[0.02537436],[0.23065956],[0.06269184]
322,[0.75543795],[0.18336861],[0.18093559],[0.76847653],[0.13750419],[0.04236561],[0.25105254],[0.01341843]
323,[0.76355459],[0.14409442],[0.14174214],[0.77616044],[0.09975217],[0.00777109],[0.20953202],[0.23735707]
324,[0.75328798],[0.19377174],[0.19131733],[0.76644118],[0.14750413],[0.05152917],[0.26205069],[0.00010762]
325,[0.74112075],[0.25264562],[0.25007016],[0.75492264],[0.2040962],[0.10338799],[0.32429191],[0.04651056]
326,[0.74763637],[0.22111832],[0.21860768],[0.76109088],[0.17379082],[0.07561729],[0.29096138],[0.01775703]
327,[0.74834013],[0.21771303],[0.21520939],[0.76175712],[0.17051751],[0.07261775],[0.28736132],[0.0134432]
328,[0.75977972],[0.16235999],[0.15997016],[0.77258682],[0.11730982],[0.02386025],[0.22884231],[0.00500812]
329,[0.75175341],[0.20119707],[0.19872739],[0.76498843],[0.15464166],[0.05806973],[0.26990071],[0.00305515]
330,[0.77417072],[0.09272589],[0.09047923],[0.78621058],[0.05037456],[0.03747668],[0.15522542],[0.21810255]
331,[0.90221866],[0.52686296],[0.52783574],[0.90743178],[0.54520057],[0.58323909],[0.49980142],[0.02378589]
332,[0.7657059],[0.13368483],[0.13135396],[0.77819705],[0.08974603],[0.00139816],[0.19852704],[0.0357397]
333,[0.74398565],[0.23878317],[0.23623622],[0.75763479],[0.19077102],[0.09117731],[0.30963659],[0.04681728]
334,[0.74977992],[0.21074625],[0.20825694],[0.76312016],[0.16382074],[0.06648109],[0.27999607],[0.00721315]
335,[0.90804211],[0.555041],[0.55595584],[0.91294475],[0.5722865],[0.6080596],[0.52959113],[0.00553531]
336,[0.75931014],[0.16463217],[0.16223767],[0.77214227],[0.11949393],[0.02586169],[0.23124445],[0.0095562]
337,[0.75086271],[0.20550694],[0.2030284],[0.76414521],[0.1587845],[0.06186607],[0.27445709],[0.00523054]
338,[0.76082209],[0.15731621],[0.15493676],[0.77357362],[0.11246152],[0.01941746],[0.22351005],[0.59910387]
339,[0.75405358],[0.19006722],[0.18762042],[0.76716596],[0.14394318],[0.04826605],[0.25813428],[0.00015229]
340,[0.76042801],[0.15922306],[0.15683969],[0.77320055],[0.11429447],[0.0210971],[0.22552596],[0.00884487]
341,[0.74884723],[0.21525929],[0.2127607],[0.76223719],[0.16815887],[0.07045639],[0.28476724],[0.00796159]
342,[0.75728264],[0.17444266],[0.17202799],[0.77022287],[0.12892419],[0.03450322],[0.24161606],[0.21067562]
343,[0.745929],[0.2293798],[0.22685218],[0.75947454],[0.1817321],[0.08289438],[0.29969538],[0.02001128]
344,[0.75031758],[0.20814468],[0.20566072],[0.76362915],[0.16132],[0.06418951],[0.2772457],[0.01497552]
345,[0.75402031],[0.19022818],[0.18778106],[0.76713447],[0.1440979],[0.04840783],[0.25830445],[0.01502108]
346,[0.76153789],[0.15385268],[0.15148034],[0.77425126],[0.10913223],[0.01636661],[0.21984841],[0.05333356]
347,[0.75552726],[0.18293649],[0.18050435],[0.76856107],[0.13708882],[0.04198497],[0.2505957],[0.08504111]
348,[0.76936188],[0.11599454],[0.11370004],[0.78165812],[0.07274137],[0.01698058],[0.17982494],[0.01021643]
349,[0.7509672],[0.20500136],[0.20252387],[0.76424413],[0.15829852],[0.06142073],[0.2739226],[0.07919913]
350,[0.75639501],[0.17873766],[0.17631416],[0.76938256],[0.13305273],[0.03828645],[0.24615672],[0.00675711]
351,[0.76682402],[0.12827452],[0.12595478],[0.77925557],[0.08454542],[0.0061638],[0.19280729],[3.66124e-05]
352,[0.75621448],[0.1796112],[0.1771859],[0.76921166],[0.13389241],[0.0390559],[0.24708022],[0.0069964]
353,[0.91176411],[0.57305077],[0.57392858],[0.91646832],[0.58959826],[0.62392344],[0.54863099],[0.13991551]
354,[0.74870344],[0.21595505],[0.21345503],[0.76210106],[0.16882766],[0.07106925],[0.28550279],[0.02388837]
355,[0.74218035],[0.24751848],[0.24495357],[0.75592575],[0.19916778],[0.09887177],[0.31887153],[0.04743426]
356,[0.91407085],[0.58421241],[0.58506728],[0.91865207],[0.6003273],[0.63375513],[0.56043103],[0.24686152]
357,[0.75371076],[0.19172603],[0.18927583],[0.76684142],[0.1455377],[0.04972721],[0.25988797],[0.01407813]
358,[0.75981662],[0.11942834],[0.10986026],[0.77006763],[0.11630281],[0.04934397],[0.17528833],[0.02709917]
359,[0.76049202],[0.11628047],[0.10673929],[0.77071421],[0.11316373],[0.04639318],[0.17198338],[0.26700569]
360,[0.91068204],[0.58371369],[0.58727182],[0.91449413],[0.584876],[0.60977625],[0.56294082],[0.08238935]
361,[0.76521751],[0.09425626],[0.08490333],[0.77523802],[0.09120101],[0.02574784],[0.14886014],[0.02333291]
362,[0.91496152],[0.60365914],[0.60704678],[0.91859096],[0.60476576],[0.62847297],[0.58388155],[0.01514601]
363,[0.75079227],[0.16148833],[0.15156074],[0.76142844],[0.15824536],[0.0887707],[0.21944713],[0.00774793]
364,[0.75416742],[0.14575769],[0.13596456],[0.76465954],[0.14255864],[0.07402491],[0.20293152],[0.02128068]
365,[0.7563472],[0.13559834],[0.12589205],[0.76674629],[0.13242766],[0.06450161],[0.19226522],[0.0921001]
366,[0.75963261],[0.12028596],[0.11071054],[0.76989148],[0.11715803],[0.0501479],[0.17618874],[0.02772937]
367,[0.75144209],[0.15845971],[0.14855801],[0.76205053],[0.15522519],[0.08593169],[0.21626737],[0.01250066]
368,[0.77078733],[0.0682969],[0.05916585],[0.78057011],[0.06531413],[0.00141373],[0.1216054],[0.01561602]
369,[0.75157152],[0.15785646],[0.14795992],[0.76217444],[0.15462363],[0.08536621],[0.21563403],[0.00845214]
370,[0.75380106],[0.14746519],[0.13765746],[0.76430882],[0.14426137],[0.07562551],[0.20472422],[0.02482264]
371,[0.75078218],[0.16153534],[0.15160735],[0.76141879],[0.15829224],[0.08881476],[0.21949648],[0.00347943]
372,[0.75122377],[0.15947725],[0.14956686],[0.76184152],[0.1562399],[0.08688553],[0.21733569],[0.00345668]
373,[0.75204901],[0.15563102],[0.1457535],[0.76263155],[0.1524044],[0.08328009],[0.21329753],[0.02421345]
374,[0.75411793],[0.14598837],[0.13619327],[0.76461216],[0.14278867],[0.07424114],[0.20317371],[0.01001331]
375,[0.90945471],[0.57799344],[0.58160045],[0.91331918],[0.57917171],[0.60441412],[0.55693512],[0.00425989]
376,[0.7519307],[0.15618245],[0.14630022],[0.76251828],[0.15295429],[0.083797],[0.21387648],[0.00646163]
377,[0.75178538],[0.15685973],[0.14697171],[0.76237917],[0.15362968],[0.08443188],[0.21458756],[0.01254015]
378,[0.77277156],[0.05904897],[0.04999696],[0.78246965],[0.05609201],[0.00725522],[0.11189599],[0.00244209]
379,[0.75885745],[0.12389878],[0.11429248],[0.7691494],[0.12076076],[0.05353452],[0.17998184],[0.02563339]
380,[0.75507928],[0.14150778],[0.13175098],[0.76553248],[0.1383206],[0.07004108],[0.19846954],[0.00279103]
381,[0.75579567],[0.13816886],[0.12844059],[0.7662183],[0.134991],[0.06691119],[0.194964],[0.00876232]
382,[0.90576526],[0.56079792],[0.56455191],[0.90978719],[0.56202421],[0.58829517],[0.53888154],[0.08442345]
383,[0.7626567],[0.10619149],[0.09673654],[0.7727865],[0.10310291],[0.03693584],[0.16139095],[0.04197457]
384,[0.77708388],[0.0389504],[0.03007018],[0.78659793],[0.03604956],[0.02609547],[0.0907945],[0.64023686]
385,[0.91689746],[0.61268204],[0.61599256],[0.92044427],[0.61376346],[0.63693097],[0.5933547],[0.11037385]
386,[0.74895082],[0.17007083],[0.16006989],[0.75966558],[0.1668039],[0.09681587],[0.2284579],[0.01637539]
387,[0.75936302],[0.12154244],[0.11195628],[0.76963339],[0.118411],[0.05132571],[0.17750791],[0.01892997]
388,[0.91685617],[0.61248962],[0.61580178],[0.92040475],[0.61357158],[0.63675059],[0.59315267],[0.33865587]
389,[0.76689495],[0.08643822],[0.07715211],[0.77684386],[0.08340479],[0.01841927],[0.14065198],[0.7783706]
390,[0.75251037],[0.15348076],[0.14362161],[0.76307321],[0.15026014],[0.08126445],[0.21103997],[0.00473672]
391,[0.75708796],[0.13214588],[0.12246909],[0.76745543],[0.12898483],[0.0612653],[0.18864047],[0.11892223]
392,[0.75804588],[0.12768127],[0.11804265],[0.76837247],[0.12453269],[0.05708021],[0.18395308],[0.01105005]
393,[0.74997671],[0.16528943],[0.15532935],[0.76064769],[0.16203584],[0.09233382],[0.2234379],[0.0047335]
394,[0.74876676],[0.1709287],[0.16092042],[0.75948938],[0.16765937],[0.09762003],[0.22935858],[0.00823407]
395,[0.76025713],[0.11737523],[0.10782469],[0.77048935],[0.11425542],[0.04741939],[0.17313276],[0.02007996]
396,[0.75806608],[0.12758712],[0.11794929],[0.76839181],[0.1244388],[0.05699195],[0.18385423],[0.01841121]
397,[0.75464986],[0.14350917],[0.13373525],[0.76512139],[0.14031639],[0.07191716],[0.20057079],[0.01514815]
398,[0.75707079],[0.13222591],[0.12254844],[0.76743899],[0.12906464],[0.06134032],[0.1887245],[0.00852932]
399,[0.76921719],[0.07561486],[0.06642126],[0.77906699],[0.07261165],[0.00827353],[0.12928853],[0.01112327]
400,[0.7507887],[0.16150498],[0.15157725],[0.76142502],[0.15826196],[0.0887863],[0.21946461],[0.02688133]
401,[0.7724606],[0.06049825],[0.05143385],[0.78217197],[0.05753725],[0.00589667],[0.11341759],[0.04349192]
402,[0.75585206],[0.13790607],[0.12818005],[0.76627228],[0.13472894],[0.06666485],[0.1946881],[0.01416746]
403,[0.76556549],[0.09263443],[0.08329536],[0.77557114],[0.08958371],[0.02422755],[0.14715739],[0.02244962]
404,[0.75590479],[0.13766031],[0.12793639],[0.76632276],[0.13448387],[0.06643448],[0.19443008],[0.01769166]
405,[0.75085803],[0.16118187],[0.1512569],[0.76149139],[0.15793975],[0.08848342],[0.21912537],[0.02809896]
406,[0.75825635],[0.12670032],[0.11707007],[0.76857396],[0.12355448],[0.05616067],[0.18292318],[0.00634201]
407,[0.75411312],[0.14601077],[0.13621548],[0.76460756],[0.14281102],[0.07426215],[0.20319723],[0.00296076]
408,[0.7565471],[0.13466666],[0.12496832],[0.76693766],[0.13149857],[0.06362825],[0.19128704],[0.00949245]
409,[0.77094667],[0.06755424],[0.05842953],[0.78072266],[0.06457354],[0.00071756],[0.12082568],[0.79770413]
410,[0.7587674],[0.12431846],[0.11470858],[0.76906319],[0.12117927],[0.05392793],[0.18042247],[0.02406963]
411,[0.75606143],[0.13693024],[0.12721256],[0.76647272],[0.13375584],[0.06575012],[0.19366358],[0.02255648]
412,[0.9013957],[0.5404326],[0.54436066],[0.90560412],[0.54171575],[0.56920487],[0.51749997],[0.05276746]
413,[0.75809123],[0.1274699],[0.11783308],[0.76841588],[0.12432191],[0.05688207],[0.18373116],[0.01084407]
414,[0.75579416],[0.13817591],[0.12844759],[0.76621685],[0.13499803],[0.06691781],[0.19497141],[0.00862561]
415,[0.76059301],[0.11580982],[0.10627266],[0.77081088],[0.11269439],[0.04595199],[0.17148924],[0.04200618]
416,[0.75983301],[0.11935193],[0.1097845],[0.77008333],[0.11622661],[0.04927234],[0.1752081],[0.04081247]
417,[0.75086727],[0.1611388],[0.1512142],[0.76150024],[0.1578968],[0.08844305],[0.21908015],[0.02035584]
418,[0.76127389],[0.1126364],[0.10312637],[0.77146271],[0.10952983],[0.04297726],[0.16815747],[0.26708758]
419,[0.75277608],[0.15224234],[0.14239378],[0.76332759],[0.14902518],[0.08010357],[0.20973975],[0.01506346]
420,[0.75296082],[0.15138131],[0.14154011],[0.76350444],[0.14816655],[0.07929645],[0.20883576],[0.02227111]
421,[0.89913162],[0.52988034],[0.5338986],[0.90343667],[0.53119296],[0.55931326],[0.50642116],[0.20830183]
422,[0.7619395],[0.10953416],[0.10005064],[0.77209991],[0.10643625],[0.04006923],[0.16490042],[0.02151664]
423,[0.75177214],[0.15692143],[0.14703288],[0.76236649],[0.15369121],[0.08448972],[0.21465234],[0.00229541]
424,[0.91701389],[0.61322467],[0.61653055],[0.92055573],[0.61430457],[0.63743962],[0.5939244],[0.43057004]
425,[0.91747836],[0.61538945],[0.61867683],[0.92100038],[0.61646331],[0.63946887],[0.59619721],[0.07061049]
426,[0.75492919],[0.14220728],[0.1324445],[0.7653888],[0.13901814],[0.07069678],[0.19920394],[0.01331654]
427,[0.75874338],[0.12443043],[0.11481959],[0.7690402],[0.12129093],[0.05403289],[0.18054002],[0.0250489]
428,[0.75987243],[0.11916822],[0.10960236],[0.77012106],[0.11604341],[0.04910014],[0.17501523],[0.04190641]
429,[0.74860007],[0.17170559],[0.16169068],[0.7593298],[0.16843409],[0.09834828],[0.23017424],[0.01042446]
430,[0.76084108],[0.11465363],[0.10512636],[0.77104837],[0.11154143],[0.04486819],[0.17027536],[0.02643326]
431,[0.75261353],[0.15299993],[0.1431449],[0.76317197],[0.14978066],[0.08081373],[0.21053515],[0.02192341]
432,[0.76087271],[0.11450618],[0.10498016],[0.77107865],[0.11139439],[0.04472997],[0.17012055],[0.03862617]
433,[0.9138297],[0.59838406],[0.60181679],[0.91750745],[0.59950541],[0.62352815],[0.57834325],[0.00719561]
434,[0.75416006],[0.145792],[0.13599858],[0.7646525],[0.14259285],[0.07405707],[0.20296754],[0.00277514]
435,[0.91737847],[0.61492389],[0.61821525],[0.92090475],[0.61599906],[0.63903246],[0.59570842],[0.04837485]
436,[0.75250073],[0.15352567],[0.14366615],[0.76306399],[0.15030493],[0.08130656],[0.21108713],[0.00250251]
437,[0.75730967],[0.13111256],[0.1214446],[0.76766768],[0.1279544],[0.06029667],[0.18755559],[0.01117044]
438,[0.76951398],[0.07423163],[0.06504985],[0.77935111],[0.07123229],[0.0069769],[0.12783628],[0.01257435]
439,[0.74905399],[0.16958999],[0.15959315],[0.75976435],[0.16632439],[0.09636513],[0.22795306],[0.00826193]
440,[0.7534695],[0.14901051],[0.13918958],[0.76399141],[0.14580238],[0.07707408],[0.20634666],[0.01546292]
441,[0.75440816],[0.14463565],[0.13485211],[0.76489001],[0.14143974],[0.07297312],[0.20175349],[0.00291367]
442,[0.77477374],[0.04971733],[0.04074508],[0.78438639],[0.04678643],[0.01600263],[0.1020987],[0.17457304]
443,[0.76055964],[0.1159653],[0.10642682],[0.77077895],[0.11284944],[0.04609774],[0.17165248],[0.04294618]
444,[0.75296939],[0.15134137],[0.14150051],[0.76351265],[0.14812673],[0.07925901],[0.20879383],[0.01189792]
445,[0.75675148],[0.1337141],[0.12402391],[0.76713331],[0.13054868],[0.06273534],[0.19028695],[0.01326875]
446,[0.90855774],[0.57381291],[0.57745565],[0.91246049],[0.57500286],[0.60049532],[0.55254598],[0.12646543]
447,[0.7584169],[0.12595203],[0.11632818],[0.76872766],[0.12280828],[0.05545923],[0.18213755],[0.07788326]
448,[0.9108707],[0.58459298],[0.58814359],[0.91467474],[0.58575283],[0.61060049],[0.56386398],[0.15491635]
449,[0.75220887],[0.15488594],[0.14501479],[0.76278459],[0.1516614],[0.08258166],[0.21251527],[0.02641162]
450,[0.7578645],[0.12852662],[0.11888077],[0.76819883],[0.12537568],[0.05787263],[0.18484062],[0.01628769]
451,[0.76260418],[0.10643628],[0.09697924],[0.77273622],[0.10334702],[0.0371653],[0.16164795],[0.0250641]
452,[0.75633203],[0.13566903],[0.12596213],[0.76673177],[0.13249815],[0.06456787],[0.19233943],[0.01008308]
453,[0.75767053],[0.12943066],[0.11977708],[0.76801314],[0.12627719],[0.05872007],[0.18578976],[0.0125632]
454,[0.75482632],[0.14268673],[0.13291984],[0.76529032],[0.13949625],[0.07114621],[0.19970732],[0.01756174]
455,[0.75978909],[0.11955663],[0.10998745],[0.77004128],[0.11643073],[0.04946423],[0.17542302],[0.00036996]
456,[0.76544186],[0.09321066],[0.08386666],[0.77545279],[0.09015832],[0.0247677],[0.14776236],[0.04306987]
457,[0.77113061],[0.06669695],[0.05757957],[0.78089875],[0.06371864],[8.60551658e-05],[0.11992561],[0.04853701]
458,[0.75023576],[0.1640821],[0.15413234],[0.76089568],[0.16083188],[0.09120208],[0.22217032],[0.02946165]
459,[0.76263431],[0.10629588],[0.09684004],[0.77276506],[0.10320701],[0.03703369],[0.16150055],[0.36646996]
460,[0.75211015],[0.15534605],[0.14547096],[0.76269008],[0.15212023],[0.08301297],[0.21299834],[0.00939176]
461,[0.75964434],[0.1202313],[0.11065635],[0.7699027],[0.11710352],[0.05009665],[0.17613135],[0.04074975]
462,[0.75717258],[0.13175148],[0.12207806],[0.76753644],[0.12859154],[0.06089559],[0.18822639],[0.000947]
463,[0.75621204],[0.13622828],[0.1265166],[0.7666169],[0.13305584],[0.06509211],[0.19292659],[0.00789629]
464,[0.7602687],[0.1173213],[0.10777122],[0.77050042],[0.11420165],[0.04736884],[0.17307614],[0.01948751]
465,[0.75362795],[0.14827203],[0.13845741],[0.76414309],[0.14506596],[0.07638183],[0.20557133],[0.00415069]
466,[0.77617428],[0.04318979],[0.03427334],[0.78572715],[0.04027712],[0.02212149],[0.09524544],[0.31241987]
467,[0.76605345],[0.09036019],[0.08104056],[0.77603828],[0.08731582],[0.0220957],[0.14476966],[1.18081592]
468,[0.75745665],[0.13042751],[0.12076541],[0.76780839],[0.12727126],[0.05965451],[0.18683635],[0.0101596]
469,[0.760369],[0.11685384],[0.10730776],[0.77059644],[0.11373549],[0.04693065],[0.17258536],[0.02599807]
470,[0.75660114],[0.13441482],[0.12471864],[0.76698939],[0.13124744],[0.06339219],[0.19102264],[0.01550916]
