,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
232,[27725.14327605],[0.11491643],[0.11147322],[0.76409082],[0.13119488],[0.08880055],[0.03135345],[0.01989994]
233,[27956.52777699],[0.1242208],[0.12074885],[0.76212207],[0.1406351],[0.09788698],[0.03996046],[0.01922402]
234,[26604.84555342],[0.06986731],[0.06656322],[0.77362292],[0.08548802],[0.04480666],[0.01031924],[0.0116673]
235,[27837.06466769],[0.11941698],[0.11595987],[0.76313853],[0.13576114],[0.09319568],[0.03551669],[0.02104256]
236,[27633.7024629],[0.11123944],[0.10780758],[0.76486884],[0.1274642],[0.08520968],[0.02795204],[0.01836289]
237,[28052.24286145],[0.12806967],[0.12458584],[0.76130767],[0.14454017],[0.10164569],[0.04352086],[0.02032466]
238,[27844.85274649],[0.11973016],[0.11627208],[0.76307226],[0.13607889],[0.09350152],[0.03580639],[0.01983731]
239,[27806.45226727],[0.11818601],[0.11473269],[0.76339899],[0.13451219],[0.09199354],[0.03437797],[0.02230534]
240,[27853.3922922],[0.12007355],[0.11661441],[0.7629996],[0.13642729],[0.09383686],[0.03612404],[0.0188966]
241,[27796.23002016],[0.11777495],[0.11432291],[0.76348597],[0.13409514],[0.09159211],[0.03399772],[0.01718254]
242,[27430.11340374],[0.10305277],[0.09964619],[0.76660109],[0.119158],[0.07721478],[0.02037897],[0.0216399]
243,[27962.34964534],[0.12445491],[0.12098224],[0.76207253],[0.14087263],[0.0981156],[0.04017702],[0.02189561]
244,[27749.08679951],[0.11587924],[0.11243305],[0.76388709],[0.13217175],[0.08974081],[0.0322441],[0.0189643]
245,[27409.04392221],[0.10220553],[0.09880157],[0.76678036],[0.11829839],[0.07638739],[0.01959523],[0.01260855]
246,[27930.37186164],[0.12316903],[0.11970033],[0.76234462],[0.13956797],[0.09685984],[0.03898751],[0.01973101]
247,[27287.84446869],[0.09733189],[0.09394298],[0.76781159],[0.11335359],[0.0716279],[0.01508686],[0.01828328]
248,[26236.9038481],[0.05507174],[0.05181334],[0.77675357],[0.07047642],[0.03035766],[0.02400589],[0.00515042]
249,[27206.98111278],[0.09408023],[0.09070136],[0.76849962],[0.11005446],[0.06845242],[0.01207892],[0.00829146]
250,[27858.09999472],[0.12026285],[0.11680313],[0.76295955],[0.13661936],[0.09402173],[0.03629915],[0.01827074]
251,[27972.15443118],[0.12484918],[0.12137529],[0.76198911],[0.14127265],[0.09850063],[0.04054174],[0.02106668]
252,[27481.80168912],[0.10513124],[0.10171825],[0.7661613],[0.12126682],[0.07924457],[0.02230166],[0.01050749]
253,[27888.70144068],[0.12149339],[0.11802986],[0.76269917],[0.13786787],[0.09522345],[0.03743746],[0.01837191]
254,[9070.25215078],[0.63522918],[0.63635571],[0.92281683],[0.62990331],[0.6437736],[0.66256875],[0.62921778]
255,[27565.55327766],[0.10849904],[0.10507564],[0.7654487],[0.12468379],[0.08253348],[0.02541704],[0.0199981]
256,[27686.60448984],[0.11336672],[0.10992829],[0.76441873],[0.12962254],[0.08728714],[0.02991989],[0.02089149]
257,[27188.41207819],[0.09333354],[0.08995698],[0.76865762],[0.10929686],[0.06772321],[0.01138819],[0.01920517]
258,[9706.63403051],[0.60963916],[0.61084471],[0.91740214],[0.60393965],[0.618783],[0.6388967],[0.51647505]
259,[27826.57134006],[0.11899503],[0.11553922],[0.76322781],[0.13533303],[0.09278361],[0.03512636],[0.02114886]
260,[25641.16087766],[0.03111588],[0.02793146],[0.78182248],[0.04617079],[0.00696294],[0.04616626],[0.05316384]
261,[27074.64509066],[0.08875877],[0.08539634],[0.76962561],[0.1046553],[0.0632556],[0.0071563],[0.02204702]
262,[26434.1154503],[0.06300196],[0.05971907],[0.77507559],[0.07852242],[0.03810212],[0.01667004],[0.01114234]
263,[27521.6076803],[0.10673191],[0.10331397],[0.76582261],[0.12289086],[0.08080774],[0.02378236],[0.02035053]
264,[27957.65682918],[0.12426621],[0.12079412],[0.76211246],[0.14068117],[0.09793131],[0.04000246],[0.01958557]
265,[27931.77429038],[0.12322542],[0.11975655],[0.76233269],[0.13962519],[0.09691491],[0.03903968],[0.01952503]
266,[9205.65389668],[0.62978444],[0.63092778],[0.92166476],[0.62437907],[0.63845639],[0.65753209],[0.00897088]
267,[25324.7226229],[0.01839134],[0.01524623],[0.78451491],[0.03326047],[0.00546353],[0.05793709],[0.01451505]
268,[26659.88887215],[0.0720807],[0.06876977],[0.77315458],[0.08773372],[0.0469682],[0.00827175],[0.01656666]
269,[27741.27807705],[0.11556524],[0.11212002],[0.76395353],[0.13185316],[0.08943416],[0.03195363],[0.02094732]
270,[27438.70252783],[0.10339815],[0.09999051],[0.76652801],[0.11950843],[0.07755207],[0.02069846],[0.01515166]
271,[27370.92133494],[0.10067255],[0.09727333],[0.76710473],[0.11674303],[0.07489032],[0.01817715],[0.01931652]
272,[25238.43558512],[0.01492159],[0.01178719],[0.78524908],[0.02974006],[0.00885201],[0.06114678],[0.38363498]
273,[26718.5745154],[0.07444055],[0.07112234],[0.77265525],[0.09012803],[0.04927278],[0.00608877],[0.01957077]
274,[27869.06589247],[0.12070381],[0.11724272],[0.76286624],[0.13706676],[0.09445236],[0.03670706],[0.02120445]
275,[26753.36093723],[0.07583937],[0.07251684],[0.77235927],[0.09154727],[0.05063883],[0.00479478],[0.01304937]
276,[9064.96203362],[0.6354419],[0.63656777],[0.92286184],[0.63011914],[0.64398134],[0.66276553],[0.02267787]
277,[28015.14550846],[0.12657793],[0.1230987],[0.76162332],[0.14302664],[0.10018888],[0.04214091],[0.02049075]
278,[25831.81037621],[0.03878222],[0.03557413],[0.78020033],[0.05394907],[0.01444971],[0.0390745],[0.00897316]
279,[27892.40959979],[0.1216425],[0.11817851],[0.76266762],[0.13801915],[0.09536907],[0.0375754],[0.02169832]
280,[26045.87907687],[0.0473903],[0.04415563],[0.77837891],[0.06268282],[0.02285615],[0.0311116],[0.01074531]
281,[27441.01079003],[0.10349097],[0.10008304],[0.76650837],[0.1196026],[0.07764272],[0.02078432],[0.02091462]
282,[27856.9665135],[0.12021727],[0.11675769],[0.76296919],[0.13657312],[0.09397722],[0.03625699],[0.01775257]
283,[27624.5621474],[0.11087189],[0.10744117],[0.76494662],[0.12709129],[0.08485075],[0.02761204],[0.02238405]
284,[27950.14407538],[0.1239641],[0.12049295],[0.76217639],[0.14037466],[0.09763629],[0.039723],[0.01956405]
285,[27344.55298461],[0.09961223],[0.09621628],[0.76732909],[0.11566723],[0.07385484],[0.0171963],[0.01987415]
286,[27832.87384741],[0.11924846],[0.11579187],[0.76317419],[0.13559016],[0.09303111],[0.0353608],[0.02117074]
287,[27959.18746776],[0.12432776],[0.12085548],[0.76209944],[0.14074362],[0.09799142],[0.04005939],[0.0199136]
288,[27520.13673081],[0.10667276],[0.10325501],[0.76583512],[0.12283085],[0.08074998],[0.02372764],[0.01932462]
289,[27772.44032531],[0.11681833],[0.11336924],[0.76368839],[0.13312455],[0.0906579],[0.0331128],[0.01838292]
290,[27946.63365519],[0.12382294],[0.12035222],[0.76220625],[0.14023143],[0.09749844],[0.03959242],[0.02066684]
291,[25239.39666638],[0.01496024],[0.01182572],[0.78524091],[0.02977927],[0.00881426],[0.06111103],[0.0035116]
292,[27183.07401984],[0.09311888],[0.08974299],[0.76870304],[0.10907908],[0.06751359],[0.01118963],[0.02288702]
293,[27652.59035448],[0.11199895],[0.10856475],[0.76470814],[0.1282348],[0.08595141],[0.02865463],[0.02040087]
294,[27689.32382121],[0.11347607],[0.1100373],[0.76439559],[0.12973349],[0.08739393],[0.03002104],[0.01481387]
295,[28005.78893226],[0.12620168],[0.12272361],[0.76170293],[0.1426449],[0.09982145],[0.04179287],[0.02113037]
296,[27769.92744072],[0.11671728],[0.1132685],[0.76370977],[0.13302202],[0.09055921],[0.03301932],[0.0210866]
297,[24925.40594889],[0.00233413],[0.0007614],[0.78791251],[0.0169688],[0.02114462],[0.07279081],[0.04770221]
298,[27949.54222644],[0.1239399],[0.12046882],[0.76218151],[0.1403501],[0.09761265],[0.03970061],[0.01993185]
299,[27859.40797229],[0.12031545],[0.11685556],[0.76294842],[0.13667273],[0.0940731],[0.03634781],[0.01958595]
300,[8766.14685305],[0.64745778],[0.64854654],[0.92540432],[0.64231045],[0.65571576],[0.67388082],[0.12883592]
301,[27967.63408555],[0.12466741],[0.12119408],[0.76202757],[0.14108823],[0.09832312],[0.04037359],[0.01969888]
302,[27986.4282181],[0.12542315],[0.12194749],[0.76186766],[0.14185501],[0.09906116],[0.04107269],[0.02082037]
303,[26476.57816074],[0.06470946],[0.0614213],[0.77471429],[0.08025485],[0.03976963],[0.01509051],[0.00548779]
304,[24349.95743821],[0.02080566],[0.02382972],[0.79280874],[0.00650883],[0.04374238],[0.09419627],[0.98480946]
305,[27596.54180431],[0.10974514],[0.1063179],[0.76518503],[0.12594809],[0.08375039],[0.02656975],[0.01965572]
306,[27252.90686789],[0.09592698],[0.09254241],[0.76810886],[0.11192818],[0.07025591],[0.01378726],[0.15712324]
307,[25193.79542989],[0.01312653],[0.00999768],[0.78562891],[0.02791879],[0.01060502],[0.0628073],[0.01452931]
308,[27639.0350638],[0.11145387],[0.10802135],[0.76482347],[0.12768176],[0.08541909],[0.02815041],[0.0143728]
309,[5616.24188494],[0.77412094],[0.77481852],[0.95220544],[0.77082297],[0.77941194],[0.79105057],[0.52497523]
310,[26551.92994933],[0.06773948],[0.06444197],[0.77407316],[0.08332912],[0.04272868],[0.01228759],[0.01348941]
311,[27714.05608939],[0.1144706],[0.11102876],[0.76418515],[0.13074254],[0.08836516],[0.03094103],[0.01556451]
312,[27137.96231917],[0.09130486],[0.08793457],[0.76908687],[0.10723857],[0.06574206],[0.00951157],[0.02147748]
313,[27079.17560449],[0.08894095],[0.08557795],[0.76958706],[0.10484014],[0.06343352],[0.00732483],[0.02015861]
314,[28025.57985524],[0.12699751],[0.12351698],[0.76153454],[0.14345235],[0.10059864],[0.04252905],[0.02279375]
315,[9658.92025974],[0.61155781],[0.61275744],[0.91780812],[0.60588632],[0.62065671],[0.64067155],[0.41903084]
316,[27936.38326227],[0.12341076],[0.11994131],[0.76229347],[0.13981323],[0.0970959],[0.03921113],[0.02151848]
317,[27638.86340781],[0.11144697],[0.10801447],[0.76482493],[0.12767476],[0.08541235],[0.02814402],[0.01580776]
318,[27923.21165331],[0.12288111],[0.11941329],[0.76240554],[0.13927584],[0.09657866],[0.03872117],[0.02022682]
319,[28076.72961002],[0.12905433],[0.12556745],[0.76109933],[0.1455392],[0.10260728],[0.04443171],[0.02152078]
320,[26689.79968057],[0.07328346],[0.06996883],[0.77290009],[0.08895405],[0.0481428],[0.00715913],[0.00717488]
321,[26961.48783191],[0.08420852],[0.08086014],[0.77058841],[0.10003861],[0.05881194],[0.00294709],[0.01726428]
322,[26667.79689153],[0.07239869],[0.06908679],[0.7730873],[0.08805636],[0.04727875],[0.00797758],[0.02085278]
323,[27297.85164208],[0.09773429],[0.09434414],[0.76772645],[0.11376187],[0.07202088],[0.01545911],[0.01665522]
324,[27830.41217346],[0.11914948],[0.11569319],[0.76319513],[0.13548973],[0.09293444],[0.03526923],[0.02112083]
325,[27803.43691524],[0.11806475],[0.11461182],[0.76342465],[0.13438917],[0.09187513],[0.0342658],[0.01867066]
326,[27420.35901154],[0.10266053],[0.09925516],[0.76668409],[0.11876003],[0.07683173],[0.02001612],[0.01919459]
327,[26912.23626935],[0.08222803],[0.07888576],[0.77100747],[0.09802921],[0.05687784],[0.00111504],[0.01341443]
328,[27843.14795423],[0.1196616],[0.11620374],[0.76308677],[0.13600934],[0.09343457],[0.03574297],[0.02154693]
329,[27888.20210064],[0.12147331],[0.11800985],[0.76270342],[0.13784749],[0.09520384],[0.03741889],[0.01836546]
330,[26255.47895604],[0.05581867],[0.05255797],[0.77659552],[0.07123426],[0.0310871],[0.02331493],[0.00853444]
331,[27339.77728412],[0.09942019],[0.09602484],[0.76736972],[0.11547239],[0.0736673],[0.01701865],[0.00900402]
332,[27355.8509146],[0.10006654],[0.09666919],[0.76723296],[0.11612818],[0.07429851],[0.01761656],[0.01832336]
333,[27917.15588218],[0.12263759],[0.11917053],[0.76245707],[0.13902877],[0.09634085],[0.03849591],[0.02155649]
334,[26154.94660801],[0.05177609],[0.04852788],[0.77745091],[0.06713266],[0.02713921],[0.02705452],[0.00360038]
335,[25744.92214532],[0.0352883],[0.032091],[0.78093962],[0.05040413],[0.01103763],[0.04230656],[0.07979034]
336,[26718.66618113],[0.07444424],[0.07112601],[0.77265447],[0.09013177],[0.04927638],[0.00608536],[0.0203393]
337,[27726.73493497],[0.11498043],[0.11153702],[0.76407727],[0.13125982],[0.08886305],[0.03141265],[0.02041341]
338,[9281.77370821],[0.62672353],[0.62787632],[0.92101709],[0.62127347],[0.63546718],[0.6547006],[0.00019295]
339,[25739.34886856],[0.03506419],[0.03186758],[0.78098704],[0.05017674],[0.01081877],[0.04251387],[0.01145767]
340,[26862.46937809],[0.08022681],[0.07689073],[0.77143092],[0.09599877],[0.0549235],[0.00073618],[0.0198533]
341,[28055.43875702],[0.12819819],[0.12471395],[0.76128048],[0.14467056],[0.10177119],[0.04363974],[0.01973021]
