N,N_no_emb,D,C,C_no_emb,C_6ND,C_6ND_no_emb,portion_steps_elapsed,train_tokens,total_steps,current_steps,total_epochs,current_epoch,peak_lr,loss
522374400,393268480,2952790016,9254771477619671040,6967435448124702720,9254771477603942400,6967435448108974080,0.352,2952790016,8000,2816,32,11,0.002,3.234327390819089
522374400,393268480,3221225472,10096114339220029440,7600838670680064000,10096114339204300800,7600838670664335360,0.384,3221225472,8000,3072,32,12,0.002,3.2100211760262027
522374400,393268480,3489660928,10937457200820387840,8234241893235425280,10937457200804659200,8234241893219696640,0.416,3489660928,8000,3328,32,13,0.002,3.186979151127161
522374400,393268480,3758096384,11778800062420746240,8867645115790786560,11778800062405017600,8867645115775057920,0.448,3758096384,8000,3584,32,14,0.002,3.1651791795738973
522374400,393268480,4026531840,12620142924021104640,9501048338346147840,12620142924005376000,9501048338330419200,0.48,4026531840,8000,3840,32,15,0.002,3.145356281689601
522374400,393268480,4294967296,13461485785621463040,10134451560901509120,13461485785605734400,10134451560885780480,0.512,4294967296,8000,4096,32,16,0.002,3.126656086969888
522374400,393268480,4563402752,14302828647221821440,10767854783456870400,14302828647206092800,10767854783441141760,0.544,4563402752,8000,4352,32,17,0.002,3.110233113518916
522374400,393268480,4831838208,15144171508822179840,11401258006012231680,15144171508806451200,11401258005996503040,0.576,4831838208,8000,4608,32,18,0.002,3.093900419626152
522374400,393268480,5100273664,15985514370422538240,12034661228567592960,15985514370406809600,12034661228551864320,0.608,5100273664,8000,4864,32,19,0.002,3.077908367034979
522374400,393268480,5368709120,16826857232022896640,12668064451122954240,16826857232007168000,12668064451107225600,0.64,5368709120,8000,5120,32,20,0.002,3.06288019719068
522374400,393268480,5637144576,17668200093623255040,13301467673678315520,17668200093607526400,13301467673662586880,0.672,5637144576,8000,5376,32,21,0.002,3.049363897764124
522374400,393268480,5905580032,18509542955223613440,13934870896233676800,18509542955207884800,13934870896217948160,0.704,5905580032,8000,5632,32,22,0.002,3.0360481736133806
522374400,393268480,6174015488,19350885816823971840,14568274118789038080,19350885816808243200,14568274118773309440,0.736,6174015488,8000,5888,32,23,0.002,3.0240232322830707
522374400,393268480,6442450944,20192228678424330240,15201677341344399360,20192228678408601600,15201677341328670720,0.768,6442450944,8000,6144,32,24,0.002,3.012986400630325
522374400,393268480,6710886400,21033571540024688640,15835080563899760640,21033571540008960000,15835080563884032000,0.8,6710886400,8000,6400,32,25,0.002,3.003225784661481
522374400,393268480,6979321856,21874914401625047040,16468483786455121920,21874914401609318400,16468483786439393280,0.832,6979321856,8000,6656,32,26,0.002,2.9934742667828687
522374400,393268480,7247757312,22716257263225405440,17101887009010483200,22716257263209676800,17101887008994754560,0.864,7247757312,8000,6912,32,27,0.002,2.9854021874489263
522374400,393268480,7516192768,23557600124825763840,17735290231565844480,23557600124810035200,17735290231550115840,0.896,7516192768,8000,7168,32,28,0.002,2.978553075605305
522374400,393268480,7784628224,24398942986426122240,18368693454121205760,24398942986410393600,18368693454105477120,0.928,7784628224,8000,7424,32,29,0.002,2.9725501886277925
522374400,393268480,8053063680,25240285848026480640,19002096676676567040,25240285848010752000,19002096676660838400,0.96,8053063680,8000,7680,32,30,0.002,2.967725177964894
522374400,393268480,8321499136,26081628709626839040,19635499899231928320,26081628709611110400,19635499899216199680,0.992,8321499136,8000,7936,32,31,0.002,2.963852154178312
522374400,393268480,8388608000,26291964425026928640,19793850704870768640,26291964425011200000,19793850704855040000,1.0,8388608000,8000,8000,32,32,0.002,2.9630150656739715
522374400,393268480,268435456,841342861616087040,633403222571089920,841342861600358400,633403222555361280,0.0213333333333333,268435456,12000,256,47,1,0.0004,4.941211181518156
522374400,393268480,536870912,1682685723216445440,1266806445126451200,1682685723200716800,1266806445110722560,0.0426666666666666,536870912,12000,512,47,2,0.0004,4.103657201048918
522374400,393268480,805306368,2524028584816803840,1900209667681812480,2524028584801075200,1900209667666083840,0.064,805306368,12000,768,47,3,0.0004,3.820890078844968
522374400,393268480,1073741824,3365371446417162240,2533612890237173760,3365371446401433600,2533612890221445120,0.0853333333333333,1073741824,12000,1024,47,4,0.0004,3.6622386480448768
522374400,393268480,1342177280,4206714308017520640,3167016112792535040,4206714308001792000,3167016112776806400,0.1066666666666666,1342177280,12000,1280,47,5,0.0004,3.5588084892660845
522374400,393268480,1610612736,5048057169617879040,3800419335347896320,5048057169602150400,3800419335332167680,0.128,1610612736,12000,1536,47,6,0.0004,3.486013681278564
522374400,393268480,1879048192,5889400031218237440,4433822557903257600,5889400031202508800,4433822557887528960,0.1493333333333333,1879048192,12000,1792,47,7,0.0004,3.429309514060151
522374400,393268480,2147483648,6730742892818595840,5067225780458618880,6730742892802867200,5067225780442890240,0.1706666666666666,2147483648,12000,2048,47,8,0.0004,3.383386663685087
522374400,393268480,2415919104,7572085754418954240,5700629003013980160,7572085754403225600,5700629002998251520,0.192,2415919104,12000,2304,47,9,0.0004,3.344008766813204
522374400,393268480,2684354560,8413428616019312640,6334032225569341440,8413428616003584000,6334032225553612800,0.2133333333333333,2684354560,12000,2560,47,10,0.0004,3.312305503844982
522374400,393268480,2952790016,9254771477619671040,6967435448124702720,9254771477603942400,6967435448108974080,0.2346666666666666,2952790016,12000,2816,47,11,0.0004,3.2829271797381807
522374400,393268480,3221225472,10096114339220029440,7600838670680064000,10096114339204300800,7600838670664335360,0.256,3221225472,12000,3072,47,12,0.0004,3.256815822154749
522374400,393268480,3489660928,10937457200820387840,8234241893235425280,10937457200804659200,8234241893219696640,0.2773333333333333,3489660928,12000,3328,47,13,0.0004,3.232560368574923
522374400,393268480,3758096384,11778800062420746240,8867645115790786560,11778800062405017600,8867645115775057920,0.2986666666666667,3758096384,12000,3584,47,14,0.0004,3.2112089807051234
522374400,393268480,4026531840,12620142924021104640,9501048338346147840,12620142924005376000,9501048338330419200,0.32,4026531840,12000,3840,47,15,0.0004,3.1924786554882303
522374400,393268480,4294967296,13461485785621463040,10134451560901509120,13461485785605734400,10134451560885780480,0.3413333333333333,4294967296,12000,4096,47,16,0.0004,3.173883285402553
522374400,393268480,4563402752,14302828647221821440,10767854783456870400,14302828647206092800,10767854783441141760,0.3626666666666667,4563402752,12000,4352,47,17,0.0004,3.1577810795861296
522374400,393268480,4831838208,15144171508822179840,11401258006012231680,15144171508806451200,11401258005996503040,0.384,4831838208,12000,4608,47,18,0.0004,3.143316890957067
522374400,393268480,5100273664,15985514370422538240,12034661228567592960,15985514370406809600,12034661228551864320,0.4053333333333333,5100273664,12000,4864,47,19,0.0004,3.129363808548078
522374400,393268480,5368709120,16826857232022896640,12668064451122954240,16826857232007168000,12668064451107225600,0.4266666666666667,5368709120,12000,5120,47,20,0.0004,3.1160807830747217
522374400,393268480,5637144576,17668200093623255040,13301467673678315520,17668200093607526400,13301467673662586880,0.448,5637144576,12000,5376,47,21,0.0004,3.1041885505255777
522374400,393268480,5905580032,18509542955223613440,13934870896233676800,18509542955207884800,13934870896217948160,0.4693333333333333,5905580032,12000,5632,47,22,0.0004,3.091962354548741
522374400,393268480,6174015488,19350885816823971840,14568274118789038080,19350885816808243200,14568274118773309440,0.4906666666666666,6174015488,12000,5888,47,23,0.0004,3.080671162344516
522374400,393268480,6442450944,20192228678424330240,15201677341344399360,20192228678408601600,15201677341328670720,0.512,6442450944,12000,6144,47,24,0.0004,3.070528886921238
522374400,393268480,6710886400,21033571540024688640,15835080563899760640,21033571540008960000,15835080563884032000,0.5333333333333333,6710886400,12000,6400,47,25,0.0004,3.0607620813534595
522374400,393268480,6979321856,21874914401625047040,16468483786455121920,21874914401609318400,16468483786439393280,0.5546666666666666,6979321856,12000,6656,47,26,0.0004,3.050872339808848
522374400,393268480,7247757312,22716257263225405440,17101887009010483200,22716257263209676800,17101887008994754560,0.576,7247757312,12000,6912,47,27,0.0004,3.042490972322412
522374400,393268480,7516192768,23557600124825763840,17735290231565844480,23557600124810035200,17735290231550115840,0.5973333333333334,7516192768,12000,7168,47,28,0.0004,3.033313869353151
522374400,393268480,7784628224,24398942986426122240,18368693454121205760,24398942986410393600,18368693454105477120,0.6186666666666667,7784628224,12000,7424,47,29,0.0004,3.0249367358046584
522374400,393268480,8053063680,25240285848026480640,19002096676676567040,25240285848010752000,19002096676660838400,0.64,8053063680,12000,7680,47,30,0.0004,3.017607450892683
522374400,393268480,8321499136,26081628709626839040,19635499899231928320,26081628709611110400,19635499899216199680,0.6613333333333333,8321499136,12000,7936,47,31,0.0004,3.009979272115743
522374400,393268480,8589934592,26922971571227197440,20268903121787289600,26922971571211468800,20268903121771560960,0.6826666666666666,8589934592,12000,8192,47,32,0.0004,3.002993734640768
522374400,393268480,8858370048,27764314432827555840,20902306344342650880,27764314432811827200,20902306344326922240,0.704,8858370048,12000,8448,47,33,0.0004,2.9967490217241
522374400,393268480,9126805504,28605657294427914240,21535709566898012160,28605657294412185600,21535709566882283520,0.7253333333333334,9126805504,12000,8704,47,34,0.0004,2.9904465214640368
522374400,393268480,9395240960,29447000156028272640,22169112789453373440,29447000156012544000,22169112789437644800,0.7466666666666667,9395240960,12000,8960,47,35,0.0004,2.9845940669474658
522374400,393268480,9663676416,30288343017628631040,22802516012008734720,30288343017612902400,22802516011993006080,0.768,9663676416,12000,9216,47,36,0.0004,2.979060786747141
522374400,393268480,9932111872,31129685879228989440,23435919234564096000,31129685879213260800,23435919234548367360,0.7893333333333333,9932111872,12000,9472,47,37,0.0004,2.974093931086827
522374400,393268480,10200547328,31971028740829347840,24069322457119457280,31971028740813619200,24069322457103728640,0.8106666666666666,10200547328,12000,9728,47,38,0.0004,2.9692189474299084
522374400,393268480,10468982784,32812371602429706240,24702725679674818560,32812371602413977600,24702725679659089920,0.832,10468982784,12000,9984,47,39,0.0004,2.9649919061921537
522374400,393268480,10737418240,33653714464030064640,25336128902230179840,33653714464014336000,25336128902214451200,0.8533333333333334,10737418240,12000,10240,47,40,0.0004,2.96104119787924
522374400,393268480,11005853696,34495057325630423040,25969532124785541120,34495057325614694400,25969532124769812480,0.8746666666666667,11005853696,12000,10496,47,41,0.0004,2.9575116927735507
522374400,393268480,11274289152,35336400187230781440,26602935347340902400,35336400187215052800,26602935347325173760,0.896,11274289152,12000,10752,47,42,0.0004,2.954278093762696
522374400,393268480,11542724608,36177743048831139840,27236338569896263680,36177743048815411200,27236338569880535040,0.9173333333333332,11542724608,12000,11008,47,43,0.0004,2.9512840162497014
522374400,393268480,11811160064,37019085910431498240,27869741792451624960,37019085910415769600,27869741792435896320,0.9386666666666666,11811160064,12000,11264,47,44,0.0004,2.948695142986253
522374400,393268480,12079595520,37860428772031856640,28503145015006986240,37860428772016128000,28503145014991257600,0.96,12079595520,12000,11520,47,45,0.0004,2.946578636066988
522374400,393268480,12348030976,38701771633632215040,29136548237562347520,38701771633616486400,29136548237546618880,0.9813333333333332,12348030976,12000,11776,47,46,0.0004,2.944548156345263
522374400,393268480,12582912000,39437946637532528640,29690776057298288640,39437946637516800000,29690776057282560000,1.0,12582912000,12000,12000,47,47,0.0004,2.942853770917281
522374400,393268480,268435456,841342861616087040,633403222571089920,841342861600358400,633403222555361280,0.0213333333333333,268435456,12000,256,47,1,0.001,4.952238529513124
522374400,393268480,536870912,1682685723216445440,1266806445126451200,1682685723200716800,1266806445110722560,0.0426666666666666,536870912,12000,512,47,2,0.001,3.9845961160608567
522374400,393268480,805306368,2524028584816803840,1900209667681812480,2524028584801075200,1900209667666083840,0.064,805306368,12000,768,47,3,0.001,3.706888658576645
522374400,393268480,1073741824,3365371446417162240,2533612890237173760,3365371446401433600,2533612890221445120,0.0853333333333333,1073741824,12000,1024,47,4,0.001,3.5561027362709865
522374400,393268480,1342177280,4206714308017520640,3167016112792535040,4206714308001792000,3167016112776806400,0.1066666666666666,1342177280,12000,1280,47,5,0.001,3.460225797171006
522374400,393268480,1610612736,5048057169617879040,3800419335347896320,5048057169602150400,3800419335332167680,0.128,1610612736,12000,1536,47,6,0.001,3.3948102119611576
522374400,393268480,1879048192,5889400031218237440,4433822557903257600,5889400031202508800,4433822557887528960,0.1493333333333333,1879048192,12000,1792,47,7,0.001,3.342773573531304
522374400,393268480,2147483648,6730742892818595840,5067225780458618880,6730742892802867200,5067225780442890240,0.1706666666666666,2147483648,12000,2048,47,8,0.001,3.340062800562009
522374400,393268480,2415919104,7572085754418954240,5700629003013980160,7572085754403225600,5700629002998251520,0.192,2415919104,12000,2304,47,9,0.001,3.297750795260072
522374400,393268480,2684354560,8413428616019312640,6334032225569341440,8413428616003584000,6334032225553612800,0.2133333333333333,2684354560,12000,2560,47,10,0.001,3.2640246506780386
522374400,393268480,2952790016,9254771477619671040,6967435448124702720,9254771477603942400,6967435448108974080,0.2346666666666666,2952790016,12000,2816,47,11,0.001,3.2339025989640504
522374400,393268480,3221225472,10096114339220029440,7600838670680064000,10096114339204300800,7600838670664335360,0.256,3221225472,12000,3072,47,12,0.001,3.2069438314065337
522374400,393268480,3489660928,10937457200820387840,8234241893235425280,10937457200804659200,8234241893219696640,0.2773333333333333,3489660928,12000,3328,47,13,0.001,3.1855863134842366
522374400,393268480,3758096384,11778800062420746240,8867645115790786560,11778800062405017600,8867645115775057920,0.2986666666666667,3758096384,12000,3584,47,14,0.001,3.1650895818602294
522374400,393268480,4026531840,12620142924021104640,9501048338346147840,12620142924005376000,9501048338330419200,0.32,4026531840,12000,3840,47,15,0.001,3.145207057707012
522374400,393268480,4294967296,13461485785621463040,10134451560901509120,13461485785605734400,10134451560885780480,0.3413333333333333,4294967296,12000,4096,47,16,0.001,3.1286925862077624
522374400,393268480,4563402752,14302828647221821440,10767854783456870400,14302828647206092800,10767854783441141760,0.3626666666666667,4563402752,12000,4352,47,17,0.001,3.1125451694242656
522374400,393268480,4831838208,15144171508822179840,11401258006012231680,15144171508806451200,11401258005996503040,0.384,4831838208,12000,4608,47,18,0.001,3.0981251783668995
522374400,393268480,5100273664,15985514370422538240,12034661228567592960,15985514370406809600,12034661228551864320,0.4053333333333333,5100273664,12000,4864,47,19,0.001,3.084176723146811
522374400,393268480,5368709120,16826857232022896640,12668064451122954240,16826857232007168000,12668064451107225600,0.4266666666666667,5368709120,12000,5120,47,20,0.001,3.0718375355936587
522374400,393268480,5637144576,17668200093623255040,13301467673678315520,17668200093607526400,13301467673662586880,0.448,5637144576,12000,5376,47,21,0.001,3.05994895612821
522374400,393268480,5905580032,18509542955223613440,13934870896233676800,18509542955207884800,13934870896217948160,0.4693333333333333,5905580032,12000,5632,47,22,0.001,3.048379407729953
522374400,393268480,6174015488,19350885816823971840,14568274118789038080,19350885816808243200,14568274118773309440,0.4906666666666666,6174015488,12000,5888,47,23,0.001,3.0369132414925843
522374400,393268480,6442450944,20192228678424330240,15201677341344399360,20192228678408601600,15201677341328670720,0.512,6442450944,12000,6144,47,24,0.001,3.025695049436763
522374400,393268480,6710886400,21033571540024688640,15835080563899760640,21033571540008960000,15835080563884032000,0.5333333333333333,6710886400,12000,6400,47,25,0.001,3.016330625396222
522374400,393268480,6979321856,21874914401625047040,16468483786455121920,21874914401609318400,16468483786439393280,0.5546666666666666,6979321856,12000,6656,47,26,0.001,3.006446841638536
522374400,393268480,7247757312,22716257263225405440,17101887009010483200,22716257263209676800,17101887008994754560,0.576,7247757312,12000,6912,47,27,0.001,2.997073363047093
522374400,393268480,7516192768,23557600124825763840,17735290231565844480,23557600124810035200,17735290231550115840,0.5973333333333334,7516192768,12000,7168,47,28,0.001,2.988384837284684
522374400,393268480,7784628224,24398942986426122240,18368693454121205760,24398942986410393600,18368693454105477120,0.6186666666666667,7784628224,12000,7424,47,29,0.001,2.9790964936837554
522374400,393268480,8053063680,25240285848026480640,19002096676676567040,25240285848010752000,19002096676660838400,0.64,8053063680,12000,7680,47,30,0.001,2.9700621038209647
522374400,393268480,8321499136,26081628709626839040,19635499899231928320,26081628709611110400,19635499899216199680,0.6613333333333333,8321499136,12000,7936,47,31,0.001,2.962764871539548
522374400,393268480,8589934592,26922971571227197440,20268903121787289600,26922971571211468800,20268903121771560960,0.6826666666666666,8589934592,12000,8192,47,32,0.001,2.9545262705069035
522374400,393268480,8858370048,27764314432827555840,20902306344342650880,27764314432811827200,20902306344326922240,0.704,8858370048,12000,8448,47,33,0.001,2.94733430352062
522374400,393268480,9126805504,28605657294427914240,21535709566898012160,28605657294412185600,21535709566882283520,0.7253333333333334,9126805504,12000,8704,47,34,0.001,2.9402328887954354
522374400,393268480,9395240960,29447000156028272640,22169112789453373440,29447000156012544000,22169112789437644800,0.7466666666666667,9395240960,12000,8960,47,35,0.001,2.9334126708563417
522374400,393268480,9663676416,30288343017628631040,22802516012008734720,30288343017612902400,22802516011993006080,0.768,9663676416,12000,9216,47,36,0.001,2.926949724555016
522374400,393268480,9932111872,31129685879228989440,23435919234564096000,31129685879213260800,23435919234548367360,0.7893333333333333,9932111872,12000,9472,47,37,0.001,2.920976337045431
522374400,393268480,10200547328,31971028740829347840,24069322457119457280,31971028740813619200,24069322457103728640,0.8106666666666666,10200547328,12000,9728,47,38,0.001,2.9150784285739064
522374400,393268480,10468982784,32812371602429706240,24702725679674818560,32812371602413977600,24702725679659089920,0.832,10468982784,12000,9984,47,39,0.001,2.9097101863008
522374400,393268480,10737418240,33653714464030064640,25336128902230179840,33653714464014336000,25336128902214451200,0.8533333333333334,10737418240,12000,10240,47,40,0.001,2.904841000912711
522374400,393268480,11005853696,34495057325630423040,25969532124785541120,34495057325614694400,25969532124769812480,0.8746666666666667,11005853696,12000,10496,47,41,0.001,2.900261650560424
522374400,393268480,11274289152,35336400187230781440,26602935347340902400,35336400187215052800,26602935347325173760,0.896,11274289152,12000,10752,47,42,0.001,2.8961558945011348
522374400,393268480,11542724608,36177743048831139840,27236338569896263680,36177743048815411200,27236338569880535040,0.9173333333333332,11542724608,12000,11008,47,43,0.001,2.892539764754474
522374400,393268480,11811160064,37019085910431498240,27869741792451624960,37019085910415769600,27869741792435896320,0.9386666666666666,11811160064,12000,11264,47,44,0.001,2.8891576379537582
522374400,393268480,12079595520,37860428772031856640,28503145015006986240,37860428772016128000,28503145014991257600,0.96,12079595520,12000,11520,47,45,0.001,2.8861939318012446
522374400,393268480,12348030976,38701771633632215040,29136548237562347520,38701771633616486400,29136548237546618880,0.9813333333333332,12348030976,12000,11776,47,46,0.001,2.883639450650662
522374400,393268480,12582912000,39437946637532528640,29690776057298288640,39437946637516800000,29690776057282560000,1.0,12582912000,12000,12000,47,47,0.001,2.8815669706091285
522374400,393268480,268435456,841342861616087040,633403222571089920,841342861600358400,633403222555361280,0.0213333333333333,268435456,12000,256,47,1,0.002,5.221979321562685
522374400,393268480,536870912,1682685723216445440,1266806445126451200,1682685723200716800,1266806445110722560,0.0426666666666666,536870912,12000,512,47,2,0.002,4.156243492790964
522374400,393268480,805306368,2524028584816803840,1900209667681812480,2524028584801075200,1900209667666083840,0.064,805306368,12000,768,47,3,0.002,3.8059168679756112
522374400,393268480,1073741824,3365371446417162240,2533612890237173760,3365371446401433600,2533612890221445120,0.0853333333333333,1073741824,12000,1024,47,4,0.002,3.6263152946485206
522374400,393268480,1342177280,4206714308017520640,3167016112792535040,4206714308001792000,3167016112776806400,0.1066666666666666,1342177280,12000,1280,47,5,0.002,3.516532034089323
522374400,393268480,1610612736,5048057169617879040,3800419335347896320,5048057169602150400,3800419335332167680,0.128,1610612736,12000,1536,47,6,0.002,3.440808229555841
522374400,393268480,1879048192,5889400031218237440,4433822557903257600,5889400031202508800,4433822557887528960,0.1493333333333333,1879048192,12000,1792,47,7,0.002,3.3831308607186656
522374400,393268480,2147483648,6730742892818595840,5067225780458618880,6730742892802867200,5067225780442890240,0.1706666666666666,2147483648,12000,2048,47,8,0.002,3.339264678186737
522374400,393268480,2415919104,7572085754418954240,5700629003013980160,7572085754403225600,5700629002998251520,0.192,2415919104,12000,2304,47,9,0.002,3.3053224773320835
522374400,393268480,2684354560,8413428616019312640,6334032225569341440,8413428616003584000,6334032225553612800,0.2133333333333333,2684354560,12000,2560,47,10,0.002,3.2721663853735663
522374400,393268480,2952790016,9254771477619671040,6967435448124702720,9254771477603942400,6967435448108974080,0.2346666666666666,2952790016,12000,2816,47,11,0.002,3.24456583688152
522374400,393268480,3221225472,10096114339220029440,7600838670680064000,10096114339204300800,7600838670664335360,0.256,3221225472,12000,3072,47,12,0.002,3.2217849654552992
522374400,393268480,3489660928,10937457200820387840,8234241893235425280,10937457200804659200,8234241893219696640,0.2773333333333333,3489660928,12000,3328,47,13,0.002,3.201355811441317
522374400,393268480,3758096384,11778800062420746240,8867645115790786560,11778800062405017600,8867645115775057920,0.2986666666666667,3758096384,12000,3584,47,14,0.002,3.1823577425675467
522374400,393268480,4026531840,12620142924021104640,9501048338346147840,12620142924005376000,9501048338330419200,0.32,4026531840,12000,3840,47,15,0.002,3.164583855716046
522374400,393268480,4294967296,13461485785621463040,10134451560901509120,13461485785605734400,10134451560885780480,0.3413333333333333,4294967296,12000,4096,47,16,0.002,3.149779853411019
522374400,393268480,4563402752,14302828647221821440,10767854783456870400,14302828647206092800,10767854783441141760,0.3626666666666667,4563402752,12000,4352,47,17,0.002,3.1351857941481285
522374400,393268480,4831838208,15144171508822179840,11401258006012231680,15144171508806451200,11401258005996503040,0.384,4831838208,12000,4608,47,18,0.002,3.1200961185386404
522374400,393268480,5100273664,15985514370422538240,12034661228567592960,15985514370406809600,12034661228551864320,0.4053333333333333,5100273664,12000,4864,47,19,0.002,3.1074588567134924
522374400,393268480,5368709120,16826857232022896640,12668064451122954240,16826857232007168000,12668064451107225600,0.4266666666666667,5368709120,12000,5120,47,20,0.002,3.0943431646446697
522374400,393268480,5637144576,17668200093623255040,13301467673678315520,17668200093607526400,13301467673662586880,0.448,5637144576,12000,5376,47,21,0.002,3.0820951579371467
522374400,393268480,5905580032,18509542955223613440,13934870896233676800,18509542955207884800,13934870896217948160,0.4693333333333333,5905580032,12000,5632,47,22,0.002,3.0707781014498323
522374400,393268480,6174015488,19350885816823971840,14568274118789038080,19350885816808243200,14568274118773309440,0.4906666666666666,6174015488,12000,5888,47,23,0.002,3.059157646843232
522374400,393268480,6442450944,20192228678424330240,15201677341344399360,20192228678408601600,15201677341328670720,0.512,6442450944,12000,6144,47,24,0.002,3.050315995933488
522374400,393268480,6710886400,21033571540024688640,15835080563899760640,21033571540008960000,15835080563884032000,0.5333333333333333,6710886400,12000,6400,47,25,0.002,3.039125233888626
522374400,393268480,6979321856,21874914401625047040,16468483786455121920,21874914401609318400,16468483786439393280,0.5546666666666666,6979321856,12000,6656,47,26,0.002,3.028418065398
522374400,393268480,7247757312,22716257263225405440,17101887009010483200,22716257263209676800,17101887008994754560,0.576,7247757312,12000,6912,47,27,0.002,3.0196844044839963
522374400,393268480,7516192768,23557600124825763840,17735290231565844480,23557600124810035200,17735290231550115840,0.5973333333333334,7516192768,12000,7168,47,28,0.002,3.00964226515498
522374400,393268480,7784628224,24398942986426122240,18368693454121205760,24398942986410393600,18368693454105477120,0.6186666666666667,7784628224,12000,7424,47,29,0.002,3.0000510710524395
522374400,393268480,8053063680,25240285848026480640,19002096676676567040,25240285848010752000,19002096676660838400,0.64,8053063680,12000,7680,47,30,0.002,2.9916141583235003
522374400,393268480,8321499136,26081628709626839040,19635499899231928320,26081628709611110400,19635499899216199680,0.6613333333333333,8321499136,12000,7936,47,31,0.002,2.982639296387788
522374400,393268480,8589934592,26922971571227197440,20268903121787289600,26922971571211468800,20268903121771560960,0.6826666666666666,8589934592,12000,8192,47,32,0.002,2.9741457038908266
522374400,393268480,8858370048,27764314432827555840,20902306344342650880,27764314432811827200,20902306344326922240,0.704,8858370048,12000,8448,47,33,0.002,2.969343708798988
522374400,393268480,9126805504,28605657294427914240,21535709566898012160,28605657294412185600,21535709566882283520,0.7253333333333334,9126805504,12000,8704,47,34,0.002,2.95874166226713
522374400,393268480,9395240960,29447000156028272640,22169112789453373440,29447000156012544000,22169112789437644800,0.7466666666666667,9395240960,12000,8960,47,35,0.002,2.9513045498752035
522374400,393268480,9663676416,30288343017628631040,22802516012008734720,30288343017612902400,22802516011993006080,0.768,9663676416,12000,9216,47,36,0.002,2.944196719879983
522374400,393268480,9932111872,31129685879228989440,23435919234564096000,31129685879213260800,23435919234548367360,0.7893333333333333,9932111872,12000,9472,47,37,0.002,2.937739917630097
522374400,393268480,10200547328,31971028740829347840,24069322457119457280,31971028740813619200,24069322457103728640,0.8106666666666666,10200547328,12000,9728,47,38,0.002,2.931097497668816
522374400,393268480,10468982784,32812371602429706240,24702725679674818560,32812371602413977600,24702725679659089920,0.832,10468982784,12000,9984,47,39,0.002,2.925472921488108
522374400,393268480,10737418240,33653714464030064640,25336128902230179840,33653714464014336000,25336128902214451200,0.8533333333333334,10737418240,12000,10240,47,40,0.002,2.919990911410423
522374400,393268480,11005853696,34495057325630423040,25969532124785541120,34495057325614694400,25969532124769812480,0.8746666666666667,11005853696,12000,10496,47,41,0.002,2.915191387757659
522374400,393268480,11274289152,35336400187230781440,26602935347340902400,35336400187215052800,26602935347325173760,0.896,11274289152,12000,10752,47,42,0.002,2.910554789035814
522374400,393268480,11542724608,36177743048831139840,27236338569896263680,36177743048815411200,27236338569880535040,0.9173333333333332,11542724608,12000,11008,47,43,0.002,2.906658416381106
522374400,393268480,11811160064,37019085910431498240,27869741792451624960,37019085910415769600,27869741792435896320,0.9386666666666666,11811160064,12000,11264,47,44,0.002,2.903041686164215
522374400,393268480,12079595520,37860428772031856640,28503145015006986240,37860428772016128000,28503145014991257600,0.96,12079595520,12000,11520,47,45,0.002,2.900295937201008
522374400,393268480,12348030976,38701771633632215040,29136548237562347520,38701771633616486400,29136548237546618880,0.9813333333333332,12348030976,12000,11776,47,46,0.002,2.897637748625129
522374400,393268480,12582912000,39437946637532528640,29690776057298288640,39437946637516800000,29690776057282560000,1.0,12582912000,12000,12000,47,47,0.002,2.89571093628183
76816896,25174528,134217728,61861135525085184,20273207716085760,61861135518793728,20273207709794304,0.016,134217728,8000,128,63,1,0.0004,6.263865711167455
76816896,25174528,268435456,123722271043878912,40546415425880064,123722271037587456,40546415419588608,0.032,268435456,8000,256,63,2,0.0004,5.559149087872356
76816896,25174528,402653184,185583406562672640,60819623135674368,185583406556381184,60819623129382912,0.048,402653184,8000,384,63,3,0.0004,5.18168166000396
76816896,25174528,536870912,247444542081466368,81092830845468672,247444542075174912,81092830839177216,0.064,536870912,8000,512,63,4,0.0004,4.942277003079653
76816896,25174528,671088640,309305677600260096,101366038555262976,309305677593968640,101366038548971520,0.08,671088640,8000,640,63,5,0.0004,4.731327597051859
76816896,25174528,805306368,371166813119053824,121639246265057280,371166813112762368,121639246258765824,0.096,805306368,8000,768,63,6,0.0004,4.582741980091669
76816896,25174528,939524096,433027948637847552,141912453974851584,433027948631556096,141912453968560128,0.112,939524096,8000,896,63,7,0.0004,4.474723206483759
76816896,25174528,1073741824,494889084156641280,162185661684645888,494889084150349824,162185661678354432,0.128,1073741824,8000,1024,63,8,0.0004,4.388690808555111
76816896,25174528,1207959552,556750219675435008,182458869394440192,556750219669143552,182458869388148736,0.144,1207959552,8000,1152,63,9,0.0004,4.320442654192448
76816896,25174528,1342177280,618611355194228736,202732077104234496,618611355187937280,202732077097943040,0.16,1342177280,8000,1280,63,10,0.0004,4.261745588853955
76816896,25174528,1476395008,680472490713022464,223005284814028800,680472490706731008,223005284807737344,0.176,1476395008,8000,1408,63,11,0.0004,4.216095959069207
76816896,25174528,1610612736,742333626231816192,243278492523823104,742333626225524736,243278492517531648,0.192,1610612736,8000,1536,63,12,0.0004,4.172073579044081
76816896,25174528,1744830464,804194761750609920,263551700233617408,804194761744318464,263551700227325952,0.208,1744830464,8000,1664,63,13,0.0004,4.139036027016118
