step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,router_type,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,loss
40000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.565878510674958
50000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.5323420685766203
60000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.51238232483827
70000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.482707037797027
80000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.4675678639119063
90000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.4480858695822434
100000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.437140708948794
110000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.420059209598848
120000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.4072931188421234
130000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.3872315596560205
140000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.3790589119844614
150000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.3637670149277112
160000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.3471241051988536
170000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.333598314562742
180000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.3178678278849016
190000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.3028931251076896
200000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.29676266035933
210000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.283054776710891
220000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.271020973982237
230000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.2693331871367928
240000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.264512617283564
248000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,
249000,256,1536,12,12,128,1.0,1,Hash,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,2.254544493350668
0,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,10.982284112090976
10000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,3.245813818705847
20000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,3.101267210726649
30000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,3.034946194451841
40000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.996444291286164
50000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.9691264234582797
60000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.9565952914271394
70000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.942999013173353
80000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.9228238906032176
90000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.9115145439451138
100000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.9054369449100106
110000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.897542331730393
120000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.8850425275293308
130000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.8723860841778794
140000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.871634216256011
150000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.856847480459266
160000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.8550304663147505
170000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.846039379082408
180000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.834949327234849
190000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.8254569947212604
200000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.82110242634044
210000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.814304287213546
220000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.805407183471437
230000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.8013032377312386
240000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.7939725254930217
249000,8,640,10,12,64,1.0,1,S-Base,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.794160492473489
0,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,10.9682492442161
10000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,3.080308892404568
20000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.914584671292743
30000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.840588336648862
40000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.793064018420764
50000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.7621121223038485
60000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.740589903040366
70000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.727651509218214
80000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.7004276248805628
90000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.6940367475446814
100000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.675521999968672
110000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.6681599599003776
120000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.648141476480632
130000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.6383985213264203
140000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.626525273726916
150000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.615497877539512
160000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.6018389436255696
170000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.5933491016744723
180000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.5810059366238
190000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.5687567550633603
200000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.55303018436428
210000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.5443523754327155
220000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.5335442740558576
230000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.5253990382356166
240000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.523206090130167
249000,128,640,10,12,64,1.0,1,S-Base,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.524271236352814
0,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,10.982033489450354
10000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,3.142745257749722
20000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.984163781895647
30000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.921602105230181
40000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.8705377422032865
50000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.8458514121019407
60000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.8131764853307435
70000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.795664228317225
80000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.771510471327204
90000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.76762582039755
100000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.7504268416848108
110000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.730377030434987
120000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.7178145705737693
130000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.7123322003101453
140000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.7062546012750426
150000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.684983004652183
160000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.6813489763631524
170000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.6701022853652043
180000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.652715339671998
190000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.643003712347864
200000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.6259613727855142
210000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.622421327986717
220000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.6138375025453864
230000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.607822559170439
240000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.604094547391175
249000,128,640,10,12,64,1.0,1,Hash,42,0.5,2138547200.0,57369600.0,131932000092160.0,130000000000,2.597578358734982
0,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,10.969377046098902
10000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,3.052897041086449
20000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.895662661925721
30000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.82022524709826
40000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.7681897213389512
50000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.742344261524725
60000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.7187230776460267
70000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.7008662145016524
80000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.6813176485330743
90000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.6536551745743333
100000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.659200200498113
110000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.6381792265158754
120000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.623486474209364
130000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.6071333469087263
140000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.593192462524083
150000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.580066101721464
160000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.571764226750834
170000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.5575100640654127
180000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.5431305900596795
190000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.527779953321533
200000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.524521858993437
210000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.509045910934979
220000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.4999608402124025
230000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.4954183048511145
240000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.487586347331652
249000,256,640,10,12,64,1.0,1,S-Base,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.48135210914616
0,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,10.97188327250513
10000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,3.120251875753826
20000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.95775442114002
30000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.891088798734356
40000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.8425619899437664
50000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.812737895709654
60000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.774298648204132
70000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.7605144029698785
80000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.7527451011105715
90000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.739681395968108
100000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.71226954464999
110000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.7077270092887016
120000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.6898701461443277
130000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.6715746933788638
140000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.6516188656192727
150000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.6392443727385224
160000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.6348584765276235
170000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.621199542613681
180000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.609138328033709
190000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.5970457856236586
200000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.591375448379568
210000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.578217759746871
220000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.566971068748923
230000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.5619272881063893
240000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.559546373020473
249000,256,640,10,12,64,1.0,1,Hash,42,0.5,4236108800.0,57369600.0,132361496821760.0,130000000000,2.553531429645526
0,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,10.989426857348723
10000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,3.0371391425572907
20000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.8737958365313827
30000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.798984978305478
40000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.755376638837111
50000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.713084068232014
60000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.698391315925502
70000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.672013282999953
80000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.6544696981563574
90000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.6395576510393006
100000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.620948919973058
110000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.6052536771040558
120000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.5891511724440406
130000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.578280415407027
140000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.5587945050986045
150000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.553531429645526
160000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.536802368383954
170000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.522203599567676
180000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.509139894425213
190000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.500744035964349
200000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.4982691373881987
210000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.4836077129117653
220000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.4754311492614463
230000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.467818486552529
240000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.467191929950972
249000,512,640,10,12,64,1.0,1,S-Base,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.4627433780799173
0,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,10.968123932895788
10000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,3.0776146990178725
20000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.926238624081703
30000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.853683369621403
40000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.7976378816121303
50000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.766153412383891
60000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.748484516219984
70000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.725176610642064
80000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.6993311508278377
90000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.680816403251829
100000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.675365360818283
110000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.6533732241036323
120000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.6433796463087984
130000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.6332920850237307
140000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.614370075656709
150000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.6025908115474383
160000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.590091007346376
170000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.583010917748782
180000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.5677229366707914
190000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.556131639541987
200000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.540311085352673
210000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.533168340094923
220000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.5254616938957724
230000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.5176923920364658
240000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.508482009993578
249000,512,640,10,12,64,1.0,1,Hash,42,0.5,8431232000.0,57369600.0,133220490280960.0,130000000000,2.510267696308015
0,8,640,10,12,64,1.0,1,Hash,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,11.00408828182516
10000,8,640,10,12,64,1.0,1,Hash,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,3.3350041509374853
20000,8,640,10,12,64,1.0,1,Hash,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,3.1742610548080386
30000,8,640,10,12,64,1.0,1,Hash,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,3.106217007878949
40000,8,640,10,12,64,1.0,1,Hash,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,3.066963236791404
50000,8,640,10,12,64,1.0,1,Hash,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,3.0378283548190037
60000,8,640,10,12,64,1.0,1,Hash,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,3.0251092558073966
70000,8,640,10,12,64,1.0,1,Hash,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,3.002239939850566
80000,8,640,10,12,64,1.0,1,Hash,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.99562976770414
90000,8,640,10,12,64,1.0,1,Hash,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.977741576729688
100000,8,640,10,12,64,1.0,1,Hash,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.97683306965743
110000,8,640,10,12,64,1.0,1,Hash,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.961607744239595
120000,8,640,10,12,64,1.0,1,Hash,42,0.5,172083200.0,57369600.0,131529346908160.0,130000000000,2.949295907019
