step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,router_type,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,loss
150000,8,1536,12,12,128,1.0,1,S-Base,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.763490360995568
160000,8,1536,12,12,128,1.0,1,S-Base,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.7552281130032137
170000,8,1536,12,12,128,1.0,1,S-Base,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.7461554307622644
180000,8,1536,12,12,128,1.0,1,S-Base,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.737854712908642
190000,8,1536,12,12,128,1.0,1,S-Base,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.7296648087927675
200000,8,1536,12,12,128,1.0,1,S-Base,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.7221263877701904
210000,8,1536,12,12,128,1.0,1,S-Base,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.7162342626710108
220000,8,1536,12,12,128,1.0,1,S-Base,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.7104311554783487
230000,8,1536,12,12,128,1.0,1,S-Base,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.705939235651944
240000,8,1536,12,12,128,1.0,1,S-Base,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.701360289034888
249000,8,1536,12,12,128,1.0,1,S-Base,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.700178686995584
0,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,10.76429776474077
10000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,3.120853645219719
20000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,3.002844841231677
30000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.9495868747645724
40000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.9188761854026914
50000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.896794416159746
60000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.880749591257724
70000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.8660345437314163
80000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.853133265009257
90000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.8431287029746017
100000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.832117124698452
110000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.821749328029702
120000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.8132245345046605
130000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.802440744892725
140000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.793813152184367
150000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.784161875465846
160000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.776964868200652
170000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.767939077364494
180000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.758937029645837
190000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.750737420405456
200000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.743939237405128
210000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.738588088468659
220000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.733131898778181
230000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.729003551699887
240000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.726289235000761
249000,8,1536,12,12,128,1.0,1,Hash,42,0.25,764522496.0,368123904.0,556814592638976.0,130000000000,2.724830648708054
0,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,10.89574166686703
10000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,3.0560184294679136
20000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.9346100268086848
30000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.879474738625344
40000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.847452548828673
50000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.82189506143156
60000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.8036919984191293
70000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.788796147553958
80000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.774640396960881
90000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.7631009788776417
100000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.7499410178884856
110000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.74054242504388
120000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.728892143131928
130000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.71986027876624
140000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.7082835867435264
150000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.697878296987329
160000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.688017765261715
170000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.679326306572736
180000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.6693157398836287
190000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.6609680805342504
200000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.6525501999130423
210000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.6447376686061888
220000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.638859512624927
230000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.633249981967253
240000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.630071666396176
249000,8,1536,12,12,128,1.0,1,S-Base,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.6277984695206493
0,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,10.965847378839973
10000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,3.1519685373638526
20000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,3.0322915790074774
30000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.9775257617833986
40000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.9425397584513475
50000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.91613846996145
60000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.8972213164106018
70000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.882639698692826
80000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.8684779935362616
90000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.855867605571718
100000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.843203995956657
110000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.831165809610252
120000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.819907314182556
130000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.8084876635970923
140000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.798799707769309
150000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.7866349665993444
160000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.7764882401441016
170000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.7659986410321142
180000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.755988387411539
190000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.7463025854952594
200000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.737731971259808
210000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.728803557259984
220000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.7224431567726994
230000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.716285111262052
240000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.7120426945332725
249000,8,1536,12,12,128,1.0,1,Hash,42,1.0,1953718272.0,368123904.0,556930556755968.0,130000000000,2.7101256381588965
0,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,10.969702780248932
10000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,3.071673959911198
20000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.955336847965906
30000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.902496777898664
40000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.870322693511417
50000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.847559518084842
60000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.830419316478725
70000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.816306581502008
80000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.803992118437082
90000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.7899495358571165
100000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.779036430157165
110000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.7689415478508974
120000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.759945360775168
130000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.7500009767738214
140000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.741277816765246
150000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.730757918880687
160000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.7213791996265217
170000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.7119851149687837
180000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.704640308049418
190000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.696480871763122
200000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.687556183278834
210000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.6809598105158967
220000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.675484905588549
230000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.6691512161084527
240000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.666998156151571
249000,8,1536,12,12,128,1.0,1,S-Base,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.664841295542705
0,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,10.858064244668318
10000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,3.124999949909035
20000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,3.0032266220456347
30000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.95208416609563
40000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.9180910658756303
50000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.895037225100783
60000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.876637905686727
70000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.860982193663693
80000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.8488373636523927
90000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.8370824104073
100000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.826905122201919
110000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.817574690638199
120000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.807617145235748
130000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.7967204318041565
140000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.7878620199281894
150000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.7762162086348807
160000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.768351563940115
170000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.7594852502143894
180000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.7501010773063883
190000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.7422192827174148
200000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.7349360814238657
210000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.728437116804116
220000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.722134840620567
230000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.717478503462288
240000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.7134605693940195
249000,8,1536,12,12,128,1.0,1,Hash,42,0.5,1160921088.0,368123904.0,556853247344640.0,130000000000,2.7112148161060485
0,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,10.811393089851167
10000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.780159669960649
20000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.643537714489513
30000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.589069800758177
40000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.5580337893614806
50000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.5418306143957428
60000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.523098897598038
70000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.5092367739815504
80000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.502010701433804
90000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.49339154905308
100000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.486830133522477
110000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.479461351814896
120000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.4744648281278803
130000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.468849906430077
140000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.4642633772931646
150000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.4584860857316886
160000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.4552047768748047
170000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.448846780753849
180000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.444671999350821
190000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.442243288812484
200000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.4380049670201087
210000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.4337804953796094
220000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.431543182419273
230000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.42959875133242
240000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.4277735367427247
248000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,3.4269683996136986
249000,1,512,6,8,32,1.0,1,Dense,42,0.5,16527360.0,16527360.0,44563506921472.0,130000000000,
0,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,10.866000456829603
10000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,3.0770180773284284
20000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.958758655718785
30000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.905987773797216
40000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.875107420074856
50000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.850855966935956
60000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.833876144077645
70000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.8174051890733574
80000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.8069774084737884
90000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.7931902021571173
100000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.7827409951471878
110000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.7733906148565795
120000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.763391756930586
130000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.754212963241246
140000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.742611607679546
150000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.733798778581905
160000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.7261651283731254
170000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.7135342782493006
180000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.706189884580398
190000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.6981242060582016
200000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.6908591376940523
210000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.683649401062329
220000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.6766460705140536
230000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.673672201217411
240000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.6688675321884543
249000,8,1536,12,12,128,1.0,1,RL-R,42,0.5,1162691712.0,368123904.0,558709881176064.0,130000000000,2.666726850961346
0,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,10.840388545598808
10000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,3.144515014265907
20000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,3.0191328076787447
30000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.9644770903961595
40000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.931252767525827
50000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.906366311221177
60000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.888930597965906
70000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.8737960886970737
80000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.859598343091053
90000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.848815686787205
100000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.8376314512154077
110000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.826362367809943
120000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.8162364604121084
130000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.805770616940364
140000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.798023009785771
150000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.788022743051381
160000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.779149272579004
170000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.770052502845167
180000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.759824015411988
190000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.7525280283995737
200000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.743933145091486
210000,32,896,12,16,64,1.0,1,S-Base,42,0.5,1326925824.0,132163584.0,248623308734464.0,130000000000,2.737332771312704
